# ПОРЦИЯ ru-097 — 97 из 178. Слова 19201–19400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	ломайся	148	TS	
.	макушки	148	S	
.	милосердно	148	S	
.	настает	148	S	
.	настаивай	148	TS	
.	нюхают	148	S	
.	ошеломлена	148	TS	
.	пловцы	148	TS	
.	расчленили	148	TS	
.	тверда	148	TS	
.	вступительную	147	S	
.	голубоглазый	147	TS	
.	пересекался	147	S	
.	печётся	147	TS	
.	потрепало	147	S	
.	пришьют	147	S	
.	пчелки	147	S	
.	разлетается	147	TS	
.	толкнуло	147	S	
.	уравновешенный	147	TS	
.	встаете	146	S	
.	въезжаю	146	TS	
.	господней	146	S	с заглавной 70% · рядом: милости 24, любви 20, благодати 15
.	картофельная	146	S	с заглавной 51% · рядом: голова 86, мистер 39, башка 24
.	лейте	146	S	с заглавной 48% · рядом: лейте 24, масло 12, воду 9
.	нальем	146	S	
.	ниточек	146	S	
.	плачущей	146	TS	
.	складываем	146	S	
.	шумим	146	S	
.	вира	145	TS	с заглавной 77% · рядом: майна 22, вира 16, де 10
.	вытирала	145	S	
.	изумительна	145	TS	
.	оживленно	145	S	
.	осилю	145	TS	
.	отлежаться	145	TS	
.	сдаётесь	145	TS	
.	сталью	145	TS	
.	увядает	145	TS	
.	устояла	145	TS	
.	адиос	144	S	
.	будте	144	S	
.	истратила	144	TS	
.	медли	144	TS	
.	пойла	144	S	
.	поц	144	TS	«Давай встречаться». — «Сорян, поц, эт ты не по адресу.
.	пурга	144	TS	
.	толкового	144	TS	
.	ускорим	144	S	
.	шарлатаны	144	TS	
.	девается	143	TS	
.	построите	143	TS	
.	прокралась	143	TS	
.	сперла	143	S	
.	шьёт	143	TS	
.	шёлковые	143	TS	
.	выпрями	142	TS	
.	доне	142	S	с заглавной 80% · рядом: гиль 20, карлосе 7, хо 7
.	женственно	142	TS	
.	задолбала	142	TS	
.	заправлена	142	TS	
.	панове	142	TS	
.	соображу	142	TS	
.	управляй	142	TS	
.	цыганская	142	S	
.	выстрелим	141	S	
.	закладную	141	S	
.	посмертные	141	S	
.	сунулся	141	S	
.	брильянты	140	S	
.	задор	140	S	
.	навсего	140	TS	
.	сортиры	140	TS	
.	увидь	140	S	
.	ущуфь	140	S	
.	фром	140	S	с заглавной 77% · рядом: доктор 115, ю 10, игги 9
.	хищная	140	TS	
.	щеночки	140	TS	
