# ПОРЦИЯ ru-124 — 124 из 178. Слова 24601–24800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	накоплю	187	TS	
.	примерим	187	S	
.	ревёт	187	TS	
.	съедаю	187	TS	
.	тромбон	187	TS	
.	вытворяла	186	S	
.	оглядывается	186	TS	
.	прелюбодеяние	186	TS	
.	тощим	186	TS	
.	эдакое	186	S	
.	гетеросексуал	185	TS	
.	засияет	185	TS	
.	кампусу	185	S	
.	налетела	185	TS	
.	поглощён	185	TS	
.	подмешали	185	TS	
.	чужакам	185	TS	
.	брателло	184	TS	
.	дилеру	184	S	
.	доведется	184	S	
.	женоненавистник	184	TS	
.	оскорбительное	184	TS	
.	отвлекаюсь	184	S	
.	подтолкни	184	TS	
.	позагорать	184	TS	
.	сверхспособности	184	S	
.	богомола	183	TS	с заглавной 49% · Самка богомола пожирает самца после совокупления.
.	гамбургера	183	TS	
.	латекс	183	TS	
.	последуете	183	TS	
.	презервативом	183	TS	
.	симуляторе	183	S	
.	сотворит	183	S	
.	хаха	183	S	с заглавной 38% · рядом: да 10, очень 7, нет 7
.	беглецом	182	S	
.	беспощаден	182	TS	
.	бесятся	182	TS	
.	выживаем	182	TS	
.	выкрутасы	182	TS	
.	индейцем	182	S	
.	маскировке	182	TS	
.	нежного	182	TS	
.	обтяжку	182	S	
.	разыщем	182	TS	
.	райском	182	TS	
.	расшириться	182	S	
.	стырил	182	TS	
.	фиксатор	182	S	
.	врагах	181	S	
.	насладился	181	TS	
.	неврологическое	181	S	
.	ущипнуть	181	TS	
.	быке	180	TS	
.	выставляете	180	TS	
.	лаврах	180	TS	
.	лобке	180	S	
.	пацифист	180	TS	
.	припадка	180	S	
.	разнервничался	180	TS	
.	сапфиры	180	TS	
.	вытираю	179	TS	
.	жуёт	179	TS	
.	заигрывала	179	TS	
.	замедленном	179	S	
.	кричащий	179	TS	
.	лагуне	179	TS	с заглавной 44% · Вода в лагуне солёная.
.	мелочами	179	TS	
.	нарциссизм	179	S	
.	сдержалась	179	TS	
.	срёт	179	TS	
.	тщеславный	179	TS	
.	щедростью	179	TS	
.	вздумаешь	178	S	
.	вылечишь	178	S	
.	линчеватель	178	S	
.	побей	178	TS	
.	поздрэгвляю	178	S	
.	разберет	178	S	
.	стирали	178	TS	
.	тссс	178	TS	
.	челка	178	S	
.	щёчки	178	TS	
.	гейша	177	TS	
.	голубем	177	TS	
.	запоет	177	S	
.	кадиллаке	177	S	с заглавной 61% · рядом: белом 10, новом 8, черном 8
.	кемпинга	177	S	
.	колол	177	TS	
.	неуд	177	TS	
.	подсунула	177	S	
.	рифе	177	S	
.	старшину	177	TS	
.	батарейках	176	TS	
.	гарантируете	176	TS	
.	гелем	176	TS	
.	наливаешь	176	TS	
.	настойчивая	176	TS	
.	обгоню	176	TS	
.	пописаю	176	TS	
.	разжалобить	176	TS	
.	тащился	176	TS	
.	угостим	176	TS	
.	чернику	176	TS	
.	бессмертными	175	TS	
.	задавили	175	TS	
.	кофейная	175	TS	
.	незабываемо	175	TS	
.	помощнее	175	TS	
.	пошуметь	175	S	
.	стукачи	175	TS	
.	тихими	175	TS	
.	тяжкая	175	TS	
.	украденным	175	TS	
.	федерала	175	S	
.	што	175	S	рядом: ты 30, потому 28, вы 21
.	афроамериканцы	174	TS	
.	буянить	174	TS	
.	затянули	174	TS	
.	зека	174	S	
.	оправдывайся	174	TS	
.	перегорела	174	TS	
.	повстречаться	174	TS	
.	понимай	174	TS	
.	почистите	174	TS	
.	провались	174	TS	
.	сверло	174	TS	
.	врачебный	173	TS	
.	желай	173	TS	
.	кобуру	173	TS	
.	комнатке	173	TS	
.	кочергу	173	TS	
.	припрятано	173	TS	
.	прочитают	173	S	
.	сверкающий	173	S	
.	торговцу	173	S	
.	удивительны	173	TS	
.	ангелочка	172	TS	
.	барабанную	172	TS	
.	возбудилась	172	S	
.	горелку	172	S	
.	наркоконтроль	172	S	
.	оревуар	172	TS	
.	пале	172	S	с заглавной 35% · рядом: ма 41, ха 18, сто 8
.	повиси	172	S	
.	подробней	172	S	
.	поужинала	172	TS	
.	рассвело	172	TS	
