# ПОРЦИЯ ru-162 — 162 из 178. Слова 32201–32400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	сваливайте	119	TS	
.	синхронизированы	119	TS	
.	смокинга	119	TS	
.	тропическая	119	TS	
.	ушками	119	TS	
.	экономил	119	TS	
.	эстроген	119	TS	
.	анестезиолога	118	S	
.	блеванул	118	S	
.	вольностей	118	TS	
.	грешником	118	TS	
.	дро	118	S	с заглавной 60% · рядом: тиши 10, мишель 8, имени 5
.	заарканить	118	S	
.	импровизирую	118	TS	
.	лелеял	118	TS	
.	моногамии	118	S	
.	наделила	118	TS	
.	наивных	118	TS	
.	обидим	118	S	
.	отрубать	118	TS	
.	оформляю	118	S	
.	пиджачок	118	S	
.	повкуснее	118	S	
.	подались	118	TS	
.	ползали	118	TS	
.	прямолинейна	118	TS	
.	рукоприкладства	118	TS	
.	серо	118	TS	с заглавной 43% · Снаружи очень серо.
.	собиратель	118	S	
.	спущены	118	S	
.	уклоняешься	118	TS	
.	учинить	118	TS	
.	шлепки	118	S	
.	шпаргалки	118	TS	
.	выжму	117	S	
.	дезодоранта	117	TS	
.	жгу	117	TS	Я их не жгу.
.	зрело	117	S	
.	изверги	117	TS	
.	ихний	117	TS	
.	лиру	117	TS	с заглавной 56% · рядом: одну 9, свою 4, еще 4
.	отклониться	117	S	
.	пинают	117	TS	
.	плюх	117	TS	
.	познаний	117	TS	
.	порадуйте	117	TS	
.	потакаешь	117	TS	
.	потрепал	117	TS	
.	прохлада	117	TS	
.	разнесём	117	S	
.	рибай	117	S	
.	риелтором	117	S	
.	рыбешка	117	S	
.	сверкающая	117	S	
.	томат	117	TS	
.	тугие	117	S	
.	уплачено	117	S	
.	цементный	117	S	
.	чокнулись	117	TS	
.	шурупы	117	S	
.	батьку	116	TS	
.	бездомному	116	TS	
.	взвалила	116	TS	
.	внм	116	S	рядом: чм 30, вфх 22, йх 20
.	выводила	116	S	
.	выкладываешь	116	TS	
.	гарантируешь	116	S	
.	граблями	116	TS	
.	двинутый	116	S	
.	допей	116	TS	
.	жнецы	116	TS	с заглавной 41% · Жатва есть кончина века, а жнецы суть Ангелы.
.	заморить	116	TS	
.	избалованным	116	TS	
.	кудесник	116	S	
.	людское	116	TS	
.	нагрянул	116	TS	
.	надоедливой	116	TS	
.	неразберихе	116	S	
.	отмывают	116	S	
