# ПОРЦИЯ ru-070 — 70 из 178. Слова 13801–14000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	канапе	298	S	
.	психоза	298	TS	
.	ступала	297	TS	
.	заявляете	295	TS	
.	кимбап	294	S	
.	хватал	294	TS	
.	обедают	293	TS	
.	удивлю	293	TS	
.	прикиньте	292	TS	
.	беситься	291	TS	
.	проиграй	291	TS	
.	непредсказуемая	290	TS	
.	скейте	290	TS	
.	валялась	289	TS	
.	вкалывал	289	TS	
.	дротики	289	TS	
.	кусачки	289	TS	
.	тупи	289	TS	
.	заглядывала	288	TS	
.	свинство	288	TS	
.	шумели	287	TS	
.	заснет	286	S	
.	ребятах	286	S	
.	смой	286	TS	
.	душевнобольных	285	TS	
.	охеренно	285	TS	
.	рпфэ	285	S	
.	чтобь	285	S	
.	влюблялась	283	TS	
.	потрудилась	283	TS	
.	присматривайте	282	TS	
.	беспечно	281	TS	
.	выучишь	281	TS	
.	завернули	281	TS	
.	мастурбировал	281	S	
.	отработаю	281	S	
.	отслеживал	281	S	
.	упрямец	281	TS	
.	бурить	280	TS	
.	оцениваешь	280	TS	
.	бродячий	279	TS	
.	дернул	279	TS	
.	пролез	279	TS	
.	безмозглые	278	TS	
.	неважный	278	TS	
.	пытку	278	TS	
.	разнесут	278	S	
.	расписка	278	TS	
.	осмотритесь	277	TS	
.	предубеждение	277	TS	
.	психуй	277	TS	
.	тикает	277	TS	
.	зародыше	276	TS	
.	засунем	276	S	
.	оторвёмся	276	TS	
.	отшлепать	276	S	
.	расту	275	TS	
.	отсосал	274	S	
.	предсмертная	274	S	
.	хваткой	274	TS	
.	безоружен	273	TS	
.	беспокоишь	273	TS	
.	возродиться	273	TS	
.	поспрашивал	273	TS	
.	благословенный	272	TS	
.	галопом	272	TS	
.	лукавого	272	TS	
.	наймет	272	S	
.	куриной	271	S	
.	обедаешь	271	TS	
.	присылала	271	TS	
.	ужастик	271	TS	
.	чертовка	271	TS	
.	выкиньте	270	TS	
.	наймите	270	TS	
.	повёз	270	TS	
.	поджав	270	TS	
.	усыпил	270	TS	
.	блаженны	269	TS	
.	жилете	269	TS	
.	заявляться	269	TS	
.	пармезан	268	TS	
.	подышу	268	TS	
.	покарать	268	TS	
.	грешен	267	TS	
.	грешных	267	TS	
.	кардиган	267	S	
.	общайся	267	TS	
.	сопливый	267	TS	
.	уделать	267	S	
.	шалфей	267	TS	
.	гладил	266	TS	
.	дедуль	266	TS	
.	перышко	265	TS	
.	подъедем	265	TS	
.	приберегите	265	TS	
.	тусовалась	265	TS	
.	ублажить	265	S	
.	шейку	265	TS	
.	взорвёт	264	S	
.	выручила	264	TS	
.	копьем	264	TS	
.	состарюсь	264	TS	
.	сыпать	264	TS	
.	соломинка	263	TS	
.	мерседесе	261	S	с заглавной 62% · рядом: своем 16, белом 14, красном 10
.	хвастаешься	261	TS	
.	сковородке	260	TS	
.	изнеможения	259	TS	
.	мучит	259	TS	
.	придерживайтесь	259	TS	
.	сталкиваешься	259	S	
.	выслежу	258	S	
.	заражён	258	TS	
.	малу	258	S	с заглавной 76% · рядом: кучу 9, баркири 7, ты 7
.	слабостей	258	TS	
.	слепому	258	TS	
.	сущим	258	TS	
.	увернулся	258	TS	
.	злейший	257	TS	
.	линзу	257	TS	
.	оооо	257	S	с заглавной 38% · рядом: да 21, оооо 12, нет 9
.	опоздай	257	TS	
.	опоссума	257	TS	
.	поместятся	257	TS	
.	срам	257	TS	
.	приключилась	256	TS	
.	сдуло	256	TS	
.	ампулу	255	TS	
.	бра	255	S	рядом: де 17, бра 12, катр 10
.	засняла	255	S	
.	обслуживаю	255	TS	
.	подыгрывать	255	TS	
.	предвестник	255	TS	
.	инквизитор	254	TS	с заглавной 43% · рядом: великий 59, либо 7, главный 5
.	надерет	254	S	
.	отхватил	254	TS	
.	разыгрываете	254	TS	
.	схватило	254	TS	
.	покоиться	253	TS	
.	ягнёнок	253	TS	
.	догадках	252	TS	
.	парика	252	TS	
.	трупах	252	TS	
.	азартными	251	TS	
.	вдрызг	251	TS	
.	задохнуться	251	TS	
.	засиделся	251	TS	
.	ликера	251	S	
.	потанцую	251	TS	
.	примерку	251	TS	
.	сгоняй	251	TS	
.	убожество	251	TS	
.	уважительная	251	TS	
.	обливается	250	TS	
.	работенку	250	S	
.	размыто	250	TS	
.	беглянка	249	S	
.	борги	249	S	
.	всплывут	249	S	
.	грабишь	249	TS	
.	завсегдатай	249	TS	
.	кровожадный	249	TS	
.	зацепкой	248	TS	
.	приберечь	248	TS	
.	шептаться	248	TS	
.	бошки	247	S	
.	родинку	247	S	
.	сопротивляешься	247	TS	
.	жмот	246	TS	
.	общаги	246	S	
.	откроемся	246	S	
.	приклеил	246	TS	
.	сваливаешь	246	S	
.	динамитом	245	S	
.	заточил	245	TS	
.	койоты	245	TS	
.	критикую	245	TS	
.	облизать	244	TS	
.	пялюсь	244	TS	
.	разоблачил	244	TS	
.	уберете	244	S	
.	шарит	244	TS	
.	безделушка	243	TS	
.	метаться	243	TS	
.	потяните	243	TS	
.	сексуальны	243	TS	
.	изобью	242	TS	
.	кэб	242	S	рядом: саншайн 12, ждет 10, кампани 10
.	семёрка	242	TS	
.	стульями	242	TS	
.	табун	242	TS	
.	туше	242	TS	с заглавной 39% · Шкура на туше упитанного козла не рвётся.
.	убеждала	242	TS	
.	пожмите	241	TS	
.	арестовывал	240	S	
.	байку	240	S	
.	губить	240	TS	
.	деликатность	240	TS	
