# ПОРЦИЯ ru-042 — 42 из 178. Слова 8201–8400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	бульдог	384	S	с заглавной 39% · рядом: французский 23, команда 13, британский 12
.	доку	384	S	с заглавной 49% · рядом: сказал 7, папе 7, передай 6
.	вымыл	383	TS	
.	заподозрят	382	TS	
.	нездорова	380	TS	
.	заклятый	379	TS	
.	соглашайтесь	379	TS	
.	сообразительный	379	TS	
.	пожил	378	TS	
.	увиделись	378	TS	
.	развлекаюсь	375	TS	
.	тормашками	375	TS	
.	барсук	374	TS	
.	щепки	374	TS	
.	алчность	373	TS	
.	заткнулись	373	TS	
.	привыкнет	373	TS	
.	знавал	372	TS	
.	кусаются	372	TS	
.	рассвету	372	TS	
.	неровно	371	TS	
.	доверились	370	TS	
.	мутить	370	TS	
.	дбю	369	S	с заглавной 38% · рядом: рпх 166, пюг 89, ндхм 50
.	демону	368	S	
.	безумцы	366	TS	
.	невероятен	366	TS	
.	подрабатываю	365	TS	
.	припарковал	364	TS	
.	проявляешь	364	TS	
.	тусуешься	364	TS	
.	впущу	363	TS	
.	семейку	363	TS	
.	суперсилы	363	TS	
.	хлещет	362	TS	
.	займем	361	S	
.	заполни	360	TS	
.	шикарных	360	TS	
.	строги	359	TS	
.	трусишка	359	TS	
.	намазать	357	TS	
.	схвати	357	TS	
.	шлялся	355	TS	
.	подгони	354	TS	
.	папашей	353	S	
.	чокнутого	353	S	
.	обнимались	352	TS	
.	ползи	352	TS	
.	прихватило	352	TS	
.	треснул	352	TS	
.	рифма	351	TS	
