# ПОРЦИЯ ru-009 — 9 из 178. Слова 1601–1800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	побрал	1147	TS	
.	отлить	1140	TS	
.	поработаю	1131	TS	
.	прочитаю	1108	TS	
.	вырву	1077	TS	
.	чаевых	1075	TS	
.	присмотрит	1054	TS	
.	дружки	1053	TS	
.	орошо	1029	S	
.	уборщик	954	TS	
.	позавтракать	1480	TS	
.	фй	1301	S	рядом: еянбй 151, кьнейт 127, иб 124
.	должок	1253	TS	
.	попадёшь	1252	TS	
.	кончил	1244	TS	
.	вырастешь	1217	TS	
.	записываю	1204	TS	
.	присоединишься	1118	TS	
.	оторву	1103	TS	
.	одолжу	1101	TS	
.	проснётся	1089	TS	
.	вешай	1086	TS	
.	подцепил	1056	TS	
.	потрясно	1001	TS	
.	дразнить	1000	TS	
.	поёшь	989	TS	
.	помилуй	912	TS	
.	свихнулся	909	TS	
.	обниму	842	TS	
.	папин	1337	TS	
.	джентельмены	1322	S	
.	сердись	1289	TS	
.	заедем	1274	TS	
.	избавлюсь	1258	TS	
.	испекла	1244	TS	
.	вырасту	1188	TS	
.	разделимся	1152	TS	
.	полегчало	1122	TS	
.	соу	1111	S	с заглавной 43% · рядом: ма 80, ха 65, лафи 37
.	обвиняете	1105	TS	
.	врезать	1100	TS	
.	пригласишь	1099	TS	
.	переедем	1073	TS	
.	погубит	1068	TS	
.	подружке	1064	TS	
.	сердитесь	1024	TS	
.	старушку	974	TS	
.	отстойно	955	TS	
.	пирожное	932	TS	
.	отбой	1424	TS	
.	перееду	1239	TS	
.	съедят	1188	TS	
.	поступай	1176	TS	
.	ездишь	1174	TS	
.	навредил	1168	TS	
.	подарочек	1163	TS	
.	расстанемся	1138	TS	
.	знакомься	1131	TS	
.	направляюсь	1122	TS	
.	даёте	1109	TS	
.	глупы	1107	TS	
.	целовалась	1103	TS	
.	рисуешь	1053	TS	
.	позволяете	1037	TS	
.	заберёшь	998	TS	
.	запуталась	1449	TS	
.	напишем	1307	TS	
.	поднимусь	1305	TS	
.	овца	1297	TS	
.	ладили	1281	TS	
.	загляну	1247	TS	
.	уберем	1245	TS	
.	пройдём	1237	TS	
.	вздох	1233	TS	
.	заметишь	1217	TS	
.	продашь	1217	TS	
.	остановишь	1213	TS	
.	сыночек	1207	TS	
.	глядите	1198	TS	
.	фальшивка	1176	TS	
.	глупи	1174	TS	
.	признательна	1140	TS	
.	загляни	1122	TS	
.	протянет	1097	TS	
.	перепутала	1022	TS	
.	паренька	1021	TS	
.	тгм	1018	S	рядом: апо 124, циа 114, ле 96
.	прибраться	1381	TS	
.	намекаешь	1250	TS	
.	лезу	1247	TS	
.	волоске	1216	TS	
.	трахалась	1210	S	
.	невинный	1182	TS	
.	попрощайся	1173	TS	
.	тачке	1173	TS	
.	глупа	1172	TS	
.	кх	1145	TS	с заглавной 68% · Я просто, кх, подавился».
.	тонка	1131	TS	
.	изменяла	1110	TS	
.	сер	1091	TS	Сегодня утром мир сер и уныл.
.	даём	1066	TS	
.	молитесь	1048	TS	
.	защищу	1030	TS	
.	прикасался	1001	TS	
.	посадите	992	TS	
.	прикажите	969	S	
.	угощаю	923	TS	
.	горю	1320	TS	
.	мамочку	1242	TS	
.	молодчина	1204	TS	
.	отставить	1173	TS	
.	вить	1158	TS	с заглавной 66% · Вить верёвку из дыма и шума.
.	жалуюсь	1150	TS	
.	дюжина	1132	TS	
.	одолжила	1127	TS	
.	запишем	1125	TS	
.	вломились	1109	TS	
.	посплю	1108	TS	
.	помешан	1103	TS	
.	папочки	1102	S	
.	проклята	1092	TS	
.	подстроил	1078	TS	
.	поспеши	1013	TS	
.	скользкий	1008	TS	
.	потанцуем	1431	TS	
.	колу	1262	TS	
.	причёска	1251	TS	
.	буррито	1232	TS	
.	аминь	1211	TS	
.	солгать	1199	TS	
.	подготовь	1182	TS	
.	выведи	1176	TS	
.	доверяй	1159	TS	
.	выпишу	1150	TS	
.	облажались	1144	TS	
.	попусту	1120	TS	
.	кредитку	1115	TS	
.	сбежишь	1092	TS	
.	соглашайся	1075	TS	
.	лодыжку	1071	TS	
.	разлучит	1061	TS	
.	бац	1057	TS	Так вот живёшь, живёшь, потом бац - и умер.
.	полюбишь	1054	TS	
.	нездоровится	1037	TS	
.	защищаете	1018	TS	
.	прячусь	1018	TS	
.	рассказываете	1003	TS	
.	проблемка	1002	TS	
.	надзиратель	993	TS	
.	маячок	984	S	
.	несладко	966	TS	
.	выпустим	958	TS	
.	шерифу	949	S	
.	целься	945	TS	
.	убиваете	872	TS	
.	гляжу	1252	TS	
.	психа	1242	TS	
.	печеньки	1227	TS	
.	прикончил	1211	TS	
.	организую	1196	TS	
.	чисты	1182	TS	
.	смокинг	1177	TS	
.	величайшая	1164	TS	
.	уважаешь	1145	TS	
.	извинение	1131	TS	
.	дурные	1075	TS	
.	выглядим	1050	TS	
.	тошно	1036	TS	
.	запаниковал	1013	TS	
.	запри	995	TS	
.	болею	984	TS	
.	стошнит	970	TS	
.	болтай	948	TS	
.	эгоист	1386	TS	
.	приготовим	1284	TS	
.	поймаешь	1210	TS	
.	яйцам	1191	TS	
.	сломается	1184	TS	
.	дурень	1135	TS	
.	выброшу	1124	TS	
.	умирай	1115	TS	
.	послушала	1107	TS	
.	припадок	1102	TS	
.	бейте	1089	TS	
.	гада	1089	TS	
.	подождал	1062	TS	
.	расист	1060	TS	
.	научусь	1055	TS	
.	поглядим	1044	S	
.	мистере	1033	TS	
.	присядем	1024	TS	
.	починю	1007	TS	
.	спешишь	993	TS	
.	сборище	978	TS	
.	вези	965	TS	
.	клевая	925	S	
.	тофу	925	TS	
.	исчезни	909	TS	
.	костюмчик	885	TS	
.	поднимемся	1268	TS	
