# ПОРЦИЯ ru-031 — 31 из 178. Слова 6001–6200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	записываем	431	S	
.	салам	431	S	с заглавной 39% · рядом: алейкум 544, валейкум 28, аллейкум 27
.	трекер	431	S	
.	шёпот	430	TS	
.	вог	429	S	с заглавной 66% · рядом: вог 24, журнала 20, танцевать 13
.	печеньку	429	TS	
.	толика	428	TS	с заглавной 57% · У вас найдётся малая толика времени выслушать моё предложение?
.	выиграй	427	TS	
.	понедельнику	427	TS	
.	выдыхает	426	S	
.	оперировал	425	TS	
.	глупостями	424	TS	
.	заду	422	TS	
.	обыскивали	421	TS	
.	погаснет	419	TS	
.	ненастоящее	417	TS	
.	осудит	416	TS	
.	восхищалась	415	TS	
.	смеемся	415	TS	
.	морочить	410	TS	
.	войдете	408	S	
.	запачкать	408	TS	
.	эгоизма	408	TS	
.	махал	405	TS	
.	выкрал	403	TS	
.	пустоте	403	TS	
.	камешек	402	TS	
.	обернись	401	TS	
.	сардины	400	TS	
.	крутил	399	TS	
.	нетерпения	397	TS	
.	сковородку	394	TS	
.	безупречна	391	TS	
.	вечерок	391	S	
.	посвящу	391	TS	
.	заждался	388	TS	
.	истеричка	386	TS	
.	шоколадная	386	TS	
.	одобряешь	384	TS	
.	смоет	382	TS	
.	супе	382	TS	
.	заразы	381	TS	
.	мастурбировать	380	TS	
.	огурчики	380	TS	
.	осмотри	380	TS	
.	осмотримся	380	TS	
.	выплеснуть	378	TS	
.	приветствуйте	376	S	
.	дозвонилась	375	TS	
.	побыл	375	TS	
.	решишься	374	TS	
.	благодетель	369	TS	
.	малейшая	368	TS	
.	мозоль	367	TS	
.	обнимашек	363	TS	
.	провинился	359	TS	
.	появляюсь	358	TS	
.	удалим	357	TS	
.	беспомощен	350	TS	
.	кастрюля	350	TS	
.	тварью	346	TS	
.	лечим	343	TS	
.	тренировали	334	TS	
.	встревать	302	TS	
.	схватит	624	TS	
.	ездите	618	TS	
.	унни	611	S	
.	обнимал	601	TS	
.	романтичный	600	TS	
.	сбрось	586	TS	
.	мобильника	579	TS	
.	осведомитель	577	S	
.	банджо	571	TS	
.	девственницей	570	TS	
.	боргов	559	S	
.	гангстеры	556	TS	
.	присматривала	554	TS	
.	взбучку	551	TS	
.	кепке	546	TS	
.	насладимся	542	TS	
.	наставил	541	TS	
.	залезайте	540	TS	
.	пощади	538	TS	
.	отменяю	537	TS	
.	палочке	536	TS	
.	пристало	534	TS	
.	оптимист	533	TS	
.	поискал	533	TS	
.	замёрз	531	TS	
.	болвана	529	TS	
.	тампон	528	S	
.	запускаю	524	TS	
.	помешался	519	TS	
.	соевый	514	TS	
.	дрожу	513	TS	
.	заживает	513	TS	
.	расспрашивал	511	TS	
.	упустишь	509	TS	
.	рожон	508	TS	
.	бурбона	505	S	
.	запор	505	TS	
.	провернули	503	TS	
.	обманет	500	TS	
.	докажете	498	TS	
.	обедала	498	TS	
.	покончит	497	TS	
.	парике	494	TS	
.	причинят	494	TS	
.	тетки	492	S	
.	старпом	489	S	
.	подкинули	488	TS	
.	протянешь	488	TS	
.	сучке	487	S	
.	воет	485	TS	
.	докладываю	485	TS	
.	вытерпеть	483	TS	
.	покидаешь	482	TS	
.	выслушаешь	481	TS	
.	грешники	480	TS	
.	чудные	479	TS	
.	грушу	478	TS	
.	рисовый	478	TS	
.	прощальную	476	TS	
.	доведу	472	TS	
.	холоден	472	TS	
.	ноешь	469	TS	
.	загадками	468	TS	
.	подвозил	468	S	
.	проведёте	468	TS	
.	фанатик	468	TS	
.	гремит	466	TS	
.	повозка	466	TS	
.	переполняет	464	TS	
.	прикалываешься	464	TS	
