# ПОРЦИЯ ru-115 — 115 из 178. Слова 22801–23000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	надоедливых	128	TS	
.	натянули	128	S	
.	ненамеренно	128	TS	
.	отслеживала	128	S	
.	отходняк	128	S	
.	поджарила	128	TS	
.	разъясню	128	TS	
.	спускаетесь	128	S	
.	трезва	128	TS	
.	аппи	127	S	
.	блуд	127	TS	
.	вегетарианское	127	S	
.	вытираешь	127	TS	
.	гелием	127	TS	
.	глистов	127	S	
.	жгучий	127	TS	
.	лениво	127	TS	
.	лживую	127	TS	
.	насмешил	127	TS	
.	овечкой	127	S	
.	пивоварне	127	TS	
.	баккара	126	S	с заглавной 37% · рядом: рулетка 5, хрусталь 5, мэр 5
.	интрижек	126	S	
.	обмочил	126	S	
.	роковое	126	TS	
.	семенем	126	TS	
.	схватилась	126	TS	
.	томится	126	S	
.	циркония	126	S	
.	беспощадной	125	S	
.	вообразили	125	TS	
.	выскакивают	125	S	
.	здешнюю	125	TS	
.	наступаем	125	TS	
.	объективен	125	TS	
.	окулисту	125	TS	
.	освоились	125	TS	
.	помоюсь	125	S	
.	приютит	125	S	
.	расстреляем	125	S	
.	стыдятся	125	TS	
.	укусило	125	TS	
.	хрустящим	125	S	
.	бульдозеры	124	S	
.	врежет	124	S	
.	глазели	124	TS	
.	дубиной	124	S	
.	жемчужное	124	TS	
.	наделаю	124	TS	
.	наркоманки	124	S	
.	откроюсь	124	S	
.	поразмыслил	124	S	
.	пустынная	124	TS	
.	развилка	124	TS	
.	сандей	124	S	с заглавной 67% · рядом: таймс 25, руби 12, миррор 6
.	гробовщика	123	S	
.	жуком	123	TS	
.	загораживает	123	TS	
.	иии	123	S	рядом: ну 7, раз 6, иии 6
.	кошелка	123	TS	
.	мутно	123	S	
.	подозрительна	123	S	
.	покрутись	123	TS	
.	попьешь	123	S	
.	посудомоечная	123	TS	
.	примчится	123	S	
.	противных	123	S	
.	ростовщиков	123	TS	
.	старческий	123	TS	
.	судимостью	123	S	
.	умножь	123	TS	
.	впишите	122	TS	
.	герпесом	122	S	
.	дотянусь	122	TS	
.	изголовье	122	TS	
.	отчислить	122	S	
.	погашу	122	TS	
.	подачек	122	TS	
.	посвяти	122	TS	
.	правительница	122	S	
.	скотобойню	122	S	
.	состарились	122	TS	
.	сосунков	122	S	
.	сутенеров	122	TS	
.	водосточной	121	TS	
.	враждебны	121	S	
.	выбираюсь	121	TS	
.	дизентерия	121	TS	
.	здоровался	121	TS	
.	краля	121	S	
.	магаз	121	TS	
.	наседка	121	S	
.	переключаюсь	121	S	
.	погугли	121	TS	
.	подстраховка	121	S	
.	попишешь	121	TS	
.	распознаю	121	TS	
.	склониться	121	S	
.	скок	121	TS	
.	высунь	120	TS	
.	молили	120	TS	
.	намокли	120	TS	
.	напьются	120	S	
.	раздражающим	120	TS	
.	райских	120	TS	
.	ребрах	120	S	
.	служивый	120	S	
.	сёги	120	TS	
.	антисемит	119	TS	
.	видеокассету	119	S	
.	выплакала	119	TS	
.	гига	119	TS	с заглавной 79% · Я купил видюху на два гига.
.	закапывал	119	TS	
.	кондитера	119	TS	
.	ломки	119	S	
.	мочалка	119	S	
.	открутить	119	TS	
.	отмыли	119	S	
.	печатаете	119	TS	
.	подзарядиться	119	S	
.	сидящую	119	TS	
.	слизняка	119	TS	
.	цикад	119	TS	
.	человечным	119	S	
.	черновики	119	TS	
.	беяэ	118	S	с заглавной 79% · рядом: демэ 41, лхп 18, щрнр 16
.	вылечится	118	S	
.	загорает	118	TS	
.	заправляться	118	S	
.	отреагируете	118	TS	
.	пингвином	118	TS	с заглавной 38% · Они все называют его Пингвином из-за того, что он невысокий и толстый.
.	раздастся	118	TS	
.	самоволке	118	S	
.	сверхъестественной	118	TS	
.	укусом	118	S	
.	борятся	117	S	
.	вескую	117	TS	
.	вонючими	117	S	
.	ныряешь	117	TS	
.	погибелью	117	TS	
.	подбежала	117	TS	
.	подпишись	117	TS	
.	порекомендуете	117	TS	
.	просрала	117	S	
.	разряжен	117	TS	
.	рамочку	117	S	
.	уводил	117	S	
.	уймитесь	117	TS	
.	шреддер	117	S	с заглавной 72% · рядом: мастер 5, учитель 5, через 5
.	щелк	117	S	
.	бесчувственно	116	S	
.	врубить	116	TS	
.	грохнем	116	S	
.	обличие	116	S	
.	расистских	116	TS	
.	расчески	116	S	
.	спланируем	116	S	
.	улучшим	116	S	
.	фашистом	116	TS	
.	загубили	115	S	
.	ириска	115	TS	с заглавной 40% · У меня есть ириска, будешь?
.	косметичку	115	TS	
.	потемнее	115	TS	
.	потрудись	115	TS	
.	проучил	115	S	
.	сокрыто	115	TS	
.	трансгендер	115	TS	
.	эпический	115	S	
.	бочок	114	TS	
.	конферансье	114	TS	
.	обдумываешь	114	S	
.	тчк	114	S	рядом: команда 5, картер 4, тчк 4
.	чревовещатель	114	TS	
.	носитесь	113	TS	
.	ныряют	113	TS	
.	ослепнешь	113	TS	
.	подносить	113	TS	
.	порхают	113	TS	
.	ровесницы	113	TS	
.	соблазном	113	TS	
.	дикобраз	112	TS	
.	долбит	112	TS	
.	дурила	112	S	
.	зарок	112	TS	
.	здороваюсь	112	TS	
.	кочерга	112	TS	
.	проверяющий	112	S	
.	раздумываю	112	TS	
.	самурайский	112	S	
.	состряпал	112	TS	
.	хрустящими	112	TS	
.	гадам	111	S	
.	демоническую	111	S	
.	емэнб	111	S	
.	кольтом	111	S	с заглавной 78% · рядом: сэмюэлем 4, беннеттом 4, пользоваться 2
.	лесбийские	111	TS	
.	личинку	111	S	
.	маскировкой	111	S	
.	мочат	111	S	
.	невменяемость	111	TS	
