# ПОРЦИЯ ru-178 — 178 из 178. Слова 35401–35442 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	придирчивый	122	TS	
.	целуем	121	S	
.	брызнула	120	TS	
.	болеро	119	S	с заглавной 44% · рядом: равеля 9, снимите 6, носить 5
.	гордого	116	S	
.	удваивается	114	TS	
.	барьеру	113	S	
.	нелегким	113	S	
.	эпическая	113	TS	
.	ослабло	112	TS	
.	ужасами	112	TS	
.	нечестен	111	TS	
.	отрицайте	111	TS	
.	разносчиком	111	TS	
.	выживанием	110	S	
.	нотка	108	TS	
.	тыквенные	107	TS	
.	борделем	106	TS	
.	жалить	106	TS	
.	заучка	106	S	
.	метроном	106	TS	
.	отсеять	106	S	
.	приправой	106	TS	
.	сопереживание	106	TS	
.	освежусь	105	S	
.	стирая	105	S	
.	улеглись	105	TS	
.	вычищу	104	S	
.	завязывают	104	S	
.	упражнялся	104	TS	
.	друже	103	TS	
.	знакомилась	103	TS	
.	качала	103	TS	
.	бойскауты	130	S	
.	магмы	121	TS	
.	гипнозу	118	S	
.	приглашениями	112	TS	
.	оленину	109	TS	
.	умножаем	108	S	
.	снэки	107	S	
.	влезал	122	S	
.	остра	110	TS	
