# ПОРЦИЯ ru-157 — 157 из 178. Слова 31201–31400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	поручень	114	TS	
.	поспевает	114	TS	
.	предательству	114	TS	
.	приставучий	114	S	
.	притащим	114	S	
.	пробегу	114	TS	
.	пряничный	114	TS	
.	пустоголовый	114	S	
.	радиопередатчик	114	S	
.	связало	114	S	
.	серфер	114	TS	
.	скрываемся	114	S	
.	слоганы	114	S	
.	спиды	114	S	
.	стайл	114	S	с заглавной 51% · рядом: гангнам 16, бойз 15, догги 8
.	стихию	114	TS	
.	таи	114	S	с заглавной 44% · рядом: маи 18, сумтацлатаява 9, зал 5
.	тмин	114	TS	
.	удалял	114	TS	
.	эгоистичного	114	S	
.	бандюга	113	S	
.	вибрировать	113	TS	
.	вламываются	113	S	
.	вылазит	113	TS	
.	дерьмище	113	TS	
.	дожны	113	S	
.	зампрокурора	113	S	
.	зарою	113	S	
.	истязать	113	S	
.	козьим	113	TS	
.	курятина	113	TS	
.	липосакцию	113	S	
.	мечешься	113	S	
.	мольберт	113	TS	
.	нэй	113	S	с заглавной 77% · рядом: послушай 4, пока 4, эй 3
.	обручения	113	S	
.	отведал	113	TS	
.	отпугнет	113	TS	
.	отстирать	113	TS	
.	перерывчик	113	S	
.	пищеводе	113	S	
.	приглашается	113	TS	
.	прокручивал	113	TS	
.	расовый	113	S	
.	свечек	113	S	
