# ПОРЦИЯ ru-021 — 21 из 178. Слова 4001–4200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	придержите	481	TS	
.	превращаешься	471	TS	
.	ша	453	S	с заглавной 69% · рядом: мут 33, дао 31, ша 28
.	кидай	807	TS	
.	устаю	779	TS	
.	папаши	776	TS	
.	полагаюсь	758	TS	
.	повернитесь	757	TS	
.	пробую	727	TS	
.	убеди	725	TS	
.	здешний	718	TS	
.	надумал	714	TS	
.	отвратителен	714	TS	
.	поместится	713	TS	
.	сражаешься	702	TS	
.	тортик	698	TS	
.	вай	693	S	с заглавной 78% · рядом: вай 116, кикос 22, привет 19
.	девчата	689	TS	
.	подонков	679	TS	
.	сложновато	668	TS	
.	исполняю	666	TS	
.	прячемся	665	TS	
.	свалю	660	TS	
.	гонялся	657	TS	
.	хрени	656	S	
.	опозорить	653	S	
.	потрудились	653	TS	
.	отправите	641	TS	
.	уснули	637	TS	
.	заезжал	636	TS	
.	поднимаешь	634	TS	
.	выкуси	630	TS	
.	поднимешься	622	TS	
.	пёсик	620	TS	
.	поверим	616	TS	
.	расходитесь	614	TS	
.	несправедлива	613	TS	
.	спрячем	613	TS	
.	тоус	613	S	
.	строга	610	TS	
.	крестик	605	TS	
.	глянем	604	TS	
.	поменяем	602	TS	
.	задыхаюсь	601	TS	
.	мусорке	589	TS	
.	подберу	589	TS	
.	общаге	585	TS	
.	презирать	583	TS	
.	дурью	581	TS	
.	недоумок	573	TS	
.	целился	570	TS	
.	ковбоя	569	TS	
.	опустим	569	TS	
.	прочистить	563	TS	
.	откопал	554	TS	
.	кафетерии	551	TS	
.	влезли	549	TS	
.	поспешим	541	TS	
.	предначертано	537	TS	
.	сэндвичей	529	TS	
.	лазить	527	TS	
.	отдаёшь	527	TS	
.	разойдемся	513	S	
.	отдохнешь	507	S	
.	дуры	506	TS	
.	крабы	506	TS	
.	плачьте	501	TS	
.	восхищен	483	TS	
.	сломлен	483	TS	
.	сожжем	483	S	
.	симпатичных	478	TS	
.	расстроенным	439	TS	
.	маслу	839	TS	
.	посмешищем	836	TS	
.	ветчина	819	TS	
.	погибнешь	804	TS	
.	сожги	795	TS	
.	обнимашки	791	TS	
.	лосьон	755	TS	
.	цде	754	S	с заглавной 79% · рядом: рш 155, ю 51, нм 47
.	убегу	749	TS	
.	спасаем	742	TS	
.	сгодится	733	TS	
.	действуешь	731	TS	
.	благодарите	713	TS	
.	проверишь	711	TS	
.	успокой	703	TS	
.	визг	692	TS	
.	одолжите	687	TS	
.	подглядывать	680	TS	
.	кретины	678	TS	
.	побежишь	673	TS	
.	паршивец	669	TS	
.	негодник	662	TS	
.	зададим	658	TS	
.	окажете	657	TS	
.	скину	656	TS	
.	шустрый	653	TS	
.	засунула	652	TS	
.	папиной	651	TS	
.	обещаете	643	TS	
.	ресторанчик	634	TS	
.	обратись	633	TS	
.	синьоры	630	S	
.	сотри	615	TS	
.	отъебись	614	TS	
.	сдержу	612	TS	
.	жаждал	610	TS	
.	спрячу	608	TS	
.	выслушаем	605	TS	
.	катаюсь	605	TS	
.	смеши	604	TS	
.	восхитительна	603	TS	
.	отстану	600	TS	
.	самаритянин	599	TS	с заглавной 51% · Том — добрый самаритянин.
.	откажись	595	TS	
.	промолчать	594	TS	
.	пройдёмте	592	TS	
.	рыдала	591	TS	
.	признайтесь	585	TS	
.	стольким	585	TS	
.	патологоанатом	583	TS	
.	попрощалась	581	TS	
.	разбиться	580	TS	
.	моешь	579	TS	
.	врун	578	TS	
.	пообещаешь	578	TS	
.	старею	577	TS	
.	угощает	574	TS	
.	переночую	572	TS	
.	старикашка	572	TS	
.	сожрали	570	TS	
.	отсталый	569	TS	
.	извинитесь	568	TS	
.	кокос	563	TS	
.	спустишься	557	TS	
.	секретарши	548	TS	
.	кузиной	546	TS	
.	прячьтесь	546	TS	
.	навёл	543	TS	
.	штуками	543	TS	
.	упрям	542	TS	
.	плаваю	541	TS	
.	пощёчину	541	TS	
.	подождёшь	536	TS	
.	сражайся	530	TS	
.	запасная	527	TS	
.	кладем	527	TS	
.	тошнить	522	TS	
.	сочту	521	TS	
.	поужинали	519	TS	
.	сифилис	517	TS	
.	пофигу	511	TS	
.	притворялись	505	TS	
.	чулане	497	TS	
.	встречайся	465	TS	
.	отходим	463	TS	
.	свиньей	456	S	
.	осмотрит	443	TS	
.	унаследует	441	TS	
.	репетировал	438	TS	
.	разберётся	761	TS	
.	рабыня	753	TS	
.	уверить	741	TS	
.	притащить	714	S	
.	химчистки	708	TS	
.	везунчик	703	TS	
.	выкурить	695	TS	
.	поймаете	693	TS	
.	звоним	689	TS	
.	бранч	668	TS	
.	приближайся	667	TS	
.	выведем	663	TS	
.	алкаш	658	TS	
.	заставите	658	TS	
.	бормочет	656	TS	
.	браток	655	TS	
.	поинтереснее	641	TS	
.	реагируешь	638	TS	
.	директриса	637	TS	
.	смеху	637	TS	
.	чужак	630	TS	
.	акка	629	S	с заглавной 38% · рядом: дем 64, маи 23, еимаи 21
.	здоровенный	627	TS	
.	сексуальна	624	TS	
.	булочка	623	TS	
.	победите	622	TS	
.	пиратом	616	TS	
.	притворство	616	TS	
.	волшебно	615	TS	
.	мушке	615	TS	
.	плевал	612	TS	
.	идиотская	609	TS	
.	пистолете	606	TS	
.	убедится	604	TS	
.	занозой	602	S	
.	фрик	599	TS	
.	прыгаю	595	TS	
.	выводи	594	TS	
.	взломала	592	S	
