# ПОРЦИЯ ru-144 — 144 из 178. Слова 28601–28800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	неоспоримо	115	TS	
.	обманщиков	115	S	
.	окромя	115	TS	
.	онднфдхре	115	S	с заглавной 77% · рядом: онфюксиярю 20, онднфдхре 14, щи 11
.	передалась	115	TS	
.	пиу	115	TS	рядом: пиу 140, праду 6, ло 4
.	подтяну	115	S	
.	пробоваться	115	TS	
.	разделяемся	115	S	
.	распухли	115	TS	
.	сброшена	115	TS	
.	славьте	115	S	
.	словили	115	S	
.	снеси	115	S	
.	стрельнул	115	TS	
.	труби	115	TS	
.	увезёт	115	TS	
.	ароматические	114	TS	
.	вазелин	114	S	
.	вишневого	114	S	
.	вознагражу	114	S	
.	высмеивали	114	TS	
.	дади	114	S	с заглавной 52% · рядом: хорошо 7, рождения 6, смеется 4
.	дрейфовать	114	TS	
.	зачтётся	114	TS	
.	корпорейшн	114	TS	с заглавной 78% · Вас порекомендовал нам господин Хаяси из Кэё Стил Корпорейшн.
.	косточкой	114	TS	
.	красться	114	TS	
.	кровную	114	S	
.	назначите	114	S	
.	непредсказуемое	114	TS	
.	опрошу	114	S	
.	отблагодарила	114	S	
.	параграфа	114	TS	
.	передозировкой	114	S	
.	пиранья	114	TS	с заглавной 41% · Тебя укусила пиранья?
.	племяннике	114	S	
.	промышлял	114	TS	
.	пряностями	114	TS	
.	расцелую	114	TS	
.	тихоней	114	TS	
.	убойные	114	S	
.	фанка	114	S	
.	хрип	114	TS	
.	шагаю	114	TS	
.	беременеть	113	TS	
.	бомбёжки	113	TS	
.	взашей	113	TS	
.	выдерживаю	113	TS	
.	выдуманном	113	TS	
.	выкупит	113	S	
.	дебютанток	113	S	
.	девственная	113	S	
.	диктаторы	113	TS	
.	добываем	113	S	
.	земляника	113	TS	
.	коллекционировал	113	TS	
.	копаясь	113	TS	
.	ломтиками	113	TS	
.	мотелем	113	TS	
.	натянуто	113	TS	
.	неведом	113	TS	
.	оближи	113	TS	
.	осуждайте	113	TS	
.	пеняйте	113	TS	
.	перезвон	113	TS	
.	переманили	113	S	
.	переодеваешься	113	TS	
.	пижамную	113	TS	
.	пирсинга	113	TS	
.	погоревать	113	S	
.	пологаю	113	S	
.	прохладу	113	TS	
.	развяжем	113	S	
.	распланировать	113	TS	
.	расстроенных	113	TS	
.	стажерка	113	S	
.	станком	113	S	
.	беспокойств	112	TS	
.	були	112	S	с заглавной 76% · рядом: валери 8, здоровеньки 6, ми 4
.	выколол	112	TS	
.	высадила	112	S	
.	девственники	112	S	
.	дурилка	112	TS	
.	забастовкой	112	TS	
.	кроссовками	112	S	
.	куртках	112	S	
.	миской	112	TS	
.	натворишь	112	S	
.	ненавистников	112	TS	
.	непредвиденная	112	TS	
.	нотку	112	TS	
.	перемещаемся	112	S	
.	пикантное	112	S	
.	польщены	112	TS	
.	помоет	112	TS	
.	поплаваю	112	TS	
.	поплатятся	112	S	
.	приземлитесь	112	TS	
.	расшифровывать	112	S	
.	сочную	112	TS	
.	стервозная	112	S	
.	трусливого	112	TS	
.	устраните	112	TS	
.	флаконы	112	S	
.	американцах	111	S	
.	вживили	111	S	
.	взламываю	111	S	
.	выращиваешь	111	TS	
.	гастрономе	111	S	
.	девяток	111	S	с заглавной 62% · рядом: банда 12, бандой 10, пара 9
.	доводите	111	TS	
.	заправила	111	TS	
.	кашлем	111	TS	
.	кукурузное	111	TS	
.	мажет	111	S	
.	напившись	111	TS	
.	наружности	111	TS	
.	настройся	111	S	
.	нянчился	111	S	
.	обозналась	111	TS	
.	осечки	111	TS	
.	перенапрягаться	111	TS	
.	пикантно	111	S	
.	побираться	111	TS	
.	подмазать	111	S	
.	придуманная	111	TS	
.	примеришь	111	S	
.	продыху	111	S	
.	просрочил	111	TS	
.	сдирать	111	S	
.	смотрящих	111	TS	
.	соблазнитель	111	TS	
.	согните	111	TS	
.	терияки	111	S	
.	треплет	111	TS	
.	трясина	111	S	
.	тухлое	111	TS	
.	хати	111	S	с заглавной 76% · рядом: эй 36, хати 18, привет 15
.	цепляясь	111	S	
.	шатает	111	TS	
.	шелуха	111	TS	
.	байю	110	S	с заглавной 79% · рядом: давай 5, вперед 5, джексонз 2
.	букмекером	110	TS	
.	вознаграждением	110	S	
.	вытрезвитель	110	S	
.	грёбанная	110	S	
.	закуси	110	TS	
.	исцеляться	110	S	
.	медовая	110	S	
.	нудные	110	TS	
.	оден	110	TS	с заглавной 73% · Даже холодный оден довольно хорош.
.	переспав	110	S	
.	предсмертных	110	S	
.	распаковала	110	S	
.	сонеты	110	TS	
.	сорвём	110	S	
.	убившим	110	TS	
.	указывайте	110	TS	
.	шепнула	110	TS	
.	эксгумировать	110	S	
.	богатенькая	109	S	
.	верёвок	109	TS	
.	воссоединимся	109	S	
.	выпытывать	109	S	
.	женилась	109	TS	
.	запоминал	109	TS	
.	изменщик	109	TS	
.	контактное	109	S	
.	конунга	109	S	
.	кьрпйб	109	S	
.	лупи	109	S	с заглавной 36% · рядом: давай 12, ее 6, лупи 6
.	наготы	109	TS	
.	наезжал	109	S	
.	палачу	109	TS	
.	погуляет	109	TS	
.	проедусь	109	TS	
.	разборчиво	109	TS	
.	рулил	109	TS	
.	сентиментальна	109	S	
.	скумбрия	109	TS	
.	стрингах	109	TS	
.	сунешь	109	S	
.	балалайка	108	TS	
.	водою	108	TS	
.	всыплю	108	TS	
.	вычеркнем	108	S	
.	духота	108	TS	
.	заклятием	108	S	
.	змейка	108	S	
.	зяблик	108	S	с заглавной 44% · рядом: зяблик 8, синий 7, изабеллы 5
.	камердинера	108	S	
.	кейтеринг	108	S	
.	кошерное	108	S	
.	макраме	108	S	
.	медкарте	108	S	
.	накатал	108	TS	
.	напоим	108	S	
.	необразованный	108	TS	
.	ноткой	108	S	
