# ПОРЦИЯ ru-128 — 128 из 178. Слова 25401–25600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	мыльную	130	S	
.	навалил	130	TS	
.	орите	130	TS	
.	отпечатку	130	S	
.	отращивать	130	TS	
.	пилоте	130	TS	
.	посильней	130	TS	
.	правдоподобным	130	TS	
.	скинемся	130	TS	
.	стабилизировали	130	S	
.	тупа	130	TS	
.	хлебать	130	S	
.	хрустящее	130	TS	
.	шпионское	130	TS	
.	антилопа	129	TS	
.	бугимен	129	S	с заглавной 55% · рядом: бугимен 20, придёт 8, там 8
.	деликатности	129	TS	
.	диализа	129	S	
.	заберемся	129	S	
.	закрутился	129	TS	
.	запятую	129	TS	
.	здоровится	129	TS	
.	имущие	129	TS	
.	курятину	129	TS	
.	осилишь	129	S	
.	подвезите	129	TS	
.	поживут	129	TS	
.	романтичен	129	TS	
.	стираем	129	TS	
.	ускользнуло	129	TS	
.	установишь	129	S	
.	чувственно	129	TS	
.	шестеренки	129	S	
.	астрология	128	TS	
.	безжалостна	128	TS	
.	бессильным	128	TS	
.	выносливый	128	TS	
.	запаску	128	TS	
.	летящего	128	TS	
.	многообещающим	128	TS	
.	отнимаю	128	TS	
.	подчистили	128	S	
.	помашем	128	TS	
.	помещаю	128	S	
.	поправила	128	TS	
.	поправляет	128	TS	
.	правдив	128	TS	
.	причудливо	128	TS	
.	связываемся	128	S	
.	скор	128	S	
.	срет	128	S	
.	старейшину	128	S	
.	сторицей	128	TS	
.	фарфоровая	128	S	
