# ПОРЦИЯ ru-149 — 149 из 178. Слова 29601–29800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	фрика	130	S	с заглавной 36% · рядом: этого 17, контрол 7, грюневельта 4
.	бандитской	129	S	
.	бездонная	129	TS	
.	внезапность	129	TS	
.	внемли	129	TS	
.	вписываться	129	S	
.	глупцами	129	TS	
.	дельное	129	TS	
.	дозорных	129	S	
.	допроси	129	S	
.	кормушку	129	TS	
.	макиато	129	S	
.	наглей	129	TS	
.	необдуманные	129	TS	
.	перепихона	129	S	
.	повязал	129	TS	
.	покрылась	129	TS	
.	попса	129	TS	с заглавной 38% · Ей нравится русская попса.
.	поцелуям	129	TS	
.	представляй	129	S	
.	риталин	129	S	с заглавной 38% · рядом: принимала 9, нужен 8, принимаю 7
.	садовники	129	TS	
.	сгинуть	129	S	
.	слонами	129	TS	
.	страшусь	129	S	
.	сузил	129	S	
.	торговка	129	S	
.	убогое	129	TS	
.	эмоджи	129	S	
.	бургером	128	S	
.	головорезами	128	S	
.	грабануть	128	S	
.	издаю	128	TS	
.	иудей	128	TS	
.	леденцами	128	TS	
.	мается	128	TS	
.	нечестивых	128	TS	
.	отжиматься	128	TS	
.	отсутствующий	128	TS	
.	поселила	128	S	
.	прилипала	128	TS	
.	сжалось	128	TS	
.	талмуд	128	TS	с заглавной 76% · Это что за талмуд?
.	хозяине	128	TS	
.	цветке	128	TS	
