# ПОРЦИЯ ru-030 — 30 из 178. Слова 5801–6000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	видишься	478	TS	
.	вкуснятина	478	TS	
.	подражатель	477	S	
.	позарез	476	TS	
.	напролом	475	TS	
.	начит	475	S	
.	пройдись	475	TS	
.	венам	474	TS	
.	шляется	474	TS	
.	существуем	473	TS	
.	бумажника	471	TS	
.	лезла	471	TS	
.	очисти	470	TS	
.	ворчит	469	TS	
.	присоединимся	469	TS	
.	задерживаю	466	TS	
.	возненавидел	463	TS	
.	освободишься	456	TS	
.	прибавь	455	TS	
.	вытер	454	TS	
.	оэсщ	452	S	
.	папину	452	TS	
.	клингоны	451	S	
.	расстаемся	451	S	
.	джентельмен	450	S	
.	обручены	446	TS	
.	помиритесь	446	TS	
.	ублюдкам	446	TS	
.	футах	446	TS	
.	глубочайшие	445	TS	
.	извращенца	445	TS	
.	врозь	444	TS	
.	дождёшься	440	TS	
.	кукурузный	439	TS	
.	перевернула	439	TS	
.	захолустье	438	TS	
.	уведу	434	S	
.	незнакомцу	433	TS	
.	приготовлено	431	TS	
.	поганые	430	TS	
.	обьяснить	429	TS	
.	рожей	429	TS	
.	вломилась	428	TS	
.	застрянем	428	S	
.	консьерж	428	S	
.	задачка	426	TS	
.	скатертью	426	TS	
.	промокла	425	TS	
.	тусуюсь	425	TS	
.	котелок	423	TS	
.	переставала	423	TS	
.	прочтет	423	TS	
.	часиков	419	TS	
.	штопор	417	TS	
.	составьте	410	TS	
.	налегке	408	TS	
.	чудовищная	402	TS	
.	предавал	401	TS	
.	недостойна	395	TS	
.	сервиз	394	TS	
.	истребительница	393	S	с заглавной 77% · рядом: вампиров 62, ты 29, одна 12
.	предполагаешь	393	TS	
.	разрушим	393	S	
.	стопудово	393	TS	
.	телку	393	S	
.	засел	388	TS	
.	разозлюсь	388	TS	
.	кокон	382	TS	
.	пристает	382	TS	
.	взбодриться	381	TS	
.	евнух	376	TS	
.	пугаю	374	TS	
.	фальшиво	374	TS	
.	машинкой	370	TS	
.	милостив	369	TS	
.	скормлю	367	TS	
.	расслабилась	364	TS	
.	мясником	363	TS	
.	подкупили	363	TS	
.	избалованный	356	TS	
.	размажу	353	TS	
.	поделом	349	TS	
.	блонди	346	S	с заглавной 74% · рядом: блонди 50, эй 20, ты 17
.	отраву	345	TS	
.	бороде	343	TS	
.	поспит	342	TS	
.	гипсе	329	TS	
.	симуляцию	316	S	
.	скольки	297	TS	
.	долбаные	688	S	
.	покороче	649	TS	
.	храпит	635	TS	
.	исправь	633	TS	
.	закружилась	627	TS	
.	жжет	595	S	
.	переходишь	594	TS	
.	споём	591	TS	
.	выкинет	586	TS	
