# ПОРЦИЯ ru-172 — 172 из 178. Слова 34201–34400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	беконе	104	S	
.	взлетов	104	S	
.	выворачивай	104	TS	
.	гиг	104	S	с заглавной 45% · рядом: янг 5, чак 3, сестры 3
.	гримерки	104	S	
.	джунглями	104	TS	
.	древу	104	S	с заглавной 46% · Старайся не растекаться мыслью по древу, а чётко формулировать свою точку зрения.
.	искупаю	104	TS	
.	коньячок	104	S	
.	магически	104	TS	
.	обгоняют	104	TS	
.	озоновый	104	TS	
.	переоценила	104	TS	
.	подсказывало	104	TS	
.	познаю	104	TS	
.	порочность	104	TS	
.	потемках	104	S	
.	пригоршню	104	TS	
.	пылится	104	TS	
.	ртами	104	TS	
.	смыслите	104	S	
.	судила	104	S	
.	шкафчику	104	S	
.	эластичный	104	TS	
.	ароматные	103	TS	
.	асцендент	103	S	
.	аурой	103	TS	
.	банкеты	103	TS	
.	вдыхал	103	TS	
.	втянешь	103	S	
.	выжег	103	S	
.	выказывал	103	TS	
.	грехам	103	S	
.	замужеством	103	S	
.	запихнула	103	TS	
.	коврика	103	S	
.	котам	103	TS	
.	мармелада	103	TS	
.	откинул	103	TS	
.	офигительный	103	S	
.	патрулю	103	S	
.	переступлю	103	TS	
.	прицепи	103	TS	
.	пронырливый	103	S	
.	работнички	103	TS	
.	разогрей	204	TS	
.	религиозна	184	TS	
.	вжик	178	TS	
