# ПОРЦИЯ ru-175 — 175 из 178. Слова 34801–35000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	магами	135	S	
.	мыслишка	135	S	
.	подбила	135	S	
.	француженкой	135	TS	
.	затеваете	134	TS	
.	потрогала	134	TS	
.	темнотой	134	S	
.	грешным	133	TS	
.	дато	133	TS	с заглавной 76% · Шестой премьер-министр Малайзии - Дато Сери Наджиб Абдул Разак.
.	неземная	133	TS	
.	тётушке	133	TS	
.	отвлеките	132	TS	
.	трубочист	132	TS	
.	винной	131	TS	
.	литься	131	S	
.	навигационный	131	S	
.	подчинять	130	S	
.	бывайте	128	S	
.	добежит	128	TS	
.	никчемных	128	S	
.	наступишь	127	TS	
.	поспевать	127	TS	
.	проносятся	127	TS	
.	шёлковый	127	TS	
.	щедрыми	127	S	
.	вкалывали	126	S	
.	затаить	126	TS	
.	мелочиться	126	TS	
.	неповторимой	126	TS	
.	рабский	126	TS	
.	трес	126	S	с заглавной 68% · рядом: дос 26, мара 26, крусес 18
.	горевала	125	TS	
.	каркай	125	TS	
.	лушайте	125	S	
.	наскучили	125	TS	
.	пачули	125	S	
.	дельфине	124	S	с заглавной 66% · рядом: маэстро 26, госпожа 16, здесь 8
.	неймётся	124	TS	
.	освежу	124	TS	
.	порывом	124	TS	
.	риэлтором	124	S	
.	скрытные	123	S	
.	станцевал	123	TS	
.	аномалией	122	S	
.	гобое	122	TS	
