# ПОРЦИЯ ru-078 — 78 из 178. Слова 15401–15600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	разделяете	216	TS	
.	сплетня	216	TS	
.	арфе	215	TS	
.	всяк	215	TS	
.	заблокируйте	215	TS	
.	нацбезопасность	215	S	с заглавной 36% · рядом: занимается 7, тут 4, цру 4
.	невинен	215	TS	
.	уделяю	215	TS	
.	решайся	214	TS	
.	упакую	214	S	
.	ассистентку	213	TS	
.	заглядывали	213	TS	
.	мойте	213	TS	
.	похитителями	213	S	
.	транспортер	213	S	
.	фазана	213	S	
.	волонтёром	212	TS	
.	йн	212	S	с заглавной 72% · рядом: лме 159, йх 20, ю 15
.	нацепить	212	TS	
.	погуглил	212	TS	
.	порядочной	212	S	
.	разрушай	212	TS	
.	снисходителен	212	TS	
.	превосходительства	211	S	с заглавной 41% · рядом: вашего 44, ваши 21, бенито 6
.	слетели	211	TS	
.	афродизиак	210	TS	
.	выбился	210	TS	
.	прикрывайте	210	TS	
.	проломить	210	TS	
.	разлагаться	210	TS	
.	рубил	210	TS	
.	чистейший	210	TS	
.	выжившая	209	TS	
.	высылайте	209	S	
.	магнолии	209	TS	с заглавной 63% · Магнолии в цвету.
.	пенисов	209	S	
.	расширим	209	S	
.	ронин	209	S	с заглавной 51% · рядом: лишь 13, коста 11, гиббонс 7
.	совершай	209	TS	
.	текилой	209	TS	
.	мертвее	208	S	
.	неотложке	208	S	
.	пережиток	208	TS	
.	посеешь	208	TS	
.	равнодушна	208	TS	
.	телкой	208	S	
.	фиговый	208	S	
.	хватятся	208	TS	
.	бредовая	207	TS	
.	маньячка	207	TS	
.	мачеху	207	TS	
.	неуклюжим	207	TS	
.	водичку	206	S	
.	кивать	206	TS	
.	отстрелил	206	S	
.	поярче	206	TS	
.	разогнаться	206	S	
.	седина	206	TS	
.	скромничай	206	TS	
.	стукачей	206	TS	
.	упомяну	206	TS	
.	воображаешь	205	TS	
.	затмила	205	TS	
.	нелады	205	TS	
.	поросята	205	TS	
.	проигрываете	205	TS	
.	протеиновый	205	S	
.	прёшь	205	TS	
.	реагируете	205	TS	
.	украденная	205	TS	
.	двойке	204	S	
.	дурит	204	S	
.	капризничать	204	TS	
.	осветит	204	TS	
.	тросы	204	S	
.	опознают	203	TS	
.	поворачивайте	203	TS	
.	промахнусь	203	TS	
.	расстраиваешь	203	TS	
.	ржавая	203	TS	
.	уличить	203	S	
.	фруктовое	203	TS	
.	корить	202	TS	
.	ломаем	202	TS	
.	норовят	202	TS	
.	обезжиренный	202	S	
.	наполнится	201	TS	
.	продюссер	201	S	
.	просрочен	201	TS	
.	сверкать	201	S	
.	коньячку	200	TS	
.	марафет	200	TS	
.	набекрень	200	TS	
.	подослали	200	S	
.	подхвачу	200	S	
.	поиграет	200	TS	
.	успокаивающее	200	TS	
.	чудиков	200	S	
.	шухер	200	TS	
.	бравый	199	TS	
.	заговаривай	199	TS	
.	заряженным	199	TS	
.	опухли	199	TS	
.	пинает	199	TS	
.	моллюск	198	TS	
.	обеспечь	198	S	
.	посмеете	198	TS	
.	склеил	198	TS	
.	скопил	198	TS	
.	спасть	198	TS	
.	бесценны	197	TS	
.	будил	197	TS	
.	великодушен	197	TS	
.	игрался	197	TS	
.	кредиткам	197	S	
.	охереть	197	TS	
.	постучу	197	TS	
.	жирафы	196	TS	
.	закричали	196	TS	
.	провалишь	196	TS	
.	пумы	196	TS	с заглавной 39% · Зато есть ягуары и пумы.
.	меду	195	TS	
.	омлета	195	S	
.	суициде	195	TS	
.	чудненько	195	S	
.	боязно	194	TS	
.	гадят	194	TS	
.	громилы	194	S	
.	извлекла	194	TS	
.	медиатор	194	TS	
.	неземной	194	TS	
.	отвлекало	194	S	
.	отставайте	194	TS	
.	тортильи	194	S	
.	интеллектуал	193	TS	
.	медузу	193	TS	с заглавной 38% · Я обжёгся о медузу.
.	приватность	193	TS	
.	психу	193	S	
.	семейке	193	S	
.	скромен	193	TS	
.	соседская	193	TS	
.	убийцах	193	TS	
.	эвакуируйте	192	S	
.	дочитала	191	TS	
.	походке	191	TS	
.	съедобно	191	TS	
.	физиотерапию	191	TS	
.	вишню	190	TS	
.	враньем	190	S	
.	жратву	190	S	
.	накупил	190	TS	
.	пощечины	190	TS	
.	трусцой	190	TS	
.	штуковин	190	S	
.	бензопила	189	TS	
.	лунке	189	S	
.	поудобней	189	TS	
.	управляешься	189	TS	
.	хитрюга	189	TS	
.	хлыстом	189	S	
.	чокнутыми	189	TS	
.	виноватого	188	TS	
.	конфеток	188	TS	
.	мнит	188	TS	
.	нервировать	188	TS	
.	салатик	188	S	
.	выезжай	187	TS	
.	вылечите	187	TS	
.	замрите	187	TS	
.	клянётесь	187	TS	
.	моногамия	187	TS	
.	наскучит	187	TS	
.	остыньте	187	TS	
.	отреклись	187	S	
.	предсказуемы	187	TS	
.	беготня	186	S	
.	нальёшь	186	TS	
.	покормим	186	TS	
.	полюбопытствовать	186	TS	
.	припозднился	186	TS	
.	скверные	186	TS	
.	токпокки	186	S	
.	безжалостны	185	TS	
.	винтажные	185	S	
.	застрелюсь	185	S	
.	пересчитай	185	TS	
.	подзабыл	185	TS	
.	порку	185	S	
.	рисковано	185	S	
.	лицемером	184	TS	
.	лобок	184	S	
.	рыдали	184	TS	
.	сымитировать	184	TS	
.	развеселит	183	TS	
.	сваливают	183	TS	
.	стыдом	183	TS	
.	экономлю	183	TS	
.	втягиваешь	182	S	
.	высохнуть	182	TS	
.	каштан	182	TS	
