# ПОРЦИЯ ru-133 — 133 из 178. Слова 26401–26600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	оком	150	TS	
.	позависать	150	S	
.	поласковей	150	TS	
.	полоумная	150	S	
.	помирилась	150	TS	
.	расслабоне	150	S	
.	роднёй	150	TS	
.	чужеземец	150	TS	
.	щелкать	150	TS	
.	ящер	150	TS	
.	бейсболке	149	TS	
.	бестолку	149	S	
.	булочная	149	TS	
.	неспособный	149	TS	
.	одержимого	149	TS	
.	переломал	149	S	
.	помчалась	149	TS	
.	предателю	149	TS	
.	приземляемся	149	TS	
.	расплачивался	149	S	
.	сиги	149	S	с заглавной 37% · рядом: сиги 20, есть 15, хватит 4
.	спонтанная	149	TS	
.	стукнулся	149	TS	
.	хромаешь	149	TS	
.	берёг	148	TS	
.	благодарствую	148	TS	
.	дорогущие	148	S	
.	журнальный	148	TS	
.	нанятый	148	TS	
.	наркоторговцами	148	TS	
.	нудная	148	TS	
.	приступами	148	TS	
.	скворечник	148	TS	
.	улетал	148	S	
.	ускользнет	148	S	
.	фыркает	148	TS	
.	хандра	148	TS	
.	цилиндре	148	TS	
.	бхфьн	147	S	
.	вырежьте	147	TS	
.	гавайской	147	TS	
.	гадостью	147	TS	
.	досаждает	147	TS	
.	заглушает	147	TS	
.	заигрался	147	TS	
.	карандашами	147	TS	
.	лоск	147	TS	
.	напористый	147	S	
.	паладин	147	TS	с заглавной 35% · Я разбойник, а Том паладин.
.	подобающим	147	S	
.	порешил	147	TS	
.	разделался	147	TS	
.	разрываю	147	TS	
.	расправлюсь	147	S	
.	ревнуют	147	TS	
.	ритуалу	147	S	
.	соображай	147	TS	
.	шм	147	S	рядом: е 92, вфнм 34, ьх 15
.	бьешься	146	TS	
.	вылетите	146	TS	
.	выплакаться	146	TS	
.	высококлассный	146	TS	
.	дождётесь	146	TS	
.	допишу	146	TS	
.	достойнее	146	TS	
.	злобную	146	TS	
.	колдовской	146	S	
.	милейшая	146	TS	
.	молекулярную	146	TS	
.	надраться	146	TS	
.	неизведанное	146	TS	
.	откровенничать	146	S	
.	паркуйся	146	TS	
.	пожертвуйте	146	TS	
.	потрясающем	146	S	
.	предъяви	146	TS	
.	прониклись	146	TS	
.	распилить	146	S	
.	теще	146	S	
.	тусовщица	146	TS	
.	явить	146	TS	
.	бутика	145	TS	
.	вентиляционную	145	TS	
.	владычица	145	S	
.	задалось	145	S	
.	зады	145	S	
.	неандертальцы	145	TS	
.	немыслимые	145	TS	
