# ПОРЦИЯ ru-076 — 76 из 178. Слова 15001–15200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	мщения	161	TS	
.	позавтракай	161	TS	
.	очнёшься	160	S	
.	бабником	159	TS	
.	высылают	159	S	
.	коммандеру	159	S	
.	мошонки	159	S	
.	прицелился	159	TS	
.	бессмысленного	157	TS	
.	вспыльчивым	157	TS	
.	шагнул	157	TS	
.	дотронется	155	S	
.	лицемерно	155	TS	
.	выплыть	154	TS	
.	выдумывают	153	S	
.	расширитель	152	S	
.	сяк	152	TS	Что так, что сяк — всё одно.
.	шампанском	152	TS	
.	вопросительный	150	TS	
.	вороном	150	TS	с заглавной 36% · Какая разница между вороном и письменным столом?
.	осярэ	150	S	с заглавной 76% · рядом: рюй 11, х 8, нмю 7
.	поладил	150	TS	
.	разводите	150	TS	
.	квадранта	149	S	
.	трезвую	149	TS	
.	жщю	148	S	рядом: фз 66, мпх 37, фзн 28
.	нагоним	148	S	
.	навлёк	145	TS	
.	норки	144	TS	
.	задирают	142	S	
.	эйн	142	S	с заглавной 63% · рядом: цвейн 12, шерман 12, канниг 10
.	бейсболка	141	TS	
.	злодейкой	139	S	
.	делюкс	136	S	с заглавной 73% · рядом: мисс 17, детройт 11, башня 7
.	сочувствовал	133	TS	
.	безрассудное	130	S	
.	саде	122	TS	
.	унизительное	122	S	
.	задавила	120	TS	
.	толпятся	120	TS	
.	ошеломлены	118	TS	
.	сквозняк	394	TS	
.	сломаем	373	TS	
.	пролетело	372	TS	
.	распечатал	366	TS	
.	поточнее	348	TS	
.	отнесешь	342	TS	
.	аптекарь	338	TS	
.	сжал	337	TS	
.	покажусь	336	S	
.	сожру	333	TS	
.	неудачницей	331	TS	
.	шавка	331	TS	
.	бостонский	330	TS	с заглавной 54% · Том - бостонский журналист.
.	горшка	330	TS	
.	обдумывал	329	TS	
.	любуюсь	328	TS	
.	состоишь	328	TS	
.	рёбрышки	323	TS	
.	капкейки	320	S	
.	понемножку	320	TS	
.	усадить	318	TS	
.	автострады	317	S	
.	липкая	317	S	
.	точит	314	TS	
.	вколоть	311	S	
.	отсидеться	310	TS	
.	вырежем	309	S	
.	уловили	307	TS	
.	ошибешься	305	S	
.	выбрасывай	304	TS	
.	покрасоваться	304	TS	
.	ресторану	304	TS	
.	дебри	302	TS	
.	колечки	301	TS	
.	сопляки	300	TS	
.	мускулистый	299	TS	
.	торгуем	298	TS	
.	римлянин	297	TS	
.	дьявольски	296	TS	
.	рассматриваешь	296	S	
.	зажить	295	S	
.	тек	294	TS	с заглавной 75% · Я вытер пот, который тек с моей руки, о ткань жилета.
.	фуршет	294	TS	
.	дрейфь	290	TS	
.	одержу	290	TS	
.	обижаете	289	TS	
.	перегнула	289	TS	
.	подстилка	289	TS	
.	пророчестве	288	TS	
.	профукал	288	TS	
.	свиную	288	TS	
.	софтбол	288	TS	
.	священна	286	TS	
.	уборщиков	286	TS	
.	переборщили	285	TS	
.	подстрелят	285	S	
.	латинос	284	S	
.	вылечился	283	TS	
.	небрежность	283	TS	
.	закажете	282	TS	
.	манерах	281	TS	
.	утону	281	S	
.	штучкой	280	S	
.	каюк	279	TS	
.	робу	279	TS	с заглавной 43% · Означает ли это, что Робу этой ночью улыбнулась удача?
.	потратите	278	TS	
.	запел	277	TS	
.	крендельки	277	S	
.	разнесло	277	TS	
.	смехотворно	277	TS	
.	лифчике	276	S	
