# ПОРЦИЯ ru-150 — 150 из 178. Слова 29801–30000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	уберетесь	122	S	
.	шокирующим	122	TS	
.	антилоп	121	S	
.	ворчал	121	TS	
.	запивать	121	TS	
.	изменяете	121	S	
.	ломятся	121	TS	
.	навались	121	S	
.	наставницей	121	TS	
.	неяеис	121	S	
.	отвлекаем	121	TS	
.	отчаянного	121	S	
.	пастушок	121	S	
.	печёшься	121	TS	
.	подводка	121	S	
.	праведные	121	S	
.	представимся	121	TS	
.	прибавлю	121	S	
.	приглушенный	121	S	
.	придирчив	121	TS	
.	разделаемся	121	S	
.	рукавицах	121	TS	
.	самовыражение	121	TS	
.	слухай	121	S	
.	убереги	121	TS	
.	усердной	121	TS	
.	халявы	121	TS	
.	аниса	120	TS	с заглавной 50% · Я люблю запах аниса.
.	бабулька	120	TS	
.	больничке	120	S	
.	возражаем	120	TS	
.	выслеживаю	120	TS	
.	гадюшнике	120	TS	
.	директрисе	120	S	
.	дхп	120	S	рядом: пй 50, фпхт 14, убт 14
.	задарма	120	TS	
.	заскучали	120	TS	
.	куколкой	120	S	
.	курочек	120	TS	
.	мамба	120	TS	с заглавной 56% · рядом: черная 66, чёрная 20, поинт 7
.	назначишь	120	S	
.	неуклюж	120	S	
.	обетованная	120	S	
.	отвернешься	120	S	
.	отметину	120	S	
.	повредите	120	S	
.	погналась	120	TS	
.	пошатнуть	120	S	
.	притесняют	120	S	
.	соблюдаете	120	S	
.	сороковой	120	TS	
.	старикана	120	S	
.	танцорами	120	S	
.	тлен	120	TS	
.	уберегли	120	TS	
.	убитому	120	TS	
.	чёртом	120	S	
.	арфы	119	TS	
.	вселил	119	TS	
.	ейеи	119	S	
.	игнорить	119	TS	
.	израсходовал	119	TS	
.	маллет	119	S	с заглавной 46% · рядом: волшебный 8, мисс 7, стрижка 5
.	мети	119	S	с заглавной 45% · рядом: мети 50, давай 9, сюда 7
.	мобилы	119	TS	
.	мультиках	119	TS	
.	наполняешь	119	TS	
.	неподходящим	119	TS	
.	ниточке	119	S	
.	обнажил	119	TS	
.	оладий	119	TS	
.	отделили	119	S	
.	папами	119	TS	
.	перегибаю	119	S	
.	подвозили	119	TS	
.	прибиралась	119	S	
.	прижало	119	S	
.	прошвырнуться	119	TS	
.	расчёску	119	TS	
.	седлай	119	S	
.	соблазняешь	119	S	
.	ссут	119	S	
.	стрижке	119	TS	
.	супервайзер	119	S	
.	уколол	119	TS	
.	усыпила	119	S	
.	уязвимом	119	TS	
.	шарике	119	TS	
.	встряску	118	TS	
.	высокомерием	118	TS	
.	гарнитуру	118	S	
.	грудинки	118	S	
.	дуешь	118	S	
.	змеиная	118	S	
.	лазили	118	TS	
.	легочная	118	S	
.	мять	118	TS	
.	неподвластно	118	TS	
.	огрызок	118	TS	
.	опустошены	118	S	
.	осмеливаешься	118	TS	
.	остроумные	118	TS	
.	отражатель	118	S	
.	парящий	118	S	
.	подстерегает	118	TS	
.	привозила	118	S	
.	прослушаешь	118	S	
.	разведёмся	118	TS	
.	разъединить	118	TS	
.	ранч	118	S	с заглавной 50% · рядом: соус 28, соуса 20, соусом 14
.	расплачиваемся	118	TS	
.	силиконовые	118	S	
.	сочиняют	118	TS	
.	цыпочками	118	S	
.	шалопай	118	TS	
.	благословлены	117	S	
.	взламывали	117	S	
.	выдвинем	117	S	
.	вырываются	117	TS	
.	высунул	117	TS	
.	вышибал	117	S	
.	злейшим	117	TS	
.	иглоукалывание	117	TS	
.	кошмарном	117	TS	
.	лицемерием	117	TS	
.	марихуане	117	S	
.	налезет	117	S	
.	напрягаешь	117	S	
.	необычайное	117	S	
.	отодвинул	117	TS	
.	перегрызть	117	TS	
.	перекосило	117	S	
.	погасло	117	TS	
