# ПОРЦИЯ ru-086 — 86 из 178. Слова 17001–17200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	отпираться	192	TS	
.	повелителю	192	S	
.	покушаем	192	TS	
.	складываешь	192	S	
.	тельце	192	S	
.	ахинею	191	TS	
.	благоразумным	191	TS	
.	блудница	191	TS	
.	впутался	191	TS	
.	купаюсь	191	TS	
.	омары	191	TS	
.	официанту	191	TS	
.	рассеянная	191	TS	
.	роуди	191	S	с заглавной 79% · рядом: мадам 10, элисон 8, мисс 7
.	тыкай	191	TS	
.	выбивал	190	S	
.	выманил	190	TS	
.	кирку	190	TS	с заглавной 46% · рядом: капитану 55, мне 9, свою 8
.	курами	190	TS	
.	нада	190	S	
.	опнтеяянп	190	S	с заглавной 66% · рядом: щмм 153, рнмьх 20, фхпют 7
.	осведомлена	190	TS	
.	пинается	190	TS	
.	покрашу	190	TS	
.	разоблачат	190	TS	
.	селезенка	190	S	
.	сеньориты	190	S	
.	солёные	190	TS	
.	выводок	189	TS	
.	делец	189	TS	
.	здравие	189	TS	
.	качка	189	TS	
.	кускус	189	TS	
.	бруклинский	188	S	с заглавной 73% · рядом: мост 119, колледж 10, музей 8
.	выгляни	188	TS	
.	грушей	188	TS	
.	житуха	188	TS	
.	наихудший	188	TS	
.	нарцисса	188	S	с заглавной 65% · Линда – девушка-голубая мечта нарцисса: легко внушаема и совсем без стержня.
.	никчемной	188	S	
.	одалживал	188	TS	
.	перепиши	188	TS	
.	племянничек	188	S	
.	повесите	188	S	
.	рассеялся	188	TS	
.	сосредоточенность	188	TS	
.	засовывал	187	S	
.	затруднении	187	TS	
.	придушил	187	TS	
.	пустыней	187	S	
.	самоконтроль	187	TS	
.	тряслась	187	TS	
.	убивало	187	S	
.	видано	186	TS	
.	дедулю	186	S	
.	завалялось	186	TS	
.	крикете	186	TS	
.	наливайте	186	TS	
.	обнимали	186	TS	
.	подчищать	186	S	
.	разделишь	186	S	
.	серьёзны	186	TS	
.	сияй	186	S	
.	бигуди	185	TS	
.	индеек	185	S	
.	крещу	185	TS	
.	напела	185	TS	
.	отвергнет	185	TS	
.	пелёнки	185	TS	
.	перевариваю	185	TS	
.	питалась	185	TS	
.	тощей	185	TS	
.	благовония	184	TS	
.	благословляет	184	S	
.	всплывать	184	TS	
.	выспались	184	TS	
.	деревенским	184	TS	
