# ПОРЦИЯ ru-028 — 28 из 178. Слова 5401–5600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	важней	416	TS	
.	возбуждена	414	TS	
.	налила	414	TS	
.	дешевка	410	S	
.	возглавляю	407	TS	
.	слабительное	406	TS	
.	нарываешься	405	TS	
.	шалом	403	S	с заглавной 37% · рядом: шаббат 143, шабат 59, шалом 46
.	адское	401	TS	
.	яхахо	399	S	
.	найн	394	S	с заглавной 57% · рядом: клауд 355, найн 44, супермаркет 41
.	извращенка	387	TS	
.	засуньте	382	TS	
.	шашни	374	TS	
.	сандвич	373	TS	
.	испарилась	372	TS	
.	смску	365	TS	
.	вручаю	364	S	
.	помчался	363	TS	
.	влюбляешься	355	TS	
.	получайте	347	TS	
.	ушам	757	TS	
.	грешник	653	TS	
.	дрожать	630	TS	
.	ноет	628	TS	
.	проследили	626	S	
.	проигрываю	608	TS	
.	мамино	602	TS	
.	отставай	599	TS	
.	охренительно	597	S	
.	темнице	591	TS	
.	завидовала	589	TS	
.	проверяй	585	TS	
.	плакса	578	TS	
.	отвезёшь	576	TS	
.	сообразил	573	TS	
.	обожали	562	TS	
.	даруй	561	TS	
.	отвернись	560	TS	
.	послушался	559	TS	
.	дождёмся	557	TS	
.	толкнули	547	TS	
.	устанавливаю	547	TS	
.	гйбфя	546	S	
.	горькая	544	TS	
.	подразумеваете	543	TS	
.	брекеты	537	TS	
.	избавлю	537	TS	
.	нацист	537	TS	
.	вонять	535	TS	
.	навещали	535	TS	
.	откровенна	534	TS	
.	припомнить	529	TS	
.	сварю	528	TS	
.	врете	526	S	
.	государыня	525	S	
.	завтраку	522	TS	
.	скопировал	522	TS	
.	купились	520	TS	
.	подарите	517	TS	
.	хватил	517	TS	
.	запихнуть	514	TS	
.	подождете	514	TS	
.	прикидывайся	514	TS	
.	полночи	513	TS	
.	стейка	511	TS	
.	ненастоящая	510	TS	
.	посылаешь	510	TS	
.	штанами	509	TS	
.	обалденно	506	TS	
.	автоответчике	501	TS	
.	горчица	500	TS	
.	сайлонов	500	S	
.	упрятать	499	TS	
.	остыло	498	TS	
.	прощанье	496	TS	
.	каюта	495	TS	
.	йи	494	S	с заглавной 69% · рядом: кузина 33, ецы 24, господин 21
.	свечки	494	TS	
.	хренова	493	TS	
.	самодовольный	491	TS	
.	задавался	489	TS	
.	свершится	485	TS	
.	лучик	484	TS	
.	страннее	484	TS	
.	чувствуйте	483	TS	
.	задерживайся	481	TS	
.	отморозок	481	TS	
.	уныло	481	S	
.	учуял	481	TS	
.	передряги	478	TS	
.	калекой	477	TS	
.	нацелился	475	TS	
.	поживет	475	S	
.	раскололся	475	TS	
.	набит	473	TS	
.	прочитает	472	TS	
.	укусили	471	TS	
.	своди	470	TS	
.	неловкий	468	TS	
.	очарователен	468	TS	
.	копеечку	467	TS	
.	ерунде	466	S	
.	кроватке	465	TS	
.	оказываюсь	464	TS	
.	начо	463	S	с заглавной 64% · рядом: да 15, садовник 10, сыр 7
.	соберёмся	463	TS	
.	свин	462	TS	с заглавной 64% · Заклятие было снято, и свин снова стал человеком.
.	ввязалась	461	S	
.	выздоровеет	461	TS	
.	исследуем	460	TS	
.	нюхал	460	TS	
.	выродок	459	TS	
.	везём	457	TS	
.	пробралась	456	TS	
.	клёвые	455	TS	
.	побежим	453	TS	
.	открываете	452	TS	
.	повзрослела	452	TS	
.	гиней	449	S	
.	плющ	449	TS	с заглавной 35% · Плющ ползёт вверх.
.	мобильники	447	TS	
.	неловкая	446	TS	
.	отшельник	445	TS	
.	пропадали	445	TS	
.	разозлила	445	TS	
.	обронил	439	TS	
.	запрограммирован	437	TS	
.	умники	436	TS	
.	украдут	433	TS	
.	холмом	433	TS	
.	выскочка	432	TS	
.	плачете	430	TS	
.	свинцом	430	TS	
.	бываем	429	TS	
.	отдыхаешь	427	TS	
.	разбудим	427	TS	
.	скормить	427	S	
.	мёртвую	423	TS	
.	попадётся	419	TS	
.	порть	419	TS	
.	умираете	419	TS	
.	оглядывайся	415	TS	
.	высылаю	414	TS	
.	посадишь	413	TS	
.	скуку	408	TS	
.	сутенёр	406	TS	
.	воспользуешься	402	TS	
.	терзает	402	TS	
.	баиньки	397	TS	
.	вытру	397	TS	
.	галочка	393	TS	с заглавной 52% · рядом: где 18, галочка 16, ну 15
.	бережет	388	TS	
.	стащили	383	TS	
.	вялый	381	TS	
.	безумца	376	TS	
.	девственницы	375	S	
.	трахаемся	371	S	
.	шантажировали	370	S	
.	копаем	368	TS	
.	посчитаю	365	TS	
.	завидно	364	TS	
.	пахал	357	TS	
.	пончо	356	TS	
.	морячок	299	S	
.	дебилы	655	TS	
.	вышвырнул	642	TS	
.	божьи	627	TS	с заглавной 55% · Все мы рабы Божьи.
.	отложи	612	TS	
.	хённим	609	S	
.	худая	605	TS	
.	пирогом	604	TS	
.	отойдем	600	TS	
.	убедите	598	TS	
.	достанут	593	TS	
.	запомнит	584	TS	
.	уронили	582	TS	
.	устоит	582	TS	
.	превратишься	581	TS	
.	управиться	581	TS	
.	людишки	578	TS	
.	отвалить	575	TS	
.	тяну	553	TS	
.	крошечной	552	TS	
.	умолку	551	TS	
.	устроюсь	550	TS	
.	брысь	543	TS	
.	отправляешь	536	TS	
.	снилась	536	TS	
.	толкаешь	536	S	
.	прикончат	535	TS	
.	познакомитесь	534	TS	
.	вымой	532	TS	
.	лесть	532	TS	
.	помалкивать	531	TS	
.	дерьмовое	529	TS	
.	служим	529	TS	
.	вызываем	527	S	
.	лжецы	526	TS	
.	стыдишься	524	TS	
