# ПОРЦИЯ ru-114 — 114 из 178. Слова 22601–22800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	сфоткаю	143	S	
.	трясут	143	S	
.	фам	143	TS	Он сказал: "Шерше ля фам!"
.	херовый	143	TS	
.	эликсира	143	S	
.	яблоке	143	TS	
.	выискивать	142	TS	
.	дарована	142	S	
.	колесить	142	S	
.	никудышные	142	TS	
.	опиаты	142	S	
.	притащился	142	TS	
.	птичья	142	TS	
.	разливается	142	TS	
.	стекаются	142	TS	
.	утиный	142	TS	
.	хил	142	TS	с заглавной 78% · Здоров в еде, да хил в труде.
.	шантажиста	142	S	
.	акушеркой	141	TS	
.	бронировал	141	TS	
.	валятся	141	S	
.	высыхает	141	TS	
.	десептиконы	141	S	
.	засовывай	141	TS	
.	коал	141	TS	
.	красивому	141	TS	
.	лапках	141	TS	
.	лобстером	141	S	
.	мэйл	141	S	с заглавной 59% · рядом: дэйли 40, оксфорд 22, дейли 13
.	нереальная	141	S	
.	писанину	141	TS	
.	подавитесь	141	TS	
.	подучить	141	TS	
.	прокричать	141	S	
.	пролезу	141	S	
.	просёк	141	TS	
.	сантимов	141	TS	
.	сказочку	141	TS	
.	хип	141	S	с заглавной 71% · рядом: мистер 43, хоп 26, господин 18
.	безмятежно	140	TS	
.	благую	140	TS	
.	бормотать	140	TS	
.	вечеринками	140	TS	
.	влипнуть	140	S	
.	высосала	140	S	
.	дезертира	140	TS	
.	демонического	140	S	
.	имплантант	140	S	
.	невидимость	140	TS	
.	переместите	140	TS	
.	погружался	140	TS	
.	поплотнее	140	TS	
.	поселится	140	S	
.	притворством	140	TS	
.	просрочены	140	TS	
.	расставляет	140	TS	
.	софа	140	TS	с заглавной 44% · Софа была обита бархатом.
.	чемоданчике	140	TS	
.	африканец	139	TS	
.	гадких	139	S	
.	директоре	139	S	
.	задирой	139	S	
.	инсинуации	139	TS	
.	медлите	139	TS	
.	накосячила	139	TS	
.	напалм	139	S	
.	неважны	139	TS	
.	обманете	139	TS	
.	прокрутить	139	S	
.	разыскивала	139	TS	
.	стажёром	139	TS	
.	телёнок	139	TS	
.	умершая	139	TS	
.	абсурдное	138	TS	
.	бунту	138	S	
.	выжми	138	TS	
.	друганы	138	TS	
.	заносчивая	138	TS	
.	иллюминатор	138	TS	
.	каппучино	138	S	
.	настрадались	138	TS	
.	овечек	138	TS	
.	околачиваться	138	S	
.	поджарь	138	S	
.	разрядил	138	TS	
.	рыбина	138	TS	
.	сознаешься	138	TS	
.	вытерплю	137	S	
.	жрицы	137	TS	
.	колготках	137	TS	
.	кьие	137	S	
.	лепешка	137	S	
.	набивают	137	TS	
.	никчёмной	137	S	
.	огорчение	137	TS	
.	офицере	137	TS	
.	ревут	137	TS	
.	резвиться	137	TS	
.	самбу	137	TS	
.	самоуверенная	137	TS	
.	столкнёшься	137	TS	
.	интим	136	S	
.	круизном	136	TS	
.	ласковым	136	TS	
.	накладываю	136	S	
.	неосмотрительно	136	TS	
.	пивоварню	136	S	
.	платке	136	TS	
.	радиомолчание	136	S	
.	свиданки	136	S	
.	суицидальные	136	TS	
.	валик	135	TS	
.	вдыхаешь	135	S	
.	заболеете	135	TS	
.	звёздное	135	TS	
.	кленового	135	S	
.	любовалась	135	TS	
.	невозможные	135	TS	
.	обречь	135	S	
.	отомстят	135	TS	
.	расплатитесь	135	S	
.	светлейший	135	S	
.	смертоносные	135	S	
.	смоется	135	S	
.	сохраняешь	135	TS	
.	спелый	135	TS	
.	суперсилу	135	S	
.	уставал	135	TS	
.	хабиби	135	S	
.	шкурку	135	TS	
.	бараньи	134	TS	
.	выбрасывала	134	TS	
