# ПОРЦИЯ ru-134 — 134 из 178. Слова 26601–26800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	задолбался	139	TS	
.	ключики	139	S	
.	надувная	139	S	
.	непоседа	139	TS	
.	обернул	139	TS	
.	послушными	139	TS	
.	потрепанный	139	TS	
.	психиатрическом	139	S	
.	расточительство	139	TS	
.	столпились	139	TS	
.	сторожи	139	TS	
.	улыбнешься	139	TS	
.	восхищаетесь	138	TS	
.	женственный	138	TS	
.	заинтриговал	138	TS	
.	заценил	138	TS	
.	кутузке	138	TS	
.	наложите	138	TS	
.	наперерез	138	TS	
.	негодяйка	138	S	
.	отите	138	S	
.	послушав	138	S	
.	приведений	138	TS	
.	пронюхали	138	S	
.	расистское	138	S	
.	слежкой	138	S	
.	создавайте	138	TS	
.	стразы	138	TS	
.	толстеть	138	TS	
.	улье	138	TS	
.	упущен	138	TS	
.	уязвимый	138	TS	
.	фантазировал	138	TS	
.	форс	138	S	с заглавной 75% · рядом: мажор 20, спид 20, дельта 15
.	будила	137	TS	
.	вашингтонский	137	S	с заглавной 62% · рядом: университет 56, офис 11, монумент 9
.	вдохнули	137	S	
.	докторша	137	S	
.	загружаем	137	S	
.	засадила	137	S	
.	иммиграционную	137	TS	
.	командовала	137	S	
.	лакеи	137	TS	
.	музычку	137	TS	
.	мяб	137	S	рядом: брь 16, фз 14, уе 11
.	наци	137	TS	
.	помалкивал	137	TS	
.	прыткий	137	S	
.	расплавился	137	TS	
.	схватывает	137	TS	
.	убивших	137	S	
.	фрикаделек	137	TS	
.	чудит	137	TS	
.	шептала	137	TS	
.	ядовита	137	TS	
.	амор	136	S	
.	ангеле	136	S	с заглавной 53% · рядом: смерти 13, голубом 9, один 7
.	блудного	136	S	
.	жалят	136	TS	
.	запоминающееся	136	TS	
.	кукольном	136	TS	
.	лоялен	136	TS	
.	маскироваться	136	S	
