# ПОРЦИЯ ru-051 — 51 из 178. Слова 10001–10200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	жути	387	TS	
.	обману	386	TS	
.	замышляют	385	TS	
.	пунша	385	TS	
.	надоумил	384	TS	
.	красивей	383	TS	
.	напарниками	383	S	
.	тренирую	383	TS	
.	поганец	381	S	
.	проныра	380	TS	
.	радиацию	378	S	
.	мозговые	376	S	
.	супчик	376	TS	
.	съезжает	376	S	
.	мюгюд	375	S	с заглавной 52% · рядом: опхмеярх 76, дюфе 76, кер 70
.	стервятник	375	S	с заглавной 36% · рядом: ты 13, этот 12, просто 8
.	сбывается	371	TS	
.	чудила	371	TS	
.	раздражаешь	370	TS	
.	покурим	369	TS	
.	плоту	367	TS	
.	зо	366	S	с заглавной 79% · рядом: лорак 45, зо 24, лорака 22
.	столкнула	365	TS	
.	смела	364	TS	
.	бритвой	362	TS	
.	отнесём	362	TS	
.	суешь	362	S	
.	семьянин	360	TS	
.	ладил	359	TS	
.	спускает	359	TS	
.	круассан	358	TS	
.	дискотеке	357	TS	
.	воротит	356	TS	
.	поросёнок	356	TS	
.	нанесем	355	S	
.	изволили	353	S	
.	перезвонишь	353	TS	
.	позабыть	353	TS	
.	эрекции	353	S	
.	маньяков	352	TS	
.	развела	351	TS	
.	прожарки	349	TS	
.	оглядываюсь	348	TS	
.	родимое	348	TS	
.	маффин	346	TS	
