# ПОРЦИЯ ru-064 — 64 из 178. Слова 12601–12800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	генерале	121	S	
.	разочарую	424	TS	
.	западню	421	TS	
.	озабоченный	398	TS	
.	обижаешься	396	TS	
.	обделался	383	TS	
.	здешняя	375	TS	
.	пристегнись	372	TS	
.	чьего	372	S	
.	разобьется	361	TS	
.	хвататься	358	TS	
.	выбросит	355	TS	
.	разрежу	351	S	
.	вылетаем	349	TS	
.	интимный	348	TS	
.	перебьют	348	TS	
.	делишься	346	TS	
.	заморочки	346	TS	
.	маловат	346	TS	
.	жаргон	344	TS	
.	любимчиком	344	S	
.	засекут	341	TS	
.	поспрашивать	340	TS	
.	одиночкой	339	TS	
.	именинник	338	TS	
.	переверните	338	TS	
.	выдадим	335	S	
.	идиоту	335	TS	
.	смешал	335	TS	
.	допросил	334	TS	
.	извиняемся	334	TS	
.	набитый	334	TS	
.	показуха	332	TS	
.	помешанный	332	TS	
.	анестезия	331	S	
.	святоша	330	S	
.	фотке	330	S	
.	хах	330	TS	Хах, с тобой не соскучишься!
.	шпагу	329	TS	
.	оближешь	328	TS	
.	терпеливы	328	TS	
.	побаливает	327	TS	
.	ребеночек	327	S	
.	сведу	327	TS	
.	беспокойный	325	TS	
.	корочкой	324	TS	
.	подтяжки	322	TS	
.	дротик	321	TS	
.	ничей	321	TS	
.	подсобку	321	TS	
.	напряги	319	TS	
.	слюну	319	TS	
.	дьявольские	318	TS	
.	именинница	318	TS	
.	спальнями	318	TS	
.	удвою	318	S	
.	ублажать	317	S	
.	болеутоляющее	316	TS	
.	выплачу	315	TS	
.	глухо	315	TS	
.	стерты	315	S	
.	лохи	314	S	
.	мучать	314	TS	
.	тис	314	TS	Тис — дерево, все части которого ядовиты, а иногда и смертельно.
.	обеспечьте	313	TS	
.	удивлялся	313	TS	
.	книжкой	312	TS	
.	отталкиваешь	312	TS	
.	сгоняю	312	S	
.	выживании	311	S	
.	милом	311	TS	
.	удержу	311	TS	
.	боа	307	S	с заглавной 48% · рядом: виста 23, мисс 15, чо 11
.	ботокс	307	S	
.	уладила	307	TS	
.	крутись	306	TS	
.	лохматый	306	TS	
.	разместим	306	TS	
.	ослепляет	305	TS	
.	отрежьте	305	TS	
.	очаровал	304	TS	
.	суперзвездой	304	S	
.	саранча	303	TS	
.	выбрасываю	302	TS	
.	любовничек	302	S	
.	сбрить	302	TS	
.	сжимать	302	S	
.	слабоумие	302	TS	
.	белее	301	TS	
.	прибери	301	TS	
.	противоположности	301	TS	
.	расслабляйся	301	TS	
.	бабушкины	300	TS	
