# ПОРЦИЯ ru-027 — 27 из 178. Слова 5201–5400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	позорить	541	TS	
.	косячок	540	TS	
.	бумер	538	TS	с заглавной 67% · Она водит Бумер.
.	проболтался	538	TS	
.	старомодно	536	TS	
.	щедр	536	TS	
.	заведем	534	S	
.	поспоришь	533	TS	
.	параноиком	527	TS	
.	поблагодарите	527	TS	
.	уверенны	527	TS	
.	поранил	526	TS	
.	добудем	521	TS	
.	наблюдай	521	TS	
.	раскрой	521	TS	
.	боись	520	TS	
.	влюбляюсь	516	TS	
.	плыву	516	TS	
.	позовут	515	TS	
.	противен	513	TS	
.	отрастил	512	TS	
.	догоняй	511	TS	
.	турбо	511	S	с заглавной 72% · рядом: давай 15, турбо 14, двигатель 13
.	летаешь	510	TS	
.	сидр	510	TS	
.	вонючей	505	TS	
.	погубила	504	TS	
.	флешка	501	TS	
.	головорезы	499	S	
.	поссать	498	S	
.	развлекаешься	497	TS	
.	забронировала	496	TS	
.	муках	495	TS	
.	раздавлю	492	S	
.	уводи	491	TS	
.	крохотный	490	TS	
.	благословить	489	S	
.	плут	489	TS	
.	рыжей	489	TS	
.	поладим	487	TS	
.	татуировкой	487	S	
.	гадов	486	TS	
.	манипулировал	484	TS	
.	туфельки	483	TS	
.	вешаю	480	TS	
.	детишкам	480	S	
.	репетитор	479	TS	
.	приводишь	478	TS	
.	кошмарах	475	TS	
.	подсела	475	TS	
.	яичко	474	TS	
.	найми	473	TS	
.	сосунок	472	TS	
.	старье	471	S	
.	вздоха	469	TS	
.	соглашаюсь	469	TS	
.	насмехаться	468	TS	
.	опаздываете	468	TS	
.	губит	466	TS	
.	поквитаться	465	TS	
.	насолить	464	TS	
.	репетируем	463	TS	
.	увеличь	460	TS	
.	упускаю	460	TS	
.	подвёз	457	TS	
.	какашка	454	TS	
.	разыскиваем	454	S	
.	славным	454	TS	
.	обдумай	453	TS	
.	достигнешь	452	TS	
.	споткнулась	451	TS	
.	удочки	451	TS	
.	жало	450	TS	
.	отключились	448	S	
.	мыслю	447	TS	
.	приключилось	446	TS	
.	обижаюсь	442	TS	
.	тёлки	442	TS	
.	аппендикс	441	TS	
.	мамашу	439	TS	
.	стынет	439	TS	
.	явью	438	TS	
.	угрожаете	430	TS	
.	прекрасней	429	TS	
.	пришлёт	429	TS	
.	сверни	428	TS	
.	фондю	428	TS	
.	прождал	423	TS	
.	грохнули	422	TS	
.	сыты	421	TS	
.	леденцов	419	TS	
.	бровь	418	TS	
.	бабах	411	TS	
.	доставишь	410	S	
.	убиралась	408	TS	
.	прирождённый	403	TS	
.	набью	400	TS	
.	присел	398	TS	
.	замучила	394	TS	
.	ладишь	389	TS	
.	йнмевмн	388	S	с заглавной 71% · рядом: дю 52, ъ 43, мер 42
.	химиотерапия	388	S	
.	спрячьтесь	387	TS	
.	сводила	355	TS	
.	названивает	312	TS	
.	дерзкая	705	TS	
.	беременны	670	TS	
.	шафер	614	S	
.	пролила	609	TS	
.	навредила	607	S	
.	сторонке	602	TS	
.	выдержишь	601	TS	
.	кабинке	601	TS	
.	порви	598	TS	
.	выспался	595	TS	
.	чмо	592	TS	рядом: ты 88, такое 15, полное 14
.	завязке	587	TS	
.	грохнул	583	TS	
.	дружочек	583	TS	
.	сраное	568	S	
.	монашка	567	TS	
.	вылезайте	560	TS	
.	доверила	555	TS	
.	ингалятор	553	TS	
.	взойдет	552	S	
.	спёр	551	TS	
.	салями	546	TS	
.	померла	544	TS	
.	терпишь	544	TS	
.	додзё	540	S	
.	вытянул	538	TS	
.	вцепился	535	TS	
.	поймайте	534	TS	
.	плывем	533	TS	
.	лишишься	530	TS	
.	напоминаете	529	TS	
.	приступай	526	TS	
.	несправедлив	525	TS	
.	люлю	523	S	с заглавной 73% · рядом: рбнъ 52, лнъ 37, люлю 28
.	бабуле	522	S	
.	угостишь	519	TS	
.	запаниковала	518	TS	
.	флиртовала	516	TS	
.	чипсами	513	TS	
.	усвоила	509	TS	
.	упусти	504	TS	
.	айс	500	TS	с заглавной 78% · Экология тут не айс.
.	тя	500	TS	У тя рил тянка появилась?
.	бонжур	496	TS	
.	шардоне	496	S	с заглавной 45% · рядом: бокал 43, бутылку 20, пожалуйста 12
.	покидаете	494	TS	
.	ручке	492	TS	
.	ланчем	489	TS	
.	познакомишь	488	TS	
.	крутился	487	S	
.	забыться	486	TS	
.	убирал	485	TS	
.	скучное	484	TS	
.	вырвалось	483	TS	
.	мечтатель	482	TS	
.	жри	481	TS	Жри сколько влезет.
.	заводите	481	TS	
.	напряжена	481	TS	
.	ляжем	480	TS	
.	паршивой	478	TS	
.	подружимся	471	TS	
.	молочка	470	TS	
.	ачжосси	469	S	
.	номерок	468	TS	
.	испуган	467	TS	
.	перестаешь	467	TS	
.	твержу	467	S	
.	бухла	466	S	
.	заполнила	466	TS	
.	поработаешь	466	S	
.	херово	466	TS	
.	тренируешься	462	TS	
.	сраном	461	S	
.	оттолкнула	457	TS	
.	хвостиком	457	TS	
.	поправлю	456	TS	
.	прерваться	456	TS	
.	напарнику	454	TS	
.	поспишь	453	TS	
.	спланировала	451	TS	
.	наперегонки	446	TS	
.	поплыли	445	TS	
.	задаете	444	S	
.	растерян	442	TS	
.	ноже	441	TS	
.	встреть	440	TS	
.	месиво	440	TS	
.	невезение	438	TS	
.	подстроили	437	TS	
.	прилавком	430	TS	
.	сожгите	430	TS	
.	снимаюсь	425	TS	
.	прощаем	423	TS	
.	встаем	421	TS	
.	полюбите	421	TS	
