# ПОРЦИЯ ru-053 — 53 из 178. Слова 10401–10600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	дрожал	365	TS	
.	прошептал	365	TS	
.	упрямой	363	TS	
.	обнимку	362	TS	
.	тройничок	362	TS	
.	гувернантка	361	S	
.	утащить	361	TS	
.	чертей	360	TS	
.	запрыгнул	359	TS	
.	плутоний	359	TS	
.	правдивая	359	TS	
.	причиняю	358	TS	
.	пришлем	358	S	
.	пробью	358	S	
.	сломя	358	TS	
.	подсознании	357	TS	
.	вылазь	356	TS	
.	дааа	356	S	
.	заткнул	355	TS	
.	перезвоним	355	TS	
.	ровнее	355	TS	
.	судишь	355	TS	
.	пообедали	354	TS	
.	зажили	353	TS	
.	первоклассная	353	TS	
.	помяни	353	TS	
.	духовка	352	TS	
.	переделку	352	TS	
.	активирована	351	TS	
.	прибил	351	TS	
.	силач	351	TS	
.	выбросишь	350	TS	
.	аморально	349	TS	
.	серьезней	349	S	
.	незаконченное	348	TS	
.	подрывник	348	S	
.	подработка	347	TS	
.	доем	346	TS	
.	подкатить	346	TS	
.	степлер	346	TS	
.	ухватить	345	TS	
.	выручили	344	TS	
.	горничные	344	TS	
.	огорчена	344	TS	
.	персиковый	344	TS	
.	сфокусируйся	344	S	
.	перерезала	343	S	
.	бухой	342	TS	
.	посоветую	342	TS	
.	пятёрка	342	TS	
.	ссорился	341	TS	
.	липкие	340	TS	
.	побеждаешь	340	TS	
.	распишись	340	TS	
.	наденете	339	TS	
.	поплатишься	339	TS	
.	привлекаешь	339	TS	
.	сексуален	339	TS	
.	суеверие	339	TS	
.	уберусь	339	TS	
.	мужественность	338	S	
.	разбиваешь	338	TS	
.	шоколадным	338	TS	
.	ослик	336	TS	
.	возлюбленные	334	S	
.	уловила	334	TS	
.	готовитесь	333	TS	
.	отрублю	333	S	
.	заменяю	332	TS	
.	беспомощный	331	TS	
.	горести	331	TS	
.	канату	331	TS	
.	мелешь	331	TS	
.	разрушат	330	TS	
.	беспомощны	329	TS	
.	отступим	329	S	
.	очарована	329	TS	
.	помочиться	329	TS	
.	прыгнем	326	TS	
.	самоволку	326	TS	
.	соблазнительно	325	TS	
.	узреть	325	S	
.	злобного	324	TS	
.	подвинь	324	TS	
.	харе	323	TS	
.	фора	322	S	
.	стойло	321	TS	
.	соответствующе	320	TS	
.	задницами	319	TS	
.	завлечь	318	TS	
.	здешней	318	TS	
.	кладовка	318	TS	
.	сучий	318	S	
.	воротнички	317	TS	с заглавной 53% · рядом: белые 147, синие 118, идут 19
.	облажайся	317	TS	
.	попадусь	317	TS	
.	золотко	316	S	
.	оправится	316	TS	
.	пеленки	316	S	
.	следопыт	316	TS	
.	накажем	315	TS	
.	забегаловка	314	TS	
.	поплыву	314	TS	
.	разбрасываться	313	TS	
.	заправлял	312	S	
.	шуме	312	TS	
.	безумцев	311	TS	
.	вставим	311	S	
.	жёнушка	311	TS	
.	информаторы	311	S	
.	колышет	311	TS	
.	помиримся	311	TS	
.	пробежке	311	TS	
.	прощальная	311	TS	
.	странники	311	TS	
.	уборщики	311	TS	
.	даровать	310	TS	
.	микроволновки	310	TS	
.	торчала	310	S	
.	испугала	309	TS	
.	набивать	308	TS	
.	улетишь	308	S	
.	зарыть	307	TS	
.	велите	306	S	
.	взрослеют	306	TS	
.	наброситься	306	TS	
.	ледяное	305	TS	
.	шалун	305	TS	
.	огонька	304	TS	
.	смола	304	TS	
.	ачжумма	301	S	
.	капризная	301	TS	
.	работка	301	S	
.	выследила	300	S	
.	куды	300	TS	
.	овцами	300	TS	
.	отвала	300	TS	
