# ПОРЦИЯ ru-176 — 176 из 178. Слова 35001–35200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	гипер	107	S	
.	джентельменом	107	S	
.	досмерти	107	S	
.	запрись	107	TS	
.	затрещину	107	S	
.	криминологии	107	S	
.	неотразимой	107	TS	
.	пенисами	107	S	
.	писан	107	TS	
.	подправим	107	S	
.	приближаетесь	107	S	
.	прижалась	107	TS	
.	приличиях	107	TS	
.	пристать	107	S	
.	растолковать	107	TS	
.	редька	107	TS	
.	сибас	107	S	
.	соболезнованиями	107	TS	
.	чёрти	107	S	
.	бенефис	106	S	
.	бюьеи	106	S	с заглавной 76% · рядом: б 13, днвепх 8, н 7
.	деканат	106	TS	
.	недомолвок	106	TS	
.	нейтрализован	106	S	
.	нелюбимый	106	TS	
.	немногого	106	TS	
.	облапошил	106	TS	
.	обрадуетесь	106	TS	
.	охотничью	106	S	
.	прогоняй	106	TS	
.	проснёмся	106	S	
.	прощением	106	TS	
.	пустяками	106	TS	
.	работалось	106	TS	
.	резвятся	106	TS	
.	сгубил	106	TS	
.	странником	106	TS	
.	уберегу	106	S	
.	этакой	106	TS	
.	адюльтер	105	TS	
.	видная	105	TS	
.	воровки	105	TS	
.	гламурные	105	S	
.	гяней	105	S	
.	жарь	105	S	
.	зарой	105	TS	с заглавной 64% · рядом: меня 9, мира 3, томагавк 3
.	карбонара	105	TS	
.	коровья	105	S	
.	курке	105	TS	
.	наездником	105	TS	
.	расплавились	105	S	
.	распрощался	105	TS	
.	рассекает	105	S	
.	революционером	105	TS	
.	скорбящие	105	S	
.	человеков	105	TS	
.	выдавливать	104	S	
.	желанную	104	TS	
.	замерзнут	104	S	
.	зверюгу	104	S	
.	кроссвордов	104	TS	
.	перепрограммировал	104	TS	
.	сжаты	104	S	
.	сливе	104	TS	
.	смести	104	TS	
.	совокупляться	104	S	
.	стг	104	S	с заглавной 37% · рядом: сйгмч 12, кесвг 7, ласавоусетг 5
.	унизит	104	S	
.	утоплюсь	104	TS	
.	целители	104	S	
.	бижутерия	103	TS	
.	великодушная	103	S	
.	закоулки	103	S	
.	заострять	103	TS	
.	запутывать	103	TS	
.	келью	103	S	
.	кончались	103	TS	
.	мадре	103	S	
.	наркозависимость	103	TS	
.	наскучить	103	TS	
.	насладишься	103	S	
.	обнаженными	103	TS	
.	подавляю	103	TS	
.	распознали	103	S	
.	упрекаю	160	TS	
.	колотил	155	TS	
.	трубить	155	S	
.	заглохни	154	S	
.	замаскироваться	154	S	
.	брошка	152	TS	
.	дуришь	151	S	
.	переждем	150	S	
.	смолой	146	TS	
.	перевезём	143	S	
.	разломать	141	S	
.	оковах	139	S	
.	плывёшь	138	TS	
.	сверкающих	138	TS	
.	врожденная	137	S	
.	беленький	135	S	
.	образчик	135	TS	
.	валялось	134	TS	
.	отсиживается	132	S	
.	тусила	132	S	
.	вычурно	131	S	
.	переворачивай	131	TS	
.	плотоядные	131	TS	
.	фонтану	131	TS	
.	весёлыми	130	TS	
.	загонят	130	S	
.	камбузе	130	S	
.	отсутствующих	130	TS	
.	черепной	129	TS	
.	вырвусь	128	S	
.	кляре	128	S	
.	нагадила	128	TS	
.	присматриваться	128	S	
.	ждущий	127	S	
.	нигеров	127	S	
.	порхать	127	S	
.	пробьем	127	S	
.	созреет	127	TS	
.	укрепим	127	S	
.	ягуаре	127	S	с заглавной 78% · рядом: своем 8, твоем 3, своём 3
.	живущее	126	TS	
.	напрягается	126	S	
.	разгребаю	126	TS	
.	техасские	126	S	
.	неоспоримое	125	TS	
.	брюссельскую	124	TS	
.	завяз	124	TS	
.	раздражительная	124	TS	
.	пошевелит	123	TS	
.	пюанрюер	123	S	с заглавной 74% · рядом: ме 31, б 15, нм 13
.	развешивать	123	TS	
.	смиряться	123	S	
.	черномазого	123	S	
.	вертелась	122	TS	
.	шестеркой	122	S	
.	вонючки	121	S	
.	мышек	121	TS	
.	ослепительна	121	TS	
.	раздумье	121	TS	
.	расспрошу	121	S	
.	видеоигре	120	TS	
.	нежелательное	120	TS	
.	подкову	120	TS	
.	расставлю	120	S	
.	безответственной	119	TS	
