# ПОРЦИЯ ru-032 — 32 из 178. Слова 6201–6400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	халапеньо	392	S	
.	промежность	390	S	
.	крэка	389	S	
.	тряси	389	TS	
.	взорвет	388	S	
.	голосуем	387	TS	
.	мужественности	386	TS	
.	узри	386	S	
.	напало	383	TS	
.	подписалась	381	TS	
.	обойди	378	TS	
.	хлыст	377	TS	
.	разлучили	371	TS	
.	избегай	370	TS	
.	легавых	370	S	
.	упекли	370	TS	
.	возится	364	TS	
.	лнфере	364	S	с заглавной 59% · рядом: бш 168, ме 110, ядекюрэ 27
.	твердили	362	TS	
.	предпримем	355	TS	
.	тиф	352	TS	Он подхватил тиф.
.	подавись	349	TS	
.	маршалы	347	S	
.	наберись	347	TS	
.	обменяемся	347	TS	
.	скоты	341	TS	
.	повелся	339	S	
.	головорез	337	TS	
.	расслабишься	335	TS	
.	катит	333	TS	
.	состоите	330	TS	
.	лузеров	328	S	
.	потеет	328	TS	
.	отзови	327	TS	
.	поживают	325	TS	
.	льётся	322	TS	
.	дефибриллятор	321	TS	
.	какать	319	TS	
.	драть	318	TS	
.	безумии	316	S	
.	похоронный	315	TS	
.	повесит	308	TS	
.	вулкане	307	TS	
.	смышленый	295	S	
.	обернётся	591	TS	
.	поимели	580	S	
.	паинькой	570	TS	
.	дышим	559	TS	
.	нехороший	543	TS	
.	забирайся	537	TS	
.	насмарку	537	TS	
.	сбегаешь	537	TS	
.	маман	533	TS	
.	джемом	532	TS	
.	запру	531	TS	
.	преследуете	530	TS	
.	сниться	530	TS	
.	шарлатан	527	TS	
.	помалкивай	526	TS	
.	визитки	525	TS	
.	отсос	525	TS	
.	оскорбляешь	524	TS	
.	засадил	522	TS	
.	умыться	522	TS	
.	поместим	521	S	
.	болтаете	520	TS	
.	мятный	519	TS	
.	превращусь	513	TS	
.	приватный	512	S	
.	работёнка	512	TS	
.	сжать	508	TS	
.	безответственный	506	TS	
.	стремно	506	S	
.	туп	506	TS	Он богат, но туп.
.	развлекались	505	TS	
.	слабаком	505	TS	
.	пускал	504	TS	
.	рулетку	503	TS	
.	квартирка	501	TS	
.	понарошку	501	TS	
.	сучара	501	TS	
.	проветриться	500	TS	
.	карга	499	TS	
.	греби	498	TS	
.	мочиться	498	TS	
.	нарыл	498	S	
.	фрицы	497	S	
.	проведаю	496	TS	
.	чуши	496	TS	
.	сбавь	495	TS	
.	клоните	494	TS	
.	выводите	492	TS	
.	выперли	491	TS	
.	прибежала	490	TS	
.	стреляем	490	TS	
.	отговорка	488	TS	
.	увлекаюсь	481	TS	
.	заканчиваешь	475	TS	
.	нырнуть	475	TS	
.	бредит	473	TS	
.	злее	472	TS	
.	несёте	471	TS	
.	свиная	471	TS	
.	сонная	471	TS	
.	копает	470	TS	
.	бедняжку	468	S	
.	закругляться	466	TS	
.	заклинанием	465	TS	
.	убойного	465	S	
.	невидимка	464	S	
.	плавала	463	TS	
.	выпиваю	462	TS	
.	дергаться	458	S	
.	училка	458	TS	
.	зовете	456	S	
.	шляться	456	TS	
.	камине	454	TS	
.	метлу	454	TS	
.	необыкновенная	454	TS	
.	заболеешь	452	TS	
.	колыбельную	450	TS	
.	трясёт	450	TS	
.	уединения	450	TS	
.	пускаешь	449	S	
.	стираю	449	TS	
.	клиентку	447	S	
.	слеза	447	TS	
.	помедленней	442	TS	
.	шёпотом	442	TS	
.	доставляю	440	TS	
.	дёргайся	440	TS	
.	спойте	440	TS	
.	перезвонили	439	TS	
.	сигаретку	439	TS	
.	ввязались	437	TS	
.	ослом	437	TS	
.	гадалка	436	TS	
.	петушок	434	TS	
.	восхитительное	431	TS	
.	резинка	431	TS	
.	угробить	430	TS	
.	бездна	429	TS	
.	тропинке	428	TS	
.	нападем	427	S	
.	документалку	425	TS	
.	молил	424	TS	
.	подписывался	424	TS	
.	зажжем	422	S	
.	ладоши	422	TS	
.	шлёт	422	TS	
.	печет	421	S	
.	чудное	420	TS	
.	аджосси	419	S	
.	катиться	419	TS	
.	вразумить	418	TS	
.	пожевать	418	TS	
.	помине	418	TS	
.	умоляли	418	TS	
.	денусь	417	TS	
.	пьяни	417	TS	
.	вылечим	415	TS	
.	тоник	415	S	
.	погодка	413	TS	
.	включаешь	411	S	
.	клином	411	TS	
.	вопросик	410	S	
.	испортите	409	TS	
.	пожертвую	409	TS	
.	испортило	407	TS	
.	скрываем	407	TS	
.	возился	406	TS	
.	заточении	406	TS	
.	зубному	406	TS	
.	загадала	405	TS	
.	признаетесь	405	TS	
.	звучишь	404	S	
.	спрячусь	403	TS	
.	размять	401	TS	
.	вырядился	400	TS	
.	изменник	400	TS	
.	парамедики	400	S	
.	разыгрываешь	397	TS	
.	расстраивайтесь	397	TS	
.	вмешивайтесь	396	TS	
.	непредумышленное	396	TS	
.	преувеличиваю	394	TS	
.	синяках	394	TS	
.	поту	393	TS	
.	продержусь	392	TS	
.	шпионила	391	TS	
.	улыбке	390	TS	
.	нанесу	389	TS	
.	горчицей	388	TS	
.	поблагодарим	388	TS	
.	произнеси	388	TS	
.	глянул	386	TS	
.	ординатор	386	S	
.	цельтесь	386	TS	
.	повышаю	384	TS	
.	американо	383	S	
