# ПОРЦИЯ ru-010 — 10 из 178. Слова 1801–2000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	нервах	1255	TS	
.	покончу	1215	TS	
.	поскорей	1194	TS	
.	гамбургер	1174	TS	
.	осознаешь	1155	TS	
.	подбросил	1109	TS	
.	прикажу	1095	TS	
.	благодари	1091	TS	
.	женись	1091	TS	
.	познакомится	1067	S	
.	гады	1059	TS	
.	вызывайте	1030	TS	
.	разбираетесь	1030	TS	
.	дождись	1022	TS	
.	прекраснее	974	TS	
.	выпьете	876	TS	
.	соберём	866	TS	
.	уничтожь	857	TS	
.	папочке	1401	S	
.	полегчает	1270	TS	
.	ведём	1256	TS	
.	шутник	1241	TS	
.	клёво	1238	TS	
.	опаздываешь	1206	TS	
.	цыпленок	1135	TS	
.	кладовке	1134	TS	
.	обманщик	1127	TS	
.	гребаные	1079	S	
.	деньжат	1076	TS	
.	исчезну	1069	TS	
.	займите	1060	TS	
.	пропусти	1029	TS	
.	мамины	1023	TS	
.	сердечко	996	TS	
.	курила	994	TS	
.	госпожой	992	TS	
.	деньки	985	TS	
.	деревенщина	973	TS	
.	причиню	959	TS	
.	стемнеет	930	TS	
.	выживем	899	TS	
.	заботитесь	866	TS	
.	подождет	1247	TS	
.	выберусь	1235	TS	
.	глупую	1198	TS	
.	переезжаю	1153	TS	
.	воу	1144	TS	Воу, воу, воу, воу!
.	войдем	1138	S	
.	осмотреться	1134	TS	
.	освобожу	1128	TS	
.	перейду	1108	TS	
.	дурацких	1072	TS	
.	вляпался	1054	TS	
.	сиятельство	1052	S	
.	пройдешь	1045	S	
.	теряете	1040	TS	
.	лиа	1024	S	с заглавной 56% · рядом: се 48, еимаи 34, ваяа 34
.	богачи	1022	TS	
.	веревка	1008	TS	
.	слеп	1003	TS	
.	подпишешь	1000	TS	
.	устрой	999	TS	
.	пижаму	986	TS	
.	тронуть	974	TS	
.	лживый	965	TS	
.	повесь	915	TS	
.	положишь	883	TS	
.	залетела	870	TS	
.	штуковина	1172	TS	
.	окажи	1147	TS	
.	влип	1121	TS	
.	дяденька	1117	TS	
.	притворяйся	1106	TS	
.	папочку	1105	TS	
.	притворись	1096	TS	
.	ручаюсь	1091	TS	
.	мышка	1089	TS	
.	купился	991	TS	
.	ненавидим	985	TS	
.	участвуешь	954	TS	
.	але	950	S	с заглавной 60% · рядом: але 112, да 54, оп 38
.	предупреди	924	TS	
.	издеваетесь	911	TS	
.	салфетку	909	TS	
.	посади	894	TS	
.	нюхать	890	TS	
.	тряпка	1185	TS	
.	слушаюсь	1067	TS	
.	кончать	1031	TS	
.	психов	1006	TS	
.	признаете	992	TS	
.	переезжаем	959	TS	
.	сумею	951	TS	
.	навещу	936	TS	
.	убираю	833	TS	
.	тостер	753	TS	
.	назовём	1190	TS	
.	вагина	1180	TS	
.	подозреваете	1101	TS	
.	любезность	1086	TS	
.	отдохните	1082	TS	
.	вмешивайся	1072	TS	
.	убиваем	1070	TS	
.	флиртовать	1061	TS	
