# ПОРЦИЯ ru-137 — 137 из 178. Слова 27201–27400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	выдерну	113	S	
.	выдрать	113	TS	
.	глушители	113	S	
.	записочки	113	S	
.	ика	113	S	с заглавной 68% · рядом: чжэ 17, ён 16, ни 6
.	корректор	113	TS	с заглавной 41% · У тебя есть корректор?
.	мышьяком	113	TS	
.	осечку	113	TS	
.	пилотаж	113	TS	
.	поменяйтесь	113	S	
.	приемником	113	S	
.	пристанет	113	TS	
.	продуман	113	TS	
.	психовал	113	TS	
.	разносчика	113	S	
.	расспроси	113	TS	
.	санчасть	113	S	
.	хвори	113	TS	
.	чучел	113	TS	
.	щенята	113	TS	
.	бескрайние	112	TS	
.	било	112	TS	
.	бургундское	112	TS	
.	влюбись	112	S	
.	завоевателя	112	S	с заглавной 44% · рядом: вильгельма 16, праву 12, эйгона 8
.	заполнится	112	S	
.	зелий	112	S	
.	каланча	112	TS	с заглавной 35% · Пожарная каланча сгорела.
.	наилучшая	112	TS	
.	недостающую	112	TS	
.	ослабел	112	TS	
.	отнимаете	112	S	
.	отравленное	112	S	
.	приседаний	112	TS	
.	саморазрушению	112	S	
.	сея	112	S	Динозавр бегал по округе, сея хаос.
.	смущай	112	TS	
.	соблазны	112	TS	
.	фермерство	112	S	
.	аткнись	111	S	
.	выжали	111	S	
.	гипсом	111	S	
.	грейпфрута	111	TS	
