# ПОРЦИЯ ru-169 — 169 из 178. Слова 33601–33800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	сочувствуют	183	S	
.	обезвредил	179	TS	
.	сжульничал	179	TS	
.	полезем	178	S	
.	индюшка	172	TS	
.	подалась	171	TS	
.	бородач	169	TS	
.	губят	169	TS	
.	шакалов	168	TS	
.	расистская	165	TS	
.	второпях	164	TS	
.	жизнерадостная	164	S	
.	усложняю	164	TS	
.	бойскаутом	163	TS	
.	котиком	163	TS	
.	вепр	161	S	с заглавной 58% · рядом: бнгэлх 58, онаепх 17, врн 16
.	заколола	161	TS	
.	благоразумия	160	TS	
.	булавкой	160	TS	
.	засовывают	160	S	
.	кумихо	160	S	
.	лажаю	160	S	
.	чает	160	TS	
.	сунуться	159	S	
.	безответной	158	TS	
.	арй	157	S	рядом: ма 34, шецд 6, цшйк 6
.	дьявольскую	156	TS	
.	пукает	156	TS	
.	разделись	156	TS	
.	карцера	155	S	
.	крушит	155	TS	
.	онькх	155	S	с заглавной 72% · рядом: онькх 28, лш 15, ян 9
.	постоишь	155	S	
.	пуза	155	TS	
.	маршу	154	TS	с заглавной 55% · Солдаты готовятся к маршу.
.	сжалился	154	TS	
.	филина	154	TS	с заглавной 62% · Это всё равно что пугать чёрта головой филина.
.	благодатью	153	S	
.	заткнетесь	153	S	
.	коварного	152	S	
.	нука	152	S	
.	разлучат	152	S	
