# ПОРЦИЯ ru-045 — 45 из 178. Слова 8801–9000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	блинчик	347	TS	
.	просторно	345	TS	
.	изображаю	344	S	
.	ханжа	344	TS	
.	ничтожества	343	TS	
.	позорь	343	TS	
.	ушибся	343	TS	
.	сводку	341	TS	
.	тупицей	341	TS	
.	гадала	340	TS	
.	накроем	340	S	
.	терпеливый	340	TS	
.	разузнаю	339	TS	
.	симпатичную	339	TS	
.	усыпили	339	TS	
.	банкете	338	TS	
.	марсиане	338	TS	
.	перцы	338	TS	
.	проклято	337	TS	
.	сойдемся	337	TS	
.	атеист	336	TS	
.	неотложку	336	TS	
.	хрустящие	336	S	
.	гоняются	335	TS	
.	потянешь	335	TS	
.	толкайте	335	TS	
.	улавливаю	335	TS	
.	утренним	334	TS	
.	накама	333	S	
.	замолчали	332	TS	
.	осознаёте	331	TS	
.	специализируюсь	331	TS	
.	флешке	330	TS	
.	целится	329	TS	
.	гланды	328	TS	
.	зазвонит	328	TS	
.	ненормальной	328	TS	
.	подглядывал	328	TS	
.	гиены	327	TS	
.	дарую	327	S	
.	наркоманкой	327	TS	
.	порвут	327	S	
.	электрошокер	327	TS	
.	платьице	326	TS	
.	расстанусь	326	TS	
.	высохли	325	TS	
.	испачкать	325	TS	
.	патологоанатома	325	S	
.	снотворным	325	TS	
.	сгинь	324	TS	
.	опускайте	323	TS	
.	вырыл	321	TS	
.	растеряна	321	TS	
.	выбьем	319	S	
.	заживем	319	S	
.	пророки	319	TS	с заглавной 43% · Даже пророки ошибались.
.	вратами	318	TS	
.	махнуть	318	TS	
.	починку	318	TS	
.	померить	317	TS	
.	пошевеливайтесь	317	TS	
.	возненавидят	316	TS	
.	создаёшь	315	TS	
.	циник	315	TS	
.	йа	314	S	с заглавной 52% · рядом: ро 102, йа 78, эй 28
.	умоляя	313	S	
.	оторвет	312	TS	
.	повелась	311	S	
.	стукачом	311	TS	
.	бойскаут	310	S	
.	микрочип	310	S	
.	простудиться	310	TS	
.	развалюха	310	TS	
.	созналась	309	TS	
.	голосуй	308	TS	
.	сдвинется	308	TS	
.	вводите	307	TS	
.	откусила	307	TS	
.	гренки	306	TS	
.	фигнёй	305	TS	
.	баранину	304	TS	
.	зажимы	303	S	
.	обнаружишь	303	TS	
.	унывай	303	TS	
.	возбудился	302	S	
.	врядли	302	S	
.	затаил	302	TS	
.	кардиостимулятор	302	TS	
.	скорблю	302	TS	
.	упертый	302	S	
.	осмотрят	301	S	
.	выдумывай	300	TS	
.	кручу	300	TS	
.	лифчики	300	TS	
.	лё	300	S	с заглавной 76% · рядом: гус 42, бал 18, гаррек 16
.	парикмахером	300	TS	
.	поцеловали	300	TS	
.	сталось	300	TS	
.	выстрели	299	TS	
.	сочиняю	299	TS	
.	бегаем	298	TS	
.	выкурил	297	TS	
.	вытаскивайте	297	TS	
.	счастливица	297	TS	
.	представьтесь	296	TS	
.	ачжоши	293	S	
.	запятнать	293	S	
.	хомяка	293	TS	
.	объяви	292	S	
.	смотрюсь	291	TS	
.	раздобыла	289	S	
.	дырочку	288	TS	
.	запуталось	288	S	
.	идиотских	288	TS	
.	переносим	287	TS	
.	горшочек	286	TS	
.	мучение	286	TS	
.	одевала	286	TS	
.	плохиш	285	S	
.	оксиконтин	284	S	с заглавной 65% · рядом: принимать 10, вызывает 6, названием 6
.	перевозим	284	S	
.	вешу	283	TS	
.	воришки	283	S	
.	витаешь	282	TS	
.	дуралей	282	TS	
.	верзила	281	TS	
.	враз	281	TS	
.	отбросами	281	S	
