# ПОРЦИЯ ru-079 — 79 из 178. Слова 15601–15800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	мозолей	182	TS	
.	оправились	182	TS	
.	пригнать	182	S	
.	псами	182	S	
.	анчоусов	181	TS	
.	кровотечением	181	S	
.	мусса	181	S	с заглавной 46% · рядом: шоколадного 14, месье 5, нет 5
.	ограничимся	181	S	
.	отбери	181	TS	
.	тре	181	S	с заглавной 69% · рядом: бьен 13, лоусон 7, тре 6
.	будят	180	TS	
.	буханку	180	TS	
.	измен	180	TS	
.	покопалась	180	S	
.	удручающе	180	TS	
.	ямювюкю	180	S	с заглавной 77% · рядом: ъ 21, лш 12, мн 10
.	оглохла	179	TS	
.	преувеличил	179	TS	
.	съебись	179	TS	
.	горошком	178	TS	
.	испытай	178	TS	
.	практиковалась	178	TS	
.	скафандре	178	S	
.	смущаюсь	178	TS	
.	покатаюсь	177	TS	
.	припасено	177	TS	
.	разведется	177	TS	
.	разрушаете	177	TS	
.	тюрбан	177	TS	
.	фреску	177	S	
.	грабителями	176	S	
.	западают	176	TS	
.	обманчиво	176	TS	
.	портным	176	TS	
.	мюд	175	S	с заглавной 54% · рядом: мхл 39, рнани 10, мхлх 9
.	понимающим	175	TS	
.	правдивый	175	TS	
.	пукать	175	TS	
.	удержат	175	S	
.	устанут	175	TS	
.	вельвет	174	TS	с заглавной 68% · Эта ткань похожа на вельвет.
.	ненадёжный	174	TS	
.	повысим	174	S	
.	секретик	174	S	
.	буйволов	173	TS	
.	заточку	173	TS	
.	надет	173	TS	
.	неистовый	173	S	
.	огорчила	173	TS	
.	прознал	173	S	
.	волокита	172	S	
.	высочеством	172	S	с заглавной 69% · рядом: ее 47, её 33, вашим 22
.	мятного	172	TS	
.	накинулась	172	TS	
.	осо	172	S	с заглавной 63% · рядом: эль 68, пио 12, ажояа 8
.	повержены	172	TS	
.	проткнула	172	TS	
.	тапас	172	S	
.	валишь	171	TS	
.	вратах	171	S	с заглавной 52% · рядом: тренировочных 26, звездных 24, звёздных 10
.	такос	171	TS	
.	вообщето	170	S	
.	присматриваете	170	S	
.	рукою	170	TS	
.	сэкономила	170	TS	
.	тряс	170	TS	
.	хватали	170	TS	
.	аневризму	169	S	
.	лицемеров	169	TS	
.	наврали	169	S	
.	пиршество	169	TS	
.	заколдовала	168	TS	
.	клас	168	S	с заглавной 72% · рядом: привет 13, фреден 10, сандберг 7
.	предупреждаем	168	TS	
.	тушите	168	TS	
.	цыпленком	168	S	
.	крадете	167	S	
.	просрали	167	TS	
.	штандартенфюрер	167	S	
.	впустим	166	TS	
.	напутала	166	TS	
.	сдвинул	166	TS	
.	скормили	166	S	
.	вертятся	165	TS	
.	горевал	165	TS	
.	дрожите	165	TS	
.	катаетесь	165	TS	
.	обзываться	165	TS	
.	примерьте	165	TS	
.	телятину	165	TS	
.	выдернули	164	TS	
.	дьяволица	164	S	
.	метадон	164	TS	
.	подражателя	164	S	
.	толкайтесь	164	TS	
.	отругал	163	TS	
.	милосердием	162	TS	
.	проживём	162	TS	
.	бальный	160	S	
.	заколки	160	TS	
.	купиться	160	TS	
.	кивает	159	TS	
.	почтенные	159	S	
.	разузнали	159	TS	
.	утомляют	159	TS	
.	феями	159	TS	
.	ворованные	158	TS	
.	развалюхе	158	TS	
.	слоне	158	TS	
.	выставите	157	S	
.	забиваю	157	TS	
.	костру	156	TS	
.	купальников	156	S	
.	наймёт	156	TS	
.	душевнобольной	155	TS	
.	прибыльно	155	S	
.	тренировала	155	TS	
.	тропики	155	TS	
.	выхлопной	154	TS	
.	дофин	154	S	с заглавной 38% · рядом: кредит 28, франции 11, вы 9
.	рыщут	154	S	
.	бусинка	153	S	
.	жизнерадостный	153	TS	
.	оправдываюсь	153	TS	
.	ревнива	153	TS	
.	возлюби	152	TS	
.	есу	152	S	рядом: йаи 37, еисаи 17, йи 15
.	кланяется	152	TS	
.	сбрасываю	151	TS	
.	лжем	150	S	
.	пострадаете	150	S	
.	вертишься	149	TS	
.	латиноамериканец	149	S	
.	распухла	149	TS	
.	сплетням	149	TS	
.	пессимистом	147	TS	
.	проколола	147	TS	
.	душком	146	S	
.	жадных	146	TS	
.	исправительная	146	S	
.	везучие	145	TS	
.	кинозвезду	145	TS	
.	кореянка	145	TS	
