# ПОРЦИЯ ru-080 — 80 из 178. Слова 15801–16000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	указываешь	292	TS	
.	направляй	291	TS	
.	одолеем	291	S	
.	выворачивает	290	TS	
.	опозориться	290	TS	
.	пожелайте	290	TS	
.	пук	289	TS	Его пук завонял.
.	обрету	288	TS	
.	женатого	287	TS	
.	отбивная	287	TS	
.	глупцов	286	TS	
.	передохни	285	TS	
.	адвокатская	284	S	
.	колотить	284	TS	
.	подыщем	284	S	
.	унции	283	TS	
.	членосос	283	S	
.	грохну	282	S	
.	зажгите	280	TS	
.	сдержишь	279	TS	
.	лицемерка	278	TS	
.	правосудии	277	S	
.	проглочу	277	S	
.	конюх	276	S	
.	уфб	276	S	рядом: чэсйб 19, мьфйб 18, рьдйб 16
.	вскрою	275	TS	
.	глючит	275	TS	
.	наёмный	275	TS	
.	расплачиваюсь	275	TS	
.	вышлите	274	TS	
.	единороги	274	TS	
.	поручитель	273	S	
.	пляшет	272	TS	
.	расписано	272	TS	
.	рванула	272	TS	
.	заиметь	271	TS	
.	безгранична	270	TS	
.	кинет	270	TS	
.	невидим	270	TS	
.	трусливая	270	TS	
.	мокко	269	S	
.	доложишь	268	TS	
.	щекочет	268	TS	
.	векселя	267	TS	
.	приковал	267	TS	
.	могучая	266	TS	
.	обойдешься	266	S	
.	картофельное	265	TS	
.	одержимая	265	TS	
.	пропил	265	TS	
.	прибираться	264	TS	
.	издевалась	263	S	
.	примерю	263	TS	
.	увеличу	263	S	
.	вымотался	262	TS	
.	коричневое	262	TS	
.	разыщи	262	TS	
.	транквилизаторы	262	TS	
.	носильщик	261	TS	
.	промахнулись	261	TS	
.	травит	261	TS	
.	паек	260	S	
.	сую	260	TS	Я не сую нос в чужие дела.
.	хером	260	S	
.	дразнишь	259	TS	
.	малютки	259	TS	
.	сорвётся	258	TS	
.	удиви	258	TS	
.	мелочный	257	TS	
.	промахнулась	257	TS	
.	тусил	257	S	
.	описываешь	256	TS	
.	догадаетесь	255	TS	
.	откушу	255	TS	
.	скандалить	255	TS	
.	сотрудничаю	255	S	
.	дуется	254	TS	
.	козявка	254	S	
.	набила	254	TS	
.	перегружен	254	TS	
.	удумал	254	TS	
.	последователь	253	S	
.	посторонись	253	TS	
.	дочитать	252	TS	
.	зависаю	252	TS	
.	офигенные	252	S	
.	размахивал	252	TS	
.	холостяцкой	252	TS	
.	поднести	251	TS	
.	разочарует	251	TS	
.	блуждать	249	TS	
.	обожди	249	TS	
.	подвезешь	249	S	
.	ростовщик	249	TS	
.	вразнос	248	TS	
.	кислое	248	TS	
.	размолвка	248	TS	
.	бредовые	247	S	
.	грузовику	247	TS	
.	дерзить	247	TS	
.	сломанное	247	TS	
.	соображал	247	TS	
.	оденьтесь	246	TS	
.	ровесница	246	TS	
.	собьют	246	S	
.	верующая	245	TS	
.	вшивый	245	TS	
.	накроется	245	S	
.	пульсирует	245	TS	
.	удасться	245	TS	
