# ПОРЦИЯ ru-165 — 165 из 178. Слова 32801–33000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	ночуем	147	TS	
.	удерживаем	147	S	
.	ядовит	147	TS	
.	доспех	146	TS	
.	клюшек	146	TS	
.	помадка	146	S	
.	травмирует	146	TS	
.	успокоилось	146	TS	
.	освободись	145	TS	
.	раритет	145	TS	
.	бесконечен	144	TS	
.	жирафов	144	TS	
.	перечь	144	TS	
.	питчера	144	S	
.	пустяком	144	TS	
.	равнодушный	144	TS	
.	стервец	144	S	
.	альбинос	143	TS	
.	длань	143	TS	
.	завяжем	143	S	
.	застраховал	143	TS	
.	кустам	143	TS	
.	отважился	143	TS	
.	пилигрима	143	S	с заглавной 65% · рядом: пророчество 16, губы 12, смиренных 11
.	трёпку	143	TS	
.	наведет	142	S	
.	отталкиваю	142	S	
.	перебиваешь	142	TS	
.	послав	142	S	
.	приглашайте	142	TS	
.	разузнаем	142	TS	
.	слезешь	142	TS	
.	тонули	142	TS	
.	щёлк	142	S	
.	властвуй	141	TS	
.	жадными	141	TS	
.	замерзну	141	S	
.	кладёте	141	TS	
.	мучитель	141	TS	
.	ныряю	141	S	
.	отгоню	141	TS	
.	повозкой	141	S	
.	солёное	141	TS	
.	завивка	140	TS	
.	командер	140	S	
.	кофты	140	S	
.	орете	140	S	
.	подавишься	140	TS	
.	посредственности	140	TS	
.	сережек	140	S	
.	сопроводит	140	TS	
.	увлажняющий	140	TS	
.	избежишь	139	TS	
.	любезнейший	139	TS	
.	отвалили	139	TS	
.	отзывают	139	S	
.	приглядывала	139	S	
.	прикинься	139	S	
.	прирежу	139	TS	
.	свиданье	139	TS	
.	скорлупе	139	TS	
.	срывай	139	TS	
.	сумасшедшему	139	TS	
.	друида	138	S	с заглавной 41% · рядом: мальчика 8, этого 6, мне 6
.	обзывает	138	TS	
.	отводишь	138	TS	
.	тейлоны	138	S	
.	чепчик	138	S	
.	безвредны	137	TS	
.	бобах	137	S	
.	вовлек	137	S	
.	вылью	137	S	
.	лайв	137	S	с заглавной 76% · рядом: эйд 24, ту 20, крю 16
.	медвежата	137	TS	
.	переться	137	TS	
.	порежут	137	TS	
.	продезинфицировать	137	TS	
.	размолвки	137	S	
.	реагируй	137	TS	
.	смекалка	137	TS	
.	бескорыстный	136	TS	
.	дудки	136	TS	
.	заговорим	136	TS	
.	индюка	136	S	
.	недоумка	136	S	
.	опасайтесь	136	TS	
.	очаровательными	136	TS	
.	побойся	136	TS	
.	сделками	136	S	
.	украдёшь	136	TS	
.	азартная	135	TS	
.	благу	135	TS	
.	буржуи	135	TS	
.	вонзила	135	TS	
.	драматичная	135	S	
.	непристойного	135	TS	
.	червячок	135	S	
.	ввязывайся	134	TS	
.	завез	134	S	
.	интернатуру	134	S	
.	краш	134	S	с заглавной 58% · рядом: кэнди 27, кенди 9, твой 4
.	маргаритка	134	TS	с заглавной 40% · рядом: лилия 10, моя 9, храбрая 9
.	мишура	134	TS	
.	неопытная	134	TS	
.	ополчился	134	TS	
.	отстрелить	134	S	
.	переключай	134	TS	
.	перекусили	134	TS	
.	подтяжка	134	S	
.	убежденный	134	S	
.	горбатиться	133	TS	
.	грязевые	133	TS	
.	двусмысленно	133	TS	
.	дрели	133	TS	
.	лейка	133	TS	с заглавной 61% · Здесь есть лейка?
.	майкой	133	S	с заглавной 47% · рядом: под 21, желтой 5, моей 4
.	отыграюсь	133	TS	
.	переночевал	133	TS	
.	перетащил	133	S	
.	подавлял	133	TS	
.	разбогатела	133	TS	
.	разочаруется	133	TS	
.	табаско	133	S	с заглавной 51% · рядом: соус 24, соуса 8, соусом 8
.	властны	132	TS	
.	зададите	132	TS	
.	отвлечем	132	S	
.	помяли	132	TS	
.	поранили	132	TS	
.	предупрежден	132	TS	
.	привлекай	132	TS	
.	ржали	132	TS	
.	согреешься	132	TS	
.	яйцеголовый	132	TS	
.	беззащитные	131	TS	
.	дезориентирован	131	TS	
.	доблестно	131	TS	
.	дозволения	131	TS	
