# ПОРЦИЯ ru-026 — 26 из 178. Слова 5001–5200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	отослали	523	TS	
.	обговорить	522	TS	
.	доберетесь	520	TS	
.	пробуду	520	TS	
.	залезу	514	S	
.	усталый	513	TS	
.	блефует	512	TS	
.	рухлядь	511	TS	
.	купилась	509	TS	
.	коробочка	503	TS	
.	спускаемся	500	TS	
.	ссать	500	S	
.	добьёмся	496	TS	
.	рылся	496	TS	
.	заказываю	495	TS	
.	обладаешь	495	TS	
.	извращенцев	493	S	
.	запятая	491	TS	
.	торгуешь	489	TS	
.	отменный	488	TS	
.	отличаюсь	484	TS	
.	поразительное	484	TS	
.	избавьте	483	TS	
.	юр	483	S	с заглавной 76% · рядом: ну 45, ты 35, дядь 24
.	кузену	478	S	
.	умничка	476	TS	
.	заявится	474	TS	
.	оказываешься	474	TS	
.	натянуть	473	TS	
.	обсуждаете	473	TS	
.	рядышком	469	TS	
.	скинь	468	TS	
.	направлю	466	TS	
.	невинна	466	TS	
.	дерешься	460	S	
.	отличаемся	459	TS	
.	приведёшь	458	TS	
.	кис	456	S	с заглавной 46% · рядом: кис 392, сюда 23, лапушек 22
.	невредимой	456	TS	
.	водичка	440	TS	
.	провожал	437	TS	
.	употребляю	437	TS	
.	звенят	435	TS	
.	накачать	435	TS	
.	рекордс	433	S	с заглавной 76% · рядом: метро 42, юпитер 21, тауэр 18
.	проигрыватель	429	TS	
.	прелестной	425	TS	
.	протяни	421	TS	
.	плюшевый	416	TS	
.	дорогому	411	TS	
.	обманывай	411	TS	
.	талантливы	398	TS	
.	вытяни	394	TS	
.	милейший	394	TS	
.	вратам	390	S	
.	добиваюсь	377	TS	
.	кузнечик	376	TS	
.	арестуешь	359	TS	
.	едь	718	TS	Не едь в Бостон.
.	вспотел	694	TS	
.	перечить	678	TS	
.	зависать	647	TS	
.	лги	646	TS	Не лги ей.
.	горевать	645	TS	
.	сменю	643	TS	
.	давишь	622	TS	
.	докучать	616	TS	
.	мамаши	608	S	
.	этакий	601	TS	
.	остаётесь	595	TS	
.	приносите	588	TS	
.	бросаете	586	S	
