# ПОРЦИЯ ru-095 — 95 из 178. Слова 18801–19000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	построже	192	TS	
.	пранк	192	TS	
.	руководите	192	S	
.	штрудель	192	S	
.	грузчик	191	S	
.	нюхала	191	TS	
.	перегнать	191	TS	
.	перефразирую	191	TS	
.	порнухи	191	S	
.	прислушиваюсь	191	TS	
.	развратный	191	TS	
.	телике	191	S	
.	чародея	191	S	
.	ямку	191	TS	
.	яшм	191	S	с заглавной 77% · рядом: лни 50, вю 19, бюь 13
.	выполз	190	TS	
.	дряхлый	190	TS	
.	дымится	190	TS	
.	здешним	190	TS	
.	самодовольным	190	TS	
.	тропой	190	S	
.	беседке	189	TS	
.	бесповоротно	189	TS	
.	газетный	189	TS	
.	дёру	189	TS	
.	звонкам	189	TS	
.	марсианский	189	S	
.	непричастен	189	S	
.	паранойей	189	TS	
.	парное	189	TS	
.	почете	189	S	
.	ребятушки	189	TS	
.	горошка	188	S	
.	нирух	188	S	
.	пре	188	S	с заглавной 43% · рядом: дю 14, пре 12, ле 8
.	смертельна	188	TS	
.	спасибочки	188	TS	
.	сухарь	188	TS	
.	голубями	187	TS	
.	заглянете	187	S	
.	обидные	187	TS	
.	обменяем	187	S	
.	образцовая	187	TS	
.	пиньяту	187	TS	
.	пороху	187	TS	
.	посоветовались	187	TS	
.	привлечём	187	TS	
.	секретам	187	TS	
