# ПОРЦИЯ ru-046 — 46 из 178. Слова 9001–9200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	запрут	404	TS	
.	вытаскивал	403	S	
.	недооценили	403	TS	
.	потянула	401	TS	
.	заварила	399	TS	
.	тронуло	397	TS	
.	билетик	395	TS	
.	бездельники	394	TS	
.	несчастлива	394	TS	
.	сгоряча	394	TS	
.	отбивную	393	TS	
.	рыжик	393	S	с заглавной 74% · рядом: ты 28, привет 20, рыжик 14
.	гениальность	390	TS	
.	сияешь	390	TS	
.	бестолочь	389	TS	
.	угрызений	389	TS	
.	вату	388	TS	
.	виселицу	388	TS	
.	храбр	388	TS	
.	болтался	387	TS	
.	подсознания	386	TS	
.	негодяем	385	TS	
.	отделал	385	TS	
.	окорок	384	TS	
.	расставил	384	TS	
.	глоточек	383	TS	
.	маньяки	383	TS	
.	убираюсь	382	TS	
.	понадобитесь	381	TS	
.	тренируемся	380	TS	
.	чёртовым	378	S	
.	прощенья	375	TS	
.	засмеялся	374	TS	
.	ломка	374	TS	
.	объелся	374	TS	
.	устанешь	374	TS	
.	заполучу	373	S	
.	побрякушки	373	TS	
.	починила	372	TS	
.	захлопни	371	TS	
.	злобной	371	S	
.	сознается	371	TS	
.	уважайте	371	TS	
.	лошадок	370	TS	
.	полчасика	370	TS	
.	причиняешь	370	TS	
.	явятся	370	TS	
.	романтичное	369	TS	
.	медитировать	368	TS	
.	подговорил	368	S	
.	привиделось	368	TS	
.	колет	367	TS	
.	разгадка	367	TS	
.	херь	367	TS	
.	догонят	366	TS	
.	коню	366	TS	
.	снимете	366	TS	
.	сдаёшься	364	TS	
.	скучными	364	TS	
.	куске	363	TS	
.	разделит	363	S	
.	сожжём	363	TS	
.	баллистики	362	S	
.	безупречным	361	TS	
.	нарядилась	359	TS	
.	оденешь	357	TS	
.	организуйте	357	S	
.	чудовищное	357	TS	
.	разведен	356	TS	
.	тружусь	356	TS	
.	шнапс	356	TS	
.	алхимии	355	TS	
.	кружиться	355	TS	
.	поспорим	355	TS	
.	тобы	355	S	
.	честном	355	TS	
.	креветка	354	TS	
.	разрушится	354	TS	
.	заговорят	353	TS	
.	дерьмовую	352	S	
.	записную	352	TS	
.	пудра	352	S	
.	сентиментальным	352	TS	
.	старомодная	352	TS	
.	енфьоей	351	S	
.	отдалился	351	TS	
.	разврат	351	TS	
.	подделали	350	TS	
.	бешеных	349	TS	
.	прибежище	349	TS	
.	чудища	348	TS	
.	моргнул	347	TS	
.	прикасается	347	TS	
.	шиллинга	347	S	
.	тропинка	346	TS	
.	усыновлению	346	TS	
.	упряма	345	TS	
.	высохла	344	TS	
.	робкий	344	TS	
.	посещаю	343	TS	
.	скинула	342	TS	
.	отшил	341	TS	
.	угодили	340	TS	
.	унесет	340	S	
.	погибнете	339	TS	
.	глазками	338	TS	
.	заманила	338	S	
.	припарковались	338	TS	
.	обидеться	337	TS	
.	разверни	337	TS	
.	смеют	336	TS	
.	глупенький	335	S	
.	изобрази	335	TS	
.	кашлять	335	TS	
.	капельницы	334	S	
.	спустило	334	TS	
.	вышибли	333	TS	
.	милашкой	332	S	
.	протри	332	TS	
.	залезь	331	TS	
.	подскажу	331	TS	
.	вопль	329	TS	
.	воспитываю	329	TS	
.	каталку	329	S	
.	нежен	329	TS	
.	провидец	329	S	
.	лжесвидетельство	327	TS	
.	няньку	327	TS	
.	оскорбляете	326	TS	
.	отложу	326	TS	
.	проголосую	326	TS	
.	проституцию	326	S	
.	уснешь	325	S	
.	благоразумно	324	TS	
.	потуже	324	TS	
.	соцработник	324	S	
.	выдернуть	323	TS	
.	небылицы	323	TS	
.	отдохнет	323	S	
.	присядешь	323	S	
.	ткнуть	323	TS	
.	выгонишь	322	TS	
.	гетеро	322	S	
.	испортилось	321	TS	
.	высочеству	320	S	с заглавной 68% · рядом: вашему 99, её 52, ее 51
.	иностранка	320	TS	
.	выпрыгнула	319	TS	
.	губной	319	TS	
.	скормил	319	TS	
.	хвастун	319	TS	
.	отвлекли	318	TS	
.	сосисками	317	TS	
.	умрите	317	TS	
.	шепчутся	317	TS	
.	бокале	316	TS	
.	скончания	316	TS	
.	дразнил	314	TS	
.	порвалась	314	TS	
.	расправить	314	TS	
.	хренотень	314	TS	
.	отвратительных	313	TS	
.	поучить	313	TS	
.	приснится	313	TS	
.	свалите	313	S	
.	грузите	312	TS	
.	кишку	312	S	
.	проследит	312	S	
.	тёлку	312	S	
.	шунтирование	312	TS	
.	выбей	311	TS	
.	муть	311	TS	
.	прячем	311	S	
.	ролевые	311	S	
.	кхм	310	S	рядом: ну 21, кхм 12, да 10
.	аккордеон	309	TS	
.	испугало	309	TS	
.	йсдю	309	S	с заглавной 76% · рядом: рш 89, нм 28, фе 27
.	акулой	306	TS	
.	вступаю	306	TS	
.	одевал	306	S	
.	притворитесь	304	TS	
.	рванет	304	S	
.	туфлями	304	TS	
.	ножниц	303	TS	
.	прострелили	303	TS	
.	разочаровалась	303	TS	
.	забегаловки	302	S	
.	катафалк	302	TS	
.	мокрую	302	TS	
.	предаю	302	TS	
.	бнглнфмн	301	S	с заглавной 68% · рядом: щрн 59, ъ 19, врн 19
.	фургончик	301	S	
.	досадить	300	TS	
.	перекрасить	299	TS	
.	разлил	299	TS	
.	совру	299	TS	
.	стукача	299	TS	
.	баклажан	298	TS	
.	переводите	298	TS	
.	высади	297	TS	
