# ПОРЦИЯ ru-174 — 174 из 178. Слова 34601–34800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	вложишь	109	S	
.	возглас	109	S	
.	вывалила	109	TS	
.	гипнотизер	109	S	
.	забросим	109	S	
.	знакомила	109	S	
.	извращенные	109	S	
.	иллюминаты	109	S	
.	кисло	109	TS	
.	красилась	109	TS	
.	людскими	109	TS	
.	мешается	109	S	
.	могильщика	109	S	с заглавной 64% · рядом: дело 4, маленького 3, убил 3
.	настучит	109	S	
.	невредимый	109	TS	
.	непорочности	109	S	
.	опоили	109	S	
.	опустишься	109	TS	
.	отдохнувшим	109	TS	
.	побросать	109	S	
.	приветливо	109	TS	
.	разрывалось	109	TS	
.	ревнивец	109	TS	
.	слюне	109	S	
.	успокаиваю	109	TS	
.	беретесь	108	S	
.	беспечная	108	TS	
.	вола	108	TS	
.	задешево	108	S	
.	запертую	108	TS	
.	звёздную	108	S	
.	изолента	108	TS	
.	неуправляемой	108	TS	
.	нирвану	108	S	с заглавной 65% · рядом: остановить 10, стереть 4, про 4
.	озвучу	108	S	
.	печалей	108	TS	
.	покраснело	108	TS	
.	полимер	108	S	
.	прочитано	108	TS	
.	прочувствуй	108	S	
.	пытке	108	TS	
.	разбавлять	108	TS	
.	страусов	108	TS	
.	сытно	108	TS	
.	фуга	108	S	с заглавной 43% · рядом: диссоциативная 20, люси 5, ре 3
.	черепами	108	S	
