# ПОРЦИЯ ru-143 — 143 из 178. Слова 28401–28600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	попрошаек	123	TS	
.	потрепаться	123	S	
.	прессовать	123	TS	
.	приспосабливается	123	TS	
.	психиатрию	123	S	
.	распутывать	123	S	
.	рохля	123	TS	
.	стоматологом	123	TS	
.	тайские	123	TS	
.	тортами	123	S	
.	трахея	123	S	
.	цыганку	123	S	
.	вист	122	S	
.	вылупится	122	TS	
.	выпускаете	122	S	
.	глазел	122	TS	
.	дедсьйю	122	S	с заглавной 47% · рядом: врн 14, ъ 9, рш 9
.	мечтателем	122	TS	
.	немые	122	TS	
.	пабом	122	S	
.	первокурсница	122	TS	
.	плаванья	122	S	
.	поганым	122	S	
.	помпа	122	S	
.	радиошоу	122	S	
.	разрушителя	122	S	с заглавной 52% · рядом: звездного 18, этого 5, остановить 5
.	светлостью	122	S	
.	сыпятся	122	TS	
.	тысячный	122	TS	
.	яф	122	S	рядом: хял 9, цг 7, хе 6
.	адью	121	S	
.	деньжищи	121	TS	
.	забавна	121	TS	
.	заключённой	121	TS	
.	захватывающую	121	TS	
.	испорченную	121	TS	
.	карамелька	121	TS	
.	кланяюсь	121	TS	
.	молочника	121	TS	
.	навязчиво	121	TS	
.	названивают	121	TS	
.	направляйся	121	TS	
.	напуганных	121	S	
.	немилости	121	TS	
.	пехотинцем	121	TS	
.	подавленные	121	S	
.	подопытная	121	TS	
.	поститься	121	TS	
.	приплетай	121	TS	
.	работорговцев	121	TS	с заглавной 36% · рядом: заливе 35, залив 34, залива 21
.	разглядывает	121	TS	
.	ромуланский	121	S	
.	смешиваем	121	S	
.	сонное	121	TS	
.	сочных	121	TS	
.	спонсору	121	S	
.	тощих	121	TS	
.	хирургией	121	S	
.	чщсят	121	S	
.	беглецами	120	S	
.	брызжет	120	S	
.	горошину	120	TS	
.	дйкь	120	S	
.	желанья	120	S	
.	заводятся	120	TS	
.	конча	120	S	с заглавной 58% · рядом: торрес 10, ты 8, ла 6
.	напридумывал	120	TS	
.	отпустив	120	S	
.	перехитрили	120	TS	
.	питаемся	120	TS	
.	подсчитывать	120	TS	
.	покалечу	120	S	
.	покорного	120	S	
.	поседел	120	TS	
.	приставлю	120	S	
.	сдурели	120	TS	
.	срубим	120	TS	
.	стремные	120	S	
.	угощала	120	TS	
.	вертолету	119	S	
.	выигрышная	119	TS	
.	вырядились	119	TS	
.	гавайскую	119	TS	
.	загуглил	119	TS	
.	зафиксируй	119	S	
.	иэлей	119	S	
.	карибу	119	TS	
.	компрометировать	119	TS	
.	конфирмации	119	S	
.	машем	119	TS	
.	настучу	119	TS	
.	обожания	119	TS	
.	опротестовать	119	TS	
.	пирогу	119	TS	
.	подарочной	119	TS	
.	подделывает	119	TS	
.	приложишь	119	TS	
.	рассмешило	119	TS	
.	рвёшься	119	TS	
.	рождаешься	119	S	
.	сгниют	119	TS	
.	удаляем	119	TS	
.	флейтой	119	S	
.	яслей	119	S	
.	аллергик	118	TS	
.	бактерию	118	TS	
.	безвременной	118	S	
.	вывалить	118	S	
.	гадаете	118	S	
.	газонокосилки	118	S	
.	дедушкины	118	TS	
.	евреях	118	S	
.	задохнется	118	S	
.	замужнюю	118	S	
.	кактусов	118	TS	
.	мангал	118	S	
.	нацепили	118	S	
.	небосвод	118	TS	
.	ниндзюцу	118	S	
.	ослушаешься	118	S	
.	пионы	118	TS	
.	плевое	118	S	
.	подъезжал	118	TS	
.	порублю	118	S	
.	послеобеденный	118	TS	
.	посыпкой	118	S	
.	прапрадед	118	TS	
.	проговорить	118	TS	
.	протеиновые	118	S	
.	разорвано	118	TS	
.	сгнила	118	TS	
.	сгустки	118	TS	
.	сопляком	118	TS	
.	спортзалом	118	S	
.	тиранией	118	TS	
.	томиться	118	S	
.	укладываться	118	TS	
.	шурином	118	TS	
.	благословлен	117	S	
.	вао	117	S	рядом: прошу 14, есть 7, собрании 5
.	гениальны	117	TS	
.	гнусную	117	TS	
.	горька	117	TS	
.	греют	117	TS	
.	дёрнуть	117	S	
.	жгучая	117	TS	
.	заколот	117	S	
.	запертых	117	TS	
.	запретного	117	TS	
.	заряженное	117	S	
.	инсценировала	117	TS	
.	калифорнийская	117	TS	
.	капризам	117	TS	
.	кремируют	117	TS	
.	кулона	117	S	
.	лазутчик	117	S	
.	напечатает	117	S	
.	напугай	117	TS	
.	подкидыш	117	S	
.	прогуливаюсь	117	TS	
.	прорезать	117	S	
.	пядей	117	TS	
.	регистрирую	117	TS	
.	сенсационное	117	TS	
.	скидывай	117	S	
.	согрешить	117	TS	
.	спланированное	117	S	
.	тискать	117	TS	
.	чертежах	117	TS	
.	безотказно	116	TS	
.	бхдхре	116	S	с заглавной 51% · рядом: йюй 18, щрн 18, врн 17
.	вариться	116	TS	
.	вкушать	116	S	
.	волынку	116	TS	
.	въезжаем	116	TS	
.	гусары	116	S	
.	гусем	116	TS	
.	еретика	116	TS	
.	кувшины	116	TS	
.	лезвиями	116	S	
.	мешкать	116	TS	
.	мушкеты	116	TS	
.	наладиться	116	S	
.	опьяняет	116	TS	
.	осознаём	116	TS	
.	отцовском	116	TS	
.	пенкой	116	TS	
.	понято	116	TS	
.	попятный	116	TS	
.	пострадаем	116	S	
.	припаркуй	116	TS	
.	пудри	116	TS	
.	смекаешь	116	TS	
.	унижению	116	S	
.	чудесам	116	TS	
.	бамбуковый	115	TS	
.	закинем	115	TS	
.	затыкай	115	TS	
.	колик	115	TS	
.	нагнулся	115	TS	
