# ПОРЦИЯ ru-048 — 48 из 178. Слова 9401–9600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	пакуй	349	TS	
.	синигами	349	S	
.	невидимкой	348	TS	
.	пожарить	347	TS	
.	вправить	346	TS	
.	прикрывай	346	TS	
.	разрядился	343	TS	
.	дрэга	342	S	
.	замолкни	342	TS	
.	лопух	342	TS	
.	цыц	341	TS	А ну цыц!
.	взбесило	340	TS	
.	накидку	340	S	
.	распечатка	340	TS	
.	прогон	339	S	
.	скакал	339	TS	
.	варежку	338	TS	
.	взошло	337	TS	
.	метать	337	TS	
.	рулетка	337	TS	
.	убийственный	337	S	
.	восстановлю	336	S	
.	непослушный	336	TS	
.	поддавайся	336	TS	
.	брэнда	335	S	с заглавной 61% · рядом: тётушка 52, полковника 14, профессора 12
.	кавардак	335	TS	
.	перевелась	335	S	
.	приблизишься	335	TS	
.	располагайся	335	TS	
.	бегаете	333	TS	
.	записываете	333	TS	
.	нажмешь	333	TS	
.	подключите	333	TS	
.	вышибить	332	S	
.	запишешь	331	TS	
.	распечатку	331	TS	
.	язычок	331	TS	
.	банкиром	330	TS	
.	застыла	330	TS	
.	оборотнем	329	TS	
.	одобряете	329	TS	
.	присмотрела	329	TS	
.	осточертело	328	TS	
.	пропадешь	328	S	
.	фиксирую	328	S	
.	ожила	327	TS	
.	провалить	326	TS	
.	терзать	326	TS	
.	забронирован	325	TS	
