# ПОРЦИЯ ru-092 — 92 из 178. Слова 18201–18400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	отпрыска	157	S	
.	позволительно	157	TS	
.	спьяну	157	TS	
.	шепчу	157	S	
.	блошиный	156	TS	
.	гемоглобин	156	TS	
.	делила	156	S	
.	дерут	156	TS	
.	диетический	156	S	
.	дружескую	156	TS	
.	кромешная	156	TS	
.	отбросит	156	TS	
.	отрезало	156	TS	
.	радужные	156	TS	
.	свернуться	156	S	
.	стеречь	156	TS	
.	тамплиеры	156	S	
.	шастает	156	TS	
.	великолепными	155	TS	
.	зацепились	155	TS	
.	крутому	155	TS	
.	подавленный	155	TS	
.	станцует	155	TS	
.	хранилищу	155	S	
.	горгулий	154	S	с заглавной 76% · рядом: король 70, короля 33, орден 12
.	йамеис	154	S	
.	мяукает	154	TS	
.	неблагодарность	154	TS	
.	перепугал	154	TS	
.	подстригся	154	TS	
.	сторожит	154	S	
.	трясся	154	TS	
.	фармацевта	154	TS	
.	чертенок	154	S	
.	шубе	154	TS	
.	юнцом	154	TS	
.	втянулся	153	TS	
.	затянула	153	TS	
.	привыкания	153	TS	
.	резво	153	TS	
.	аборте	152	S	
.	днюху	152	S	
.	клоунский	152	TS	
.	полнейшее	152	TS	
.	расплатимся	152	S	
.	ушиблись	152	TS	
.	вышине	151	TS	
.	доказательствам	151	TS	
.	застанут	151	TS	
.	оглушил	151	TS	
.	подвозит	151	TS	
.	серенады	151	TS	
.	гримом	150	S	
.	киской	150	S	
.	колотых	150	S	
.	ланче	150	S	
.	набираете	150	TS	
.	отрабатываю	150	S	
.	пищать	150	S	
.	порезвиться	150	S	
.	правиле	150	TS	
.	предательницей	150	TS	
.	рассаживайтесь	150	TS	
.	зверек	149	S	
.	кулинарная	149	TS	
.	отбросьте	149	S	
