# ПОРЦИЯ ru-121 — 121 из 178. Слова 24001–24200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	токсикоз	134	TS	
.	тюрьмам	134	S	
.	фамильяр	134	S	
.	шутках	134	TS	
.	еярет	133	S	
.	жадничать	133	S	
.	засудили	133	S	
.	затяжку	133	TS	
.	мимоза	133	S	с заглавной 44% · рядом: коктейль 16, утренняя 6, яйца 4
.	назвались	133	S	
.	невиданное	133	TS	
.	нирваны	133	S	с заглавной 45% · рядом: достичь 13, достиг 12, достигла 9
.	оленина	133	TS	
.	отшлёпать	133	TS	
.	пишущая	133	TS	
.	подарочная	133	TS	
.	прижимать	133	S	
.	приседания	133	TS	
.	приставь	133	TS	
.	пустовал	133	S	
.	анаграмма	132	TS	
.	балду	132	TS	
.	бдительным	132	TS	
.	бурбоном	132	S	
.	верблюде	132	TS	
.	горохом	132	TS	
.	грешил	132	TS	
.	действительна	132	TS	
.	куропаток	132	TS	
.	мастика	132	S	
.	мелочно	132	TS	
.	неймется	132	S	
.	обездвижить	132	S	
.	поганых	132	TS	
.	прощалась	132	TS	
.	прыгаете	132	TS	
.	спинномозговой	132	S	
.	тренере	132	TS	
.	ярнпнмс	132	S	с заглавной 39% · рядом: б 75, дпсцсч 27, щрс 11
.	аджумма	131	S	
.	бабушкиной	131	TS	
.	внушительно	131	S	
.	дезертировать	131	S	
.	забилась	131	TS	
.	конспиративную	131	S	
.	круши	131	S	
.	наркоторговле	131	S	
.	оберегаю	131	TS	
.	озабоченных	131	S	
.	плетет	131	TS	
.	постеснялся	131	TS	
.	приклеила	131	S	
.	разрулю	131	TS	
.	сказа	131	S	
.	утробу	131	S	
.	фальшивом	131	TS	
.	царапать	131	TS	
.	ботана	130	S	
.	вампирский	130	S	
.	загадочность	130	S	
