# ПОРЦИЯ ru-101 — 101 из 178. Слова 20001–20200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	скрижали	170	S	
.	управились	170	TS	
.	ухитрился	170	TS	
.	брей	169	TS	с заглавной 74% · Боже, брей Королеву!
.	выплюнуть	169	S	
.	дамочке	169	S	
.	ловкая	169	TS	
.	натирать	169	TS	
.	проказница	169	TS	
.	растоптали	169	TS	
.	старшой	169	S	
.	влезаешь	168	S	
.	добудет	168	S	
.	заешь	168	TS	
.	запустишь	168	TS	
.	изобретательно	168	S	
.	кочергой	168	TS	
.	мудилы	168	S	
.	наведем	168	S	
.	отомстишь	168	S	
.	погасите	168	TS	
.	поливаю	168	TS	
.	поплывет	168	S	
.	сберегательный	168	TS	
.	силиконовой	168	TS	с заглавной 78% · Том работает в Силиконовой долине.
.	жаден	167	TS	
.	заточен	167	TS	
.	инвестирую	167	TS	
.	обивку	167	S	
.	прогулялись	167	TS	
.	селедка	167	TS	
.	стояком	167	S	
.	увольняйся	167	S	
.	футболкой	167	S	
.	внушал	166	TS	
.	зиждется	166	TS	
.	ключах	166	TS	
.	лекарем	166	TS	
.	мушка	166	TS	
.	насмехаются	166	TS	
.	обманывая	166	S	
.	подслушивают	166	TS	
.	подтвердим	166	S	
.	проливал	166	TS	
.	сглупила	166	S	
.	смешай	166	TS	
.	сошью	166	TS	
.	чиним	166	TS	
.	шлепнул	166	S	
.	внученька	165	TS	
.	вредина	165	TS	
.	нацелилась	165	S	
.	облапошить	165	TS	
.	покоем	165	TS	
.	понг	165	S	с заглавной 73% · рядом: пинг 23, бир 17, дек 12
.	почисть	165	TS	
.	проникнут	165	S	
.	слабонервных	165	TS	
.	следак	165	S	
.	ввязываюсь	164	TS	
.	дифирамбы	164	TS	
.	зазеркалье	164	S	с заглавной 69% · рядом: грёбаном 13, стоим 3, через 3
.	заткнется	164	S	
.	криминалиста	164	S	
.	пересмешника	164	S	
.	подпустит	164	S	
.	принимайся	164	TS	
.	продажного	164	TS	
.	просматриваем	164	S	
.	разрушите	164	TS	
.	сцепился	164	TS	
.	умелых	164	TS	
.	бесконечны	163	TS	
.	гравитационный	163	TS	
.	движут	163	S	
.	исполняете	163	S	
.	конспирация	163	TS	
.	наваляю	163	TS	
.	отговаривал	163	TS	
.	пилигримы	163	S	
.	пляши	163	TS	
.	поржать	163	S	
.	прицепились	163	TS	
.	раковая	163	TS	
.	смягчает	163	TS	
.	стартер	163	S	
.	темноволосый	163	TS	
.	запретную	162	S	
.	мерс	162	S	с заглавной 50% · рядом: мой 10, черный 6, этот 6
.	неуклюжей	162	S	
.	послано	162	S	
.	пугливый	162	TS	
.	соскользнула	162	TS	
.	сотых	162	TS	
.	шуточка	162	TS	
.	амишей	161	TS	
.	вылечи	161	TS	
.	замкнут	161	TS	
.	запаздывает	161	TS	
.	зигзаг	161	S	с заглавной 49% · рядом: зигзаг 36, быстрее 7, ты 7
.	картелю	161	S	
.	кафетерия	161	S	
.	корчит	161	TS	
.	мазохист	161	TS	
.	незваные	161	TS	
.	ненастоящим	161	S	
.	опросим	161	TS	
.	пахала	161	S	
.	полпятого	161	TS	
.	сбивал	161	TS	
.	тисках	161	S	
.	хрипы	161	TS	
.	бычка	160	TS	
.	избавляемся	160	TS	
.	королевами	160	S	
.	лимонное	160	TS	
.	лупу	160	TS	
.	нажмёшь	160	TS	
.	недотепа	160	TS	
.	обезоружить	160	TS	
.	отрабатываем	160	TS	
.	перезванивал	160	TS	
.	плюет	160	S	
.	пореза	160	TS	
.	посвящаем	160	S	
.	сорочку	160	S	
.	выскажи	159	S	
.	гейская	159	S	
.	капкейк	159	S	
.	обезвожен	159	TS	
.	перевезем	159	S	
.	прощального	159	S	
.	рыпаться	159	TS	
.	снисходительным	159	TS	
.	сшито	159	TS	
.	дурья	158	TS	
.	дьяволе	158	S	
.	запамятовал	158	TS	
.	ладоней	158	S	
.	латук	158	TS	
.	обходил	158	TS	
.	отстреливаться	158	S	
.	почкой	158	TS	
.	пьянчуга	158	TS	
.	пёрышко	158	TS	
.	торопит	158	TS	
.	трусь	158	TS	
.	тычут	158	S	
.	униженной	158	TS	
.	вывалился	157	TS	
.	громадина	157	TS	
.	запугивает	157	TS	
.	мавр	157	TS	
.	макать	157	TS	
.	мылась	157	TS	
.	надоесть	157	TS	
.	невидимую	157	S	
.	панини	157	S	
.	перестановку	157	TS	
.	проспит	157	TS	
.	родичи	157	TS	
.	срази	157	S	
.	терроризировал	157	TS	
.	торту	157	S	
.	эк	157	TS	с заглавной 73% · Эк тебя развезло!
.	ассасин	156	S	с заглавной 47% · рядом: ву 41, два 16, лично 12
.	бодрячком	156	TS	
.	двинусь	156	TS	
.	договариваемся	156	TS	
.	каторга	156	TS	
.	косил	156	TS	
.	липовое	156	TS	
.	повеселюсь	156	S	
.	подкладку	156	TS	
.	поцарапали	156	TS	
.	пошумим	156	TS	
.	дедули	155	S	
.	запахнет	155	TS	
.	монстрах	155	S	
.	нагрянуть	155	TS	
.	озаряет	155	TS	
.	подтянуться	155	TS	
.	помещаем	155	TS	
.	простату	155	TS	
.	ранам	155	S	
.	чес	155	S	с заглавной 74% · рядом: слово 23, ты 6, меня 6
.	коровки	154	TS	
.	минералки	154	TS	
.	недоумков	154	S	
.	обидчивый	154	TS	
.	плохиша	154	S	
.	плюю	154	TS	
.	подвезем	154	S	
.	снишься	154	TS	
.	сосешь	154	S	
.	ссадин	154	S	
.	удаются	154	TS	
.	утеряно	154	TS	
.	фраера	154	TS	
.	хитрожопый	154	TS	
