# ПОРЦИЯ ru-016 — 16 из 178. Слова 3001–3200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	пригодилась	756	TS	
.	прибудем	749	TS	
.	колечко	743	TS	
.	крысой	742	TS	
.	грёбаная	736	TS	
.	балбес	728	TS	
.	поплакать	728	TS	
.	поживее	726	TS	
.	текилу	726	TS	
.	уродина	726	TS	
.	чакры	719	TS	
.	брауни	716	S	
.	благословен	713	TS	
.	приманкой	713	S	
.	матушки	711	TS	
.	исправишь	706	TS	
.	вспоминай	704	TS	
.	пропускаешь	700	TS	
.	янм	697	S	рядом: ую 367, лхм 203, чм 76
.	засыпаю	680	TS	
.	псу	677	TS	Я дал псу кость.
.	умницей	668	TS	
.	уберём	666	TS	
.	буфете	662	TS	
.	понюхать	661	TS	
.	посерьезнее	655	TS	
.	эгоистом	612	TS	
.	джедай	581	TS	
.	вышвырнули	897	TS	
.	конфиденциально	855	TS	
.	поймём	841	TS	
.	гоните	832	TS	
.	ценишь	830	TS	
.	попробуете	827	TS	
.	раздевайся	824	TS	
.	прогуляюсь	823	TS	
.	объявим	819	TS	
.	подержу	805	TS	
.	башкой	800	TS	
.	теть	794	S	
.	надрал	792	TS	
.	уложила	790	TS	
.	кадиллак	787	TS	с заглавной 65% · Он водит розовый "кадиллак".
.	обыскал	781	TS	
.	болтун	779	TS	
.	врываться	779	TS	
.	соберемся	767	TS	
.	пришить	765	TS	
.	торопимся	765	TS	
.	медиум	759	TS	
.	одиночка	759	TS	
.	починим	759	TS	
.	нарушаете	748	TS	
.	повзрослел	746	TS	
.	проиграете	743	TS	
.	выиграете	742	TS	
.	шоколадку	727	TS	
.	наелся	714	TS	
.	затеяла	705	TS	
.	засранцем	703	TS	
.	сережки	700	TS	
.	добиваешься	697	TS	
.	ботаник	696	TS	
.	пунш	692	TS	
.	расходимся	690	TS	
.	проголодались	689	TS	
.	разнести	687	TS	
.	трахаешься	686	TS	
.	грести	684	TS	
.	суфле	680	TS	
.	упустим	679	TS	
.	попьем	678	TS	
.	давлю	667	TS	
.	стукнет	664	TS	
.	балаган	658	TS	
.	наливай	653	TS	
.	фальшивое	649	TS	
.	непростительно	636	TS	
.	выруби	595	TS	
.	удочерили	595	TS	
.	трудновато	591	TS	
.	притворилась	588	TS	
.	тронули	583	TS	
.	одеваешься	578	TS	
.	выгонит	541	TS	
.	поставите	537	TS	
.	толкай	910	TS	
.	бисквит	874	TS	
.	стейки	861	TS	
.	доставь	856	TS	
.	смеетесь	851	TS	
.	тётю	849	TS	
.	крошечная	837	TS	
.	подонка	837	TS	
.	окажите	834	TS	
.	сдавайтесь	831	TS	
.	развеяться	829	TS	
.	пройди	828	TS	
.	улизнуть	817	TS	
.	калека	811	TS	
.	приступайте	805	TS	
.	прикончит	797	S	
.	подождешь	796	TS	
.	пялишься	795	TS	
.	кредиткой	779	TS	
.	трясутся	767	TS	
.	составим	765	TS	
.	болтаться	764	TS	
.	разорву	754	TS	
.	выключила	750	TS	
.	слезу	748	TS	
.	мыл	746	TS	Я мыл руки.
.	стащить	740	TS	
.	лапочка	733	TS	
.	осенило	732	TS	
.	фейри	729	S	
.	пройдете	728	TS	
.	обращаетесь	724	TS	
.	шляпка	721	TS	
.	отключите	717	TS	
.	кучку	715	S	
.	пугающе	713	TS	
.	нарушаешь	712	TS	
.	неуклюжий	708	TS	
.	шафером	708	TS	
.	мамину	702	TS	
.	психопатка	702	TS	
.	пошлют	700	TS	
.	развяжи	700	TS	
.	лживая	691	TS	
.	красоткой	688	TS	
.	задниц	687	S	
.	рассердился	686	TS	
.	кончиться	684	TS	
.	девицу	683	TS	
.	беднягу	682	TS	
.	поработай	680	TS	
.	упущу	664	TS	
.	садишься	661	TS	
.	заклятье	660	TS	
.	слепа	658	TS	
.	подчиняюсь	654	TS	
.	куплюсь	646	TS	
.	прижали	640	TS	
.	гнались	628	TS	
.	перебивай	627	TS	
.	соджу	624	S	
.	кусается	594	TS	
.	бесят	560	TS	
.	шуму	538	TS	
.	спасешь	941	S	
.	проснешься	924	S	
.	прихватил	875	TS	
.	голосую	865	TS	
.	парочкой	855	TS	
.	построю	850	TS	
.	задержите	836	TS	
.	бессмыслица	807	TS	
.	врали	804	TS	
.	грёбаные	804	TS	
.	догадается	791	TS	
.	увела	791	TS	
.	немедля	790	TS	
.	лампочку	773	TS	
.	вообщем	771	S	
.	химчистку	771	TS	
.	припарковался	766	TS	
.	судмедэксперт	765	TS	
.	скрыли	759	TS	
.	подвез	754	TS	
.	поглотит	752	TS	
.	проверяешь	746	TS	
.	живей	742	TS	
.	усну	740	TS	
.	спрей	724	TS	
.	блюдечке	723	TS	
.	капучино	719	TS	
.	падёт	715	TS	
.	летаю	713	TS	
.	недостоин	710	TS	
.	измените	703	TS	
.	братца	686	TS	
.	совершаем	680	TS	
.	фоторобот	679	TS	
.	прикольный	677	TS	
.	поте	676	TS	
.	батарейка	673	TS	
.	вздумайте	668	TS	
.	ужинаю	667	TS	
.	онрнлс	666	S	с заглавной 78% · рядом: врн 760, щрн 57, рнкэйн 28
.	дверцу	664	TS	
.	притон	662	TS	
.	развлекается	658	TS	
.	сраных	651	S	
.	заводишь	618	TS	
.	прощаемся	616	TS	
.	угадала	611	TS	
.	полезет	583	TS	
.	офигенный	582	TS	
.	дразнили	553	TS	
