# ПОРЦИЯ ru-047 — 47 из 178. Слова 9201–9400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	поддерживай	297	TS	
.	самовлюбленный	297	S	
.	телека	296	TS	
.	вагине	295	S	
.	вырублю	294	S	
.	ужинов	294	S	
.	вылупился	293	TS	
.	встречаете	292	TS	
.	гениальное	292	TS	
.	двигаем	292	S	
.	гороховый	291	TS	
.	лупить	291	TS	
.	слила	290	S	
.	наслушался	289	TS	
.	спугнул	288	TS	
.	вонючего	287	TS	
.	дрозд	287	TS	
.	послушаете	287	TS	
.	раздражаю	286	TS	
.	рулят	286	S	
.	шулер	286	S	
.	нагрянет	285	S	
.	проговорился	285	TS	
.	закипает	284	TS	
.	калеки	284	TS	
.	пушке	284	S	
.	встаём	283	TS	
.	нема	283	TS	
.	потрать	282	TS	
.	гостит	279	TS	
.	раздавлена	279	S	
.	расстраивается	279	TS	
.	вставляешь	277	S	
.	водиться	276	TS	
.	нервами	276	TS	
.	чарами	275	TS	
.	мэуб	273	S	
.	уяснил	273	TS	
.	укачало	272	TS	
.	расшифровал	270	TS	
.	угря	269	TS	
.	бургера	268	S	
.	вычеркнули	268	TS	
.	незамужняя	268	TS	
.	отворачиваться	268	TS	
.	сатане	268	TS	с заглавной 73% · Из рук выпало, к сатане попало.
.	ссорьтесь	268	TS	
.	налегай	267	TS	
.	раствориться	264	TS	
.	делю	263	TS	
.	капать	262	TS	
.	предсказала	262	TS	
.	выпишет	261	S	
.	ласкает	261	TS	
.	стреме	261	S	
.	испробовал	259	TS	
.	близняшек	258	TS	
.	душенька	258	TS	
.	надеятся	258	S	
.	порвешь	258	S	
.	романтике	258	S	
.	отплываем	257	TS	
.	вежлива	255	TS	
.	сволочей	255	S	
.	побеспокоиться	254	TS	
.	рассмотрите	253	TS	
.	расставь	251	TS	
.	перенесите	250	TS	
.	страшила	250	TS	с заглавной 41% · Темнота укрыла Землю, но людей не страшила ночь.
.	осведомлён	249	TS	
.	хайку	249	TS	
.	посинения	248	TS	
.	превосходна	248	TS	
.	целомудрия	247	TS	
.	кроликами	246	TS	
.	разгадали	246	TS	
.	пляжном	243	TS	
.	упускаете	242	TS	
.	воспользуетесь	236	TS	
.	отдалиться	235	TS	
.	дежурю	234	TS	
.	организуешь	230	TS	
.	тоскуешь	229	TS	
.	тревожат	228	TS	
.	постоит	226	TS	
.	завтрашних	224	S	
.	последуешь	221	TS	
.	приукрасить	215	TS	
.	задерживай	202	TS	
.	марсиан	197	TS	
.	нищими	197	S	
.	угрожай	169	TS	
.	лассо	523	TS	с заглавной 37% · Кому нужно лассо, когда есть револьвер?
.	отомстим	498	TS	
.	собачью	493	TS	
.	схвачу	489	TS	
.	выдумываешь	487	TS	
.	обрюхатил	478	TS	
