# ПОРЦИЯ ru-038 — 38 из 178. Слова 7401–7600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	накосячил	337	TS	
.	тащится	337	TS	
.	уберёшь	337	TS	
.	кокосы	335	TS	
.	пырнули	335	S	
.	сиделкой	335	TS	
.	лелеять	334	S	
.	появитесь	334	TS	
.	пожалуйте	333	TS	
.	пострашнее	333	TS	
.	проявишь	333	TS	
.	алоха	332	TS	с заглавной 51% · Лейла работала в стриптиз-клубе под названием "Алоха".
.	долбаных	328	S	
.	очистит	328	S	
.	загнала	327	TS	
.	кетамин	327	S	
.	подведёт	327	TS	
.	экстра	327	S	
.	туннелях	325	S	
.	отребье	324	S	
.	разволновался	323	TS	
.	девичью	322	TS	
.	кукле	322	TS	
.	помахал	321	TS	
.	матрац	320	TS	
.	мотаться	314	S	
.	упражняться	314	TS	
.	покалечил	312	S	
.	одурачили	311	TS	
.	вдохнул	310	TS	
.	напросилась	309	TS	
.	потрудитесь	307	TS	
.	кормим	306	TS	
.	перепугался	303	TS	
.	сурова	301	TS	
.	пообещаю	296	TS	
.	желанной	294	TS	
.	обдумали	294	TS	
.	тусуемся	287	TS	
.	жарит	285	TS	
.	кошмарная	283	TS	
.	ьфбн	267	S	
.	приготовлен	266	TS	
.	расплывчато	254	TS	
.	встаешь	564	TS	
.	венах	563	TS	
.	запутались	526	TS	
.	расстроит	520	TS	
.	страдаем	516	TS	
.	нехило	513	TS	
.	тусуется	511	TS	
.	сумасшедшее	507	TS	
.	потрошителя	501	S	с заглавной 73% · рядом: джека 110, чесапикского 64, вестсайдского 22
.	драгоценная	495	TS	
.	хрупкое	495	TS	
.	придерживаюсь	493	TS	
.	увёз	488	TS	
.	полетать	486	S	
.	брелок	483	TS	
.	гуакамоле	480	TS	
.	катаешься	480	TS	
.	чертового	478	S	
.	произношу	476	TS	
.	защитишь	474	TS	
.	выскочит	473	TS	
.	мул	472	TS	Тома лягнул мул.
.	хреновы	472	TS	
.	предашь	471	TS	
.	факсу	470	TS	
.	матушке	468	TS	
.	подсыпал	467	TS	
.	богиню	466	TS	
.	пожаловали	466	TS	
.	мешаем	463	TS	
.	набираю	462	TS	
.	отниму	461	TS	
.	пуле	461	S	
.	вывихнул	460	TS	
.	раскопал	459	TS	
.	жабы	458	TS	
.	невероятна	456	TS	
.	сонной	456	TS	
.	дерусь	455	TS	
.	отрывать	454	TS	
.	гудки	453	TS	
.	гомосексуалист	452	TS	
.	федерал	452	S	
.	удивляйся	451	TS	
.	посерьёзнее	450	TS	
.	заполучила	449	S	
.	отказывайся	448	TS	
.	обижусь	447	TS	
.	пек	447	TS	с заглавной 79% · Когда ты в последний раз пек хлеб?
.	дурацкими	445	TS	
.	заперлась	445	TS	
.	мерил	443	TS	с заглавной 72% · Ты её мерил?
.	зовется	442	S	
.	уважаете	441	TS	
.	гоняется	440	TS	
.	лажу	437	TS	
.	накормил	435	TS	
.	полюбуйся	435	TS	
.	прелестное	435	TS	
.	маминого	434	TS	
.	дюбюире	432	S	с заглавной 65% · рядом: онялнрпхл 22, ме 21, дюбюире 18
.	выпендриваться	431	TS	
.	выслеживать	429	S	
.	дергать	429	TS	
.	насущный	429	TS	
.	невредим	428	TS	
.	борделя	425	TS	
.	сфотографирую	425	TS	
.	шпионишь	425	TS	
.	чиню	424	TS	
.	затащили	422	TS	
.	отлучусь	422	TS	
.	стриптизерша	421	S	
.	поправляется	420	TS	
.	биение	419	TS	
.	возьмемся	417	S	
.	коржи	417	TS	
.	ауру	416	S	
.	долбаной	416	S	
.	качается	416	TS	
.	чужаки	415	TS	
.	забрало	413	S	
.	жульничать	412	TS	
.	спасительница	410	TS	
.	нераскрытых	409	TS	
.	посеял	408	TS	
.	гугле	407	TS	с заглавной 68% · Поищи в Гугле.
.	назовете	407	S	
.	жульничество	406	TS	
.	оплачиваю	406	TS	
.	исправила	404	TS	
.	улетай	404	TS	
.	вообразил	403	TS	
.	бхфю	402	S	
.	очешь	401	S	
.	рисуй	400	TS	
.	платью	399	TS	
.	заварушка	396	S	
.	удушение	396	TS	
.	сигара	395	TS	
.	вынесем	394	TS	
.	устроится	394	TS	
.	вставала	393	TS	
.	шикарном	393	TS	
.	гадёныш	392	TS	
.	очаровашка	392	TS	
.	угрюмый	392	TS	
.	колотится	390	TS	
.	дремлет	389	TS	
.	надоедливый	389	TS	
.	закопаю	388	S	
.	бездомная	386	TS	
.	переломаю	386	TS	
.	почесать	385	TS	
.	невесело	383	TS	
.	наложу	382	TS	
.	ошивается	382	TS	
.	привезёт	382	S	
.	донесу	381	TS	
.	хирургию	381	S	
.	клялась	379	TS	
.	накорми	379	TS	
.	невинными	379	S	
.	презрения	378	TS	
.	верняк	377	S	
.	затаиться	377	TS	
.	привыкаю	377	TS	
.	барам	376	TS	
.	нацепил	376	TS	
.	секьюрити	376	S	с заглавной 80% · рядом: маккуэйд 27, мартинел 19, уэйн 19
.	метла	374	TS	
.	клаустрофобия	373	TS	
.	пристрелишь	373	S	
.	разнес	372	S	
.	трудитесь	371	TS	
.	клиенткой	370	TS	
.	кисэн	369	S	
.	бокалу	368	TS	
.	несварение	366	TS	
.	посоветуешь	366	TS	
.	тоесть	366	S	
.	сработались	364	S	
.	впустишь	363	TS	
.	гнилое	360	TS	
.	заряжены	359	S	
.	карцере	359	TS	
.	родню	359	TS	
.	жареных	358	TS	
.	вольны	357	TS	
.	дежа	357	S	
.	дите	357	S	
.	братаны	356	TS	
.	крикнуть	356	TS	
.	мрази	355	TS	
.	поест	355	TS	
.	присмотрись	355	TS	
