# ПОРЦИЯ ru-049 — 49 из 178. Слова 9601–9800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	люке	247	S	с заглавной 57% · рядом: кейдже 19, канализационном 7, человека 5
.	червоточины	247	S	
.	бормотание	246	S	
.	лепрекон	245	S	
.	хвалу	244	S	
.	воодушевляет	242	TS	
.	бухгалтерией	241	S	
.	невовремя	239	S	
.	пнула	239	TS	
.	разволновалась	239	TS	
.	протрезветь	237	TS	
.	загремел	236	TS	
.	успокаиваться	236	TS	
.	замяли	230	TS	
.	эпинефрина	228	S	
.	безобидные	225	TS	
.	безжалостная	223	TS	
.	привидением	223	TS	
.	занимаете	220	TS	
.	осуждаете	219	TS	
.	капризничает	215	TS	
.	лошара	215	S	
.	заводной	208	TS	
.	дрыхнет	193	TS	
.	проглотишь	187	S	
.	разберетесь	505	S	
.	ящику	480	TS	
.	заправиться	459	TS	
.	шланга	453	TS	
.	кемпинг	445	TS	
.	холостой	442	TS	
.	кровей	440	TS	
.	отступаем	440	TS	
.	лапал	434	TS	
.	занятно	433	TS	
.	няне	423	TS	
.	протянем	417	TS	
.	клички	416	TS	
.	очкарик	415	TS	
.	соображать	414	TS	
.	жму	412	TS	Я руки не жму.
.	дышала	410	TS	
.	забежать	409	TS	
.	постигнет	408	TS	
.	торчок	408	S	
.	выступишь	407	S	
.	дурочкой	406	TS	
.	кузенов	402	TS	
.	повторяем	400	TS	
.	приближаюсь	399	TS	
.	сорвалось	396	TS	
.	поспокойнее	395	TS	
.	гадал	393	TS	
.	винном	392	TS	
.	азве	390	S	
.	башмаки	390	TS	
.	мбжя	390	S	
.	сдайся	388	TS	
.	поживешь	387	S	
.	содрать	387	S	
.	посылаем	386	TS	
.	вытащат	385	S	
.	отключайся	385	TS	
.	пытающийся	384	TS	
.	работается	384	TS	
.	эхом	384	TS	
.	пепельницу	383	TS	
.	влезает	382	TS	
.	омут	382	TS	
.	догонишь	381	TS	
.	ачем	380	S	
.	ругал	379	TS	
.	заполню	378	S	
.	тёть	377	TS	
.	дурном	376	TS	
.	катать	376	TS	
.	горничных	375	TS	
.	приплыл	375	TS	
.	психушки	373	TS	
.	торчали	371	TS	
.	четвереньках	370	TS	
.	екея	369	S	
.	парикмахеру	369	TS	
.	лхм	368	S	рядом: янм 203, вфх 64, йхл 23
.	разыщу	368	S	
.	втягивай	367	TS	
.	навевает	367	TS	
.	запишет	366	TS	
.	душечка	365	S	
.	уу	365	S	рядом: уу 30, да 19, аа 8
.	осмелилась	364	TS	
.	сажай	363	TS	
.	стопки	361	TS	
.	отследим	359	S	
.	попадался	359	TS	
.	хлоп	359	TS	
.	подкрадываться	358	TS	
.	достигну	357	TS	
.	практично	357	TS	
.	шабаш	357	S	
.	отдалились	356	TS	
.	одаренный	355	S	
.	посидел	355	TS	
.	утенок	354	S	
.	украденной	353	TS	
.	гниль	352	TS	
.	крошечное	352	TS	
.	отдышаться	352	TS	
.	вышибала	350	S	
.	помаленьку	350	TS	
.	гарем	349	TS	
.	завтрашним	349	TS	
.	мамашей	349	TS	
.	канарейка	347	TS	
.	пруди	347	TS	
.	рви	347	TS	Не рви цветы.
.	убираемся	347	TS	
.	порки	346	S	с заглавной 45% · рядом: хорошей 29, пиг 10, ты 6
.	фух	346	TS	Фух, прям от сердца отлегло.
.	лань	345	TS	с заглавной 41% · Я видел лань.
.	пробудешь	345	TS	
.	прогулять	345	TS	
.	скомпрометировать	345	TS	
.	кафетерий	344	TS	
.	русалку	344	TS	
.	заразила	343	TS	
.	лазейка	343	TS	
.	девке	342	TS	
.	заскочила	342	S	
.	доедет	341	TS	
.	курочки	341	TS	
.	одолею	341	TS	
.	утекло	341	TS	
.	открытке	338	TS	
.	разберётесь	338	TS	
.	непредсказуемы	337	TS	
.	оргию	337	S	
.	неладно	335	TS	
.	поволноваться	335	TS	
.	безнадежен	334	TS	
.	ласты	334	TS	
.	паскуда	334	S	
.	подведите	334	TS	
.	полетело	334	TS	
.	разлетаются	334	TS	
.	совершенна	334	TS	
.	бр	332	TS	Живые существа - это роботы разных типов, созданные Божественным Разумом (БР).
.	заночевать	332	TS	
.	идиотскую	332	TS	
.	сгораю	332	TS	
.	отговорил	331	TS	
.	пенисы	331	S	
.	переночуем	331	TS	
.	привлекаю	331	S	
.	пятак	330	TS	
.	укажу	330	TS	
.	отвалил	329	TS	
.	выронил	328	TS	
.	инсценировать	328	TS	
.	немая	328	TS	
.	садовником	328	TS	
.	кидал	327	TS	
.	оторвала	327	TS	
.	поторговаться	327	TS	
.	закусить	326	TS	
.	проспать	326	TS	
.	завтракаю	325	TS	
.	очаровательное	325	TS	
.	перепил	325	TS	
.	протянула	325	TS	
.	тыквенный	325	TS	
.	повелители	324	S	с заглавной 64% · рядом: времени 238, мои 23, салема 16
.	приготовился	324	TS	
.	скроешь	324	TS	
.	экзорцизма	324	S	
.	изводить	323	TS	
.	мня	323	S	рядом: ты 17, есть 16, прости 10
.	моргнув	323	TS	
.	отжиманий	323	TS	
.	поспите	323	TS	
.	потерпишь	323	TS	
.	орудии	322	TS	
.	ребячество	322	TS	
.	акой	321	S	
.	выгони	321	TS	
.	конфета	321	TS	
.	пролили	321	TS	
.	родственная	321	S	
.	старушкой	321	S	
.	суке	321	TS	
.	ухаживаю	321	TS	
.	фуражку	321	TS	
.	выучи	320	TS	
.	отступлюсь	319	TS	
.	постираю	319	TS	
.	постоялец	319	TS	
.	повнимательней	317	TS	
.	пощажу	317	TS	
.	завораживает	316	TS	
.	переживут	316	TS	
