# ПОРЦИЯ ru-057 — 57 из 178. Слова 11201–11400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	тов	353	S	рядом: мазл 343, мазаль 211, мазел 118
.	повезут	352	S	
.	булавки	350	TS	
.	людно	350	TS	
.	оглянулся	350	TS	
.	завтраке	348	TS	
.	прольется	348	S	
.	выудить	347	TS	
.	знакомлюсь	345	TS	
.	нанимаю	345	TS	
.	отведёшь	345	TS	
.	патио	345	TS	
.	глупыш	344	TS	
.	печальнее	344	TS	
.	мула	343	TS	
.	станцуем	343	TS	
.	неподчинение	342	S	
.	отбрось	342	TS	
.	стражников	342	TS	
.	перепихон	341	S	
.	брошенным	340	TS	
.	вол	340	TS	Это бык или вол?
.	засовывать	340	S	
.	закатить	339	TS	
.	подойдём	338	TS	
.	почитаешь	337	TS	
.	манила	335	TS	с заглавной 73% · Манила — это где?
.	прибрал	333	TS	
.	неслабо	332	TS	
.	обнимешь	332	TS	
.	презирал	331	TS	
.	стыдился	331	TS	
.	чернокожим	330	TS	
.	внедриться	329	S	
.	подстраховаться	329	S	
.	божьем	327	TS	с заглавной 75% · Не произноси больше этого слова в доме Божьем.
.	дверца	327	TS	
.	старомодным	327	TS	
.	залазь	326	TS	
.	унесу	326	TS	
.	мерло	325	S	с заглавной 62% · рядом: бокал 10, бутылку 10, пожалуйста 9
.	пришили	325	S	
.	яду	325	TS	Автор, выпейте яду.
.	исправлюсь	324	TS	
.	нарядился	324	TS	
.	разведена	324	TS	
.	драгоценной	321	TS	
.	разнесет	321	S	
.	безумство	320	TS	
.	бесподобно	320	TS	
.	паролем	320	TS	
.	поболтал	320	TS	
.	жужжит	319	TS	
.	посмеемся	319	TS	
.	рассмотрю	319	TS	
.	убедительны	319	TS	
.	беременный	318	TS	
.	вычеркнул	318	TS	
.	разгадывать	318	TS	
.	весло	317	TS	
.	противна	317	TS	
.	тиши	317	TS	с заглавной 37% · Моя мечта — жить в тиши деревни.
.	нападём	316	TS	
.	объявились	316	TS	
.	помешаешь	316	TS	
.	устроишься	316	TS	
.	необитаемый	314	TS	
.	стендап	314	S	
.	стимулятор	314	TS	
.	щелкает	313	S	
.	благословите	312	TS	
.	высокомерным	312	TS	
.	контролируй	312	TS	
.	кхалиси	312	TS	
.	ажуре	311	S	
.	заждалась	311	S	
.	водопроводчик	310	TS	
.	завязываю	310	TS	
.	исцелил	310	TS	
.	воротничков	309	S	с заглавной 45% · рядом: белых 236, синих 109, голубых 6
.	папаше	308	S	
.	перебью	308	TS	
.	подписывала	308	S	
.	берлога	307	TS	
.	переплюнуть	307	TS	
.	целуюсь	307	TS	
.	пустяка	306	TS	
.	домработницу	305	TS	
.	заряжена	305	TS	
.	кошмарно	305	TS	
.	гнусные	304	TS	
.	ббепу	303	S	
.	бедлам	303	TS	
.	благодарным	303	TS	
.	отвлек	303	S	
.	вю	302	S	рядом: дежа 439, яшм 19, жа 16
.	наслышана	302	S	
.	очутились	302	TS	
.	дотронулась	301	TS	
.	клянешься	301	TS	
.	приколы	301	S	
.	ругательства	301	TS	
.	вдохните	300	TS	
.	машут	300	TS	
.	разрешим	300	TS	
.	беседой	299	TS	
.	бычок	299	TS	
.	корзинка	298	TS	
.	наклейку	298	TS	
.	полежу	298	TS	
.	сходимся	297	TS	
.	бедненький	296	TS	
.	волновали	296	TS	
.	переводим	296	TS	
.	вляпаться	295	TS	
.	снисхождение	295	TS	
.	утоплю	295	S	
.	детективное	294	S	
.	куриную	294	TS	
.	бубен	293	TS	
.	хватаем	293	S	
.	вяжет	292	TS	
.	потревожил	292	TS	
.	умней	292	TS	
.	раздобыли	291	TS	
.	удивительна	291	TS	
.	шестерки	291	S	
.	годика	290	TS	
.	исполните	290	TS	
.	девками	289	S	
.	краситься	289	TS	
.	пожитки	289	TS	
.	тряслись	289	TS	
.	нанесёт	288	TS	
.	одалживать	288	TS	
.	хорька	288	TS	
.	впутал	287	S	
.	зависали	287	TS	
.	зрелая	287	TS	
.	пиве	287	TS	
.	угощал	287	TS	
.	фюреру	287	S	
.	заболит	286	TS	
.	обезьянами	286	TS	
.	одевает	286	TS	
.	преувеличивай	286	TS	
.	недотрогу	285	TS	
.	резок	285	TS	
.	сахару	285	TS	
.	спалила	285	S	
.	флюиды	285	S	
.	хдх	285	S	с заглавной 77% · рядом: ячдю 79, х 49, днлни 29
.	вношу	284	TS	
.	прервемся	284	TS	
.	толкую	284	TS	
.	фальшивкой	284	TS	
.	эгоистичной	284	TS	
.	темницы	283	TS	
.	блудный	282	TS	
.	воздержания	282	TS	
.	забираться	282	TS	
.	кроватка	282	TS	
.	направляйтесь	282	TS	
.	отплывает	282	TS	
.	гоняют	281	TS	
.	спасёте	281	TS	
.	грейпфрут	280	TS	
.	лают	280	TS	
.	прикупил	280	TS	
.	арахисового	279	TS	
.	закатывать	279	TS	
.	зловещее	279	TS	
.	поменяешь	279	TS	
.	поспала	279	TS	
.	сиделки	279	S	
.	замочу	278	S	
.	обидишься	278	TS	
.	приглянулась	277	TS	
.	убийственно	277	TS	
.	колючая	276	S	
.	прольётся	276	S	
.	пялься	276	TS	
.	щечки	276	S	
.	отчаялась	275	TS	
.	гнёздышко	274	TS	
.	гостинной	274	S	
.	дворецким	274	S	
.	компресс	274	TS	
.	провернула	274	S	
.	якудзы	274	S	с заглавной 37% · рядом: босс 16, босса 12, любовница 10
.	обмолвился	273	TS	
.	рыжую	273	TS	
.	мертвецами	272	S	
.	молчим	272	TS	
.	монстру	272	S	
.	утомил	272	TS	
.	вырывать	271	TS	
.	советчик	271	TS	
.	сорвет	271	S	
.	сосут	271	TS	
