# ПОРЦИЯ ru-050 — 50 из 178. Слова 9801–10000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	помешательство	316	TS	
.	динамита	315	TS	
.	избалованная	315	TS	
.	мммм	315	TS	
.	испортят	314	TS	
.	гамбургеров	313	TS	
.	ложечку	313	TS	
.	оральный	313	TS	
.	сёгуна	313	S	
.	предоставите	312	TS	
.	подноготную	311	TS	
.	ценила	311	TS	
.	миксер	310	TS	
.	питчер	310	S	
.	заведём	309	TS	
.	отговорок	309	TS	
.	уродлив	309	TS	
.	закрываете	307	TS	
.	колики	307	TS	
.	коллекционирует	307	TS	
.	заразили	306	TS	
.	подслушать	305	TS	
.	экстазе	305	TS	
.	возила	304	TS	
.	врубаешься	304	TS	
.	дыня	304	TS	
.	испытывай	304	TS	
.	разглядывать	304	TS	
.	забеспокоился	302	TS	
.	мотай	302	TS	
.	урезали	302	TS	
.	проплыть	301	TS	
.	непристойности	299	TS	
.	стряпня	299	TS	
.	лобковые	298	TS	
.	отзовись	298	TS	
.	вертеть	297	TS	
.	завтрашнюю	297	TS	
.	сжалься	297	TS	
.	вознаграждены	296	TS	
.	грубовато	296	S	
.	мальчуган	296	TS	
.	необдуманно	296	TS	
.	паршивых	296	S	
.	унижен	296	TS	
.	чудаки	296	TS	
.	бейдж	295	TS	
.	богохульство	295	TS	
.	вычитал	295	TS	
.	отсиживаться	295	TS	
.	пяепеи	295	S	
.	ананасы	294	TS	
.	кончили	294	TS	
.	пеняй	294	TS	
.	змеей	293	TS	
.	пузырёк	293	TS	
.	слушался	293	TS	
.	малюсенький	292	TS	
.	подкрался	292	TS	
.	предает	292	TS	
.	смыслишь	292	S	
.	бонго	291	TS	с заглавной 48% · Я потерял там свой бонго.
.	заснешь	291	S	
.	сводка	291	TS	
.	чепухой	290	S	
.	зависал	289	S	
.	украдём	289	S	
.	барахлом	287	TS	
.	мизинца	287	TS	
.	продвигаемся	287	TS	
.	пунктуальность	287	TS	
.	ширинку	287	TS	
.	кладовую	286	TS	
.	поплакаться	286	TS	
.	кайдзю	285	S	
.	облажается	285	S	
.	вложу	284	S	
.	импульсивно	284	S	
.	кинешь	284	TS	
.	прострелить	283	S	
.	родинки	283	TS	
.	ступней	283	S	
.	сушилку	282	TS	
.	чудовищами	282	TS	
.	выступите	281	S	
.	перепрограммировать	281	TS	
.	ручонки	281	S	
.	видениях	280	S	
.	йюм	279	S	рядом: янй 82, янйю 35, осм 19
.	сутенера	279	S	
.	блоха	278	TS	
.	продажных	278	TS	
.	расстегни	278	TS	
.	тяготит	278	TS	
.	волосатая	277	TS	
.	беспощадный	276	TS	
.	ступню	276	TS	
.	отключаю	275	TS	
.	проблеск	275	TS	
.	кишат	274	TS	
.	отчаиваться	274	TS	
.	грустила	273	TS	
.	приправа	273	TS	
.	разделась	272	TS	
.	смывать	272	TS	
.	терпите	272	TS	
.	победи	271	TS	
.	проницательность	271	TS	
.	гной	270	TS	
.	курим	270	TS	
.	снами	270	S	
.	девчачьи	269	TS	
.	выкарабкаться	268	TS	
.	допросите	268	S	
.	намёка	268	TS	
.	фиалки	268	TS	
.	нркхвмн	267	S	с заглавной 46% · рядом: унпньн 18, ъ 16, нркхвмн 10
.	прикоснулась	267	TS	
.	мстительный	265	S	
.	гналась	264	TS	
.	ларец	264	S	
.	перебрали	263	TS	
.	бриллианта	261	TS	
.	забегаловку	260	TS	
.	продержитесь	260	TS	
.	работяга	259	TS	
.	предосторожность	258	TS	
.	хрустящая	258	S	
.	выпрашивать	257	TS	
.	заедает	256	TS	
.	вдыхает	255	S	
.	досчитаю	255	TS	
.	объявиться	255	S	
.	присмотрели	255	TS	
.	посылаете	253	TS	
.	шваброй	252	TS	
.	катал	251	TS	
.	шелковые	251	TS	
.	вынуждаешь	250	TS	
.	подданный	250	TS	
.	прилетим	249	S	
.	выпороть	248	TS	
.	слетает	248	TS	
.	сосредоточусь	248	S	
.	сомнениях	247	TS	
.	вычту	246	TS	
.	запутанные	246	TS	
.	прегрешения	246	TS	
.	выкидыша	245	TS	
.	конфиденциальная	245	TS	
.	стеснялась	244	TS	
.	вымышленное	243	TS	
.	расстаёмся	242	TS	
.	булку	241	TS	
.	вымыла	240	TS	
.	бормотал	239	TS	
.	тишиной	239	TS	
.	дотрагиваться	236	TS	
.	ранимая	236	S	
.	сосунки	236	TS	
.	полежит	234	TS	
.	отказываю	233	TS	
.	нетерпение	231	TS	
.	нетронутым	231	TS	
.	наливаю	229	TS	
.	пенисе	227	S	
.	изнасилуют	226	S	
.	сочувствуем	226	TS	
.	испробовали	224	TS	
.	кабуки	224	TS	с заглавной 67% · Ты знаешь, что такое кабуки?
.	цепную	223	TS	
.	физкультуру	218	TS	
.	пику	216	S	
.	прыгун	215	TS	
.	пошевелил	212	TS	
.	запирал	208	TS	
.	ломтик	202	TS	
.	игрушечные	201	S	
.	нежна	200	TS	
.	спрячет	198	TS	
.	летающую	190	TS	
.	прижаться	189	TS	
.	задира	460	TS	
.	остепениться	459	TS	
