# ПОРЦИЯ ru-012 — 12 из 178. Слова 2201–2400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	беспокоитесь	1060	TS	
.	дойду	1033	TS	
.	факс	1030	TS	
.	любезный	1025	TS	
.	обижайтесь	1020	TS	
.	сучкой	1011	S	
.	побудет	971	TS	
.	покруче	966	TS	
.	ладим	961	TS	
.	валяться	955	TS	
.	отпускаю	955	TS	
.	появишься	952	TS	
.	позаботилась	929	TS	
.	заслуживаем	915	TS	
.	прибрать	913	TS	
.	впутывать	910	TS	
.	собирайтесь	906	TS	
.	предложи	900	TS	
.	опишите	894	TS	
.	скутер	891	TS	
.	девственник	884	TS	
.	невиновны	882	TS	
.	включим	878	TS	
.	докажешь	869	TS	
.	подумывал	839	TS	
.	разговорить	831	TS	
.	посылала	815	TS	
.	лезьте	811	TS	
.	засунули	809	TS	
.	исчезнешь	800	S	
.	засечь	786	TS	
.	клёвая	763	TS	
.	голышом	1103	TS	
.	тьы	1037	S	рядом: меня 25, должен 22, мне 21
.	капельницу	1029	TS	
.	клевый	1024	S	
.	храбрая	1016	TS	
.	поладили	1013	TS	
.	уйма	1011	TS	
.	содовой	1009	TS	
.	заключим	1000	TS	
.	злить	994	TS	
.	заполучил	976	TS	
.	крылышки	963	TS	
.	поправиться	932	TS	
.	сожрать	931	TS	
.	нигга	919	S	
.	переживаете	902	TS	
.	персик	901	TS	
.	вь	898	S	рядом: знаете 24, хотите 18, кто 18
.	сунул	887	TS	
.	жалок	883	TS	
.	рехнулся	878	TS	
.	выживешь	870	TS	
.	наркоманка	868	TS	
.	ссоримся	863	TS	
.	адский	854	TS	
.	толкнуть	850	TS	
.	малышке	845	S	
.	вонючие	838	TS	
.	пялится	838	TS	
.	падай	827	TS	
.	конфетка	800	TS	
.	увижусь	800	TS	
.	батончик	788	TS	
.	владеешь	784	TS	
.	прачечную	778	TS	
.	перебивать	729	TS	
.	бабуль	1107	TS	
.	яеивюя	1105	S	с заглавной 80% · рядом: опълн 126, ъ 124, фе 63
.	бухло	1068	TS	
.	глупее	1056	TS	
.	поправишься	1040	TS	
.	нюх	1037	TS	Я потерял нюх.
.	преподаю	1036	TS	
.	сукой	1034	TS	
.	подаю	1033	TS	
.	лузер	1031	TS	
.	злятся	998	TS	
.	забираешь	995	TS	
.	девятьсот	993	TS	
.	ассистентка	992	TS	
.	присматривал	992	TS	
.	противный	980	TS	
.	творите	972	TS	
.	застрелила	970	TS	
.	поспешить	969	TS	
.	совершаешь	930	TS	
.	захватим	929	TS	
.	парнях	926	TS	
.	пойдите	924	TS	
.	пончиков	922	TS	
.	семестре	891	TS	
.	дн	890	S	с заглавной 69% · рядом: ябхдюмхъ 105, яху 95, йнмжю 66
.	надеетесь	890	TS	
.	спецагент	890	S	
.	сдай	864	TS	
.	наводка	810	TS	
.	ранила	737	TS	
.	сожгу	1145	TS	
.	разочаровывать	1058	TS	
.	кушай	1029	TS	
.	сломаешь	1027	TS	
.	продумал	1020	TS	
.	почитаю	1012	TS	
.	обвиняю	1003	TS	
.	намекаете	984	TS	
.	мбт	970	S	рядом: нб 133, иб 81, рпх 47
.	убивайте	970	TS	
.	фройляйн	969	S	
.	перезвоните	965	TS	
.	жвачка	960	TS	
.	отвезешь	952	TS	
.	надоедать	940	TS	
.	полусмерти	935	TS	
.	визитка	924	TS	
.	потрахаться	923	TS	
.	помолимся	913	TS	
.	поделись	905	TS	
.	орешки	901	TS	
.	улыбаюсь	900	TS	
.	лесбиянки	890	TS	
.	договорюсь	847	TS	
.	присмотрите	846	TS	
.	блль	839	S	
.	дурное	838	TS	
.	ужинаем	832	TS	
.	блестит	802	TS	
.	покинешь	802	TS	
.	пялился	751	TS	
.	заработаю	1186	TS	
.	повесила	1082	TS	
.	сговорились	1037	TS	
.	поцеловались	1027	TS	
.	проследите	1004	TS	
.	скучали	998	TS	
.	сержусь	963	TS	
.	сраную	962	S	
.	поищите	956	TS	
