# ПОРЦИЯ ru-055 — 55 из 178. Слова 10801–11000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	коням	364	TS	
.	оступился	362	TS	
.	хлопьями	362	TS	
.	пролете	361	S	
.	шот	360	TS	Я выпил шот.
.	сорву	358	TS	
.	спустите	358	S	
.	претендую	357	TS	
.	лесби	356	S	
.	бластер	355	S	
.	умничай	355	TS	
.	опомнись	354	TS	
.	соска	352	S	
.	упрямые	352	TS	
.	непостижимо	350	TS	
.	корица	349	TS	
.	эскимо	349	TS	
.	понеслась	346	TS	
.	таверна	346	TS	
.	помешалась	345	TS	
.	бесценна	344	TS	
.	откопать	343	TS	
.	купится	342	TS	
.	отведут	342	TS	
.	ростбиф	342	TS	
.	бинт	340	TS	
.	гадить	340	S	
.	нарядиться	339	TS	
.	кроличью	338	S	
.	людишек	337	TS	
.	заряжай	336	TS	
.	кои	336	S	рядом: веки 66, кои 28, род 16
.	попью	335	TS	
.	займётесь	333	TS	
.	распростертыми	333	S	
.	переверну	332	S	
.	пощупать	332	TS	
.	разрешилось	331	TS	
.	кроватях	330	TS	
.	протеин	330	TS	
.	крылышек	329	TS	
.	регги	329	TS	
.	доберётесь	326	TS	
.	занервничал	326	TS	
.	мокрых	325	TS	
.	сережку	325	S	
.	недоделанный	324	TS	
.	соплей	324	TS	
.	вступлю	323	S	
.	приударить	323	TS	
.	флаеры	322	TS	
.	натравить	320	S	
.	отвалилась	320	TS	
.	пепельница	320	TS	
.	пристают	320	TS	
.	шайку	320	S	
.	замолчала	319	TS	
.	засветиться	319	S	
