# ПОРЦИЯ ru-130 — 130 из 178. Слова 25801–26000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	веточку	109	TS	
.	волосики	109	S	
.	вытолкнули	109	TS	
.	жрите	109	S	
.	коварства	109	TS	
.	колбаской	109	TS	
.	надсмотрщик	109	TS	
.	непристойность	109	S	
.	проделывали	109	S	
.	сбейте	109	TS	
.	сигареткой	109	S	
.	форменный	109	TS	
.	человечком	109	S	
.	шапито	109	TS	
.	ядекюел	109	S	с заглавной 64% · рядом: щрн 33, лш 31, дюбюире 15
.	безвылазно	108	TS	
.	благоразумной	108	TS	
.	доченьку	108	TS	
.	зайчонок	108	S	
.	какашках	108	S	
.	каштанов	108	TS	
.	мастурбацию	108	TS	
.	ненормальную	108	TS	
.	озверели	108	TS	
.	омрачать	108	TS	
.	расстраивало	108	TS	
.	тумаков	108	TS	
.	уследишь	108	TS	
.	устремлены	108	TS	
.	эмпат	108	S	
.	выпрут	107	S	
.	деваются	107	TS	
.	дымить	107	TS	
.	корсете	107	S	
.	непутевый	107	S	
.	ножиком	107	TS	
.	обломать	107	S	
.	поглотят	107	S	
.	прогуливала	107	TS	
.	профайл	107	S	
.	пчёлами	107	TS	
.	разрушаем	107	TS	
.	рыданий	107	S	
.	сдувает	107	TS	
.	строчить	107	TS	
.	толпитесь	107	S	
.	юсб	107	S	рядом: з 27, фзн 27, нб 27
.	взрослеем	106	S	
.	владык	106	S	с заглавной 54% · рядом: системных 43, владыка 9, системы 6
.	встревожило	106	TS	
.	гордое	106	TS	
.	диадема	106	S	
.	драг	106	S	с заглавной 45% · рядом: рассел 17, уолл 15, дилер 8
.	жандармерию	106	S	
.	иллюминатов	106	S	
.	картотека	106	S	
.	коронером	106	S	
.	непобедимого	106	TS	
.	павлинов	106	TS	
.	побреюсь	106	TS	
.	трудяги	106	S	
.	яро	106	TS	Том яро отстаивал свою точку зрения и приводил разные аргументы.
.	беззаботные	105	TS	
.	воронье	105	TS	
.	выпуклость	105	S	
.	избитая	105	TS	
.	кануне	105	S	
.	курей	105	S	
.	наркоторговлю	105	S	
.	отменяешь	105	S	
.	повяжем	105	TS	
.	подложи	105	S	
.	подпрыгнуть	105	TS	
.	потревожила	105	S	
.	раскачиваться	105	TS	
.	рассеяна	105	TS	
.	феминисткой	105	TS	
.	юмцек	105	S	
.	ананасов	104	TS	
.	бесценных	104	S	
.	веревочке	104	S	
.	гримерка	104	S	
.	заснут	104	S	
.	зловещего	104	S	
.	кейк	104	S	с заглавной 73% · рядом: миссис 12, попсов 5, нет 4
.	котелке	104	TS	
.	лёгок	104	TS	
.	массажное	104	S	
.	набрасываются	104	TS	
.	наследственная	104	TS	
.	настроилась	104	S	
.	непорочная	104	S	
.	обдурила	104	TS	
.	опозорюсь	104	S	
.	оправдываете	104	TS	
.	отстрелили	104	S	
.	пиратском	104	TS	
.	подпевай	104	TS	
.	поколебать	104	S	
.	сразитесь	104	S	
.	сыплется	104	TS	
.	увлекайтесь	104	TS	
.	усадила	104	TS	
.	догоняйте	103	TS	
.	доньи	103	S	
.	дядями	103	S	
.	естество	103	TS	
.	онигири	103	TS	
.	подводите	103	S	
.	проскользнула	103	TS	
.	дразни	269	TS	
.	бездомной	267	S	
.	звездолета	267	S	
.	прощены	263	TS	
.	интимное	251	S	
.	перекличку	248	TS	
.	высох	247	TS	
.	завоюем	245	TS	
.	мании	242	TS	
.	высокомерия	239	TS	
.	упираться	236	TS	
.	выбирайтесь	234	TS	
.	допускаете	232	TS	
.	воспитаны	229	TS	
.	посчитаешь	228	TS	
.	предупредим	228	TS	
.	комиссионных	226	TS	
.	скопировали	226	TS	
.	пьянка	224	TS	
.	целуетесь	224	TS	
.	невидимы	223	TS	
.	восстала	222	TS	
.	оправдываешь	222	TS	
.	обгорел	221	TS	
.	однорукий	221	TS	
.	бугай	219	S	
.	припоминаешь	218	S	
.	травке	217	TS	
.	озарило	216	TS	
.	переменился	214	TS	
.	продержали	213	TS	
.	завалился	212	TS	
.	полоумный	212	TS	
.	зловещие	211	TS	
.	прибило	210	TS	
.	умудряешься	210	TS	
.	деликатной	209	TS	
.	наобум	209	TS	
.	алхимика	208	TS	с заглавной 42% · У королевского алхимика всё же получилось найти рецепт вечной жизни!
.	дослушать	208	TS	
.	ключицы	208	TS	
.	причудливый	208	TS	
.	сокровищах	207	S	
.	тревожьтесь	207	TS	
.	испорченной	206	TS	
.	лошадиной	206	TS	
.	нацистом	206	TS	
.	поднеси	206	S	
.	фуражка	206	TS	
.	горячку	205	TS	
.	поссоримся	205	TS	
.	создаёте	205	TS	
.	побьешь	204	S	
.	поужинай	203	TS	
.	завтракаем	202	TS	
.	вылезут	201	S	
