# ПОРЦИЯ ru-093 — 93 из 178. Слова 18401–18600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	ясном	121	TS	
.	ликовать	120	TS	
.	лондонские	120	S	
.	опубликуешь	120	TS	
.	правдивое	120	TS	
.	кадриль	119	S	
.	кокосовым	117	S	
.	приемчики	117	S	
.	чаёк	117	TS	
.	дыхательный	116	S	
.	ожить	115	S	
.	продавщицы	115	TS	
.	дикому	114	S	
.	жезлом	114	S	
.	интересному	114	TS	
.	покрылся	114	TS	
.	пурпурная	114	TS	с заглавной 48% · Мне нравится та пурпурная рубашка.
.	стиралку	114	S	
.	вымолвить	113	TS	
.	олово	113	TS	
.	постигнуть	113	TS	
.	гримаса	112	TS	
.	помадку	112	S	
.	чирлидерш	112	S	
.	вырубается	111	TS	
.	прикрывается	108	S	
.	звере	105	TS	
.	необычны	105	S	
.	прикоснись	300	TS	
.	кончит	293	S	
.	варьете	290	S	
.	сатурация	290	S	
.	яне	289	S	с заглавной 73% · рядом: хан 37, знаю 25, хочу 23
.	нацелились	287	S	
.	сэкономлю	282	S	
.	конгрессменом	279	S	
.	сотрут	279	S	
.	дерзкой	278	TS	
.	постучаться	278	TS	
.	маршировать	277	TS	
.	ввязаться	276	TS	
.	серфинг	276	TS	
.	дешёвка	273	S	
.	ноздрю	273	TS	
.	отомстила	273	TS	
.	перепугу	270	TS	
.	копается	268	TS	
.	пазлы	268	TS	
.	айпад	267	TS	
.	горилл	265	TS	
.	ловелас	265	TS	
.	инжир	264	TS	
.	мечет	264	TS	
.	реслинг	264	S	
.	везла	263	TS	
.	весишь	263	TS	
.	извинишь	262	S	
.	докатились	261	TS	
.	проносится	261	S	
.	увязли	261	TS	
.	бантик	260	TS	
.	бестактно	260	TS	
.	летучую	260	TS	
.	тонешь	260	TS	
.	загружу	257	TS	
.	зададут	257	TS	
.	откладываю	257	TS	
.	вешалки	256	TS	
.	поднимаете	256	TS	
.	шницель	256	TS	
.	ряущ	255	S	
.	мопеде	253	TS	
.	построй	253	TS	
.	двигаетесь	252	TS	
.	исправьте	252	TS	
.	промолчала	251	TS	
.	нервничайте	250	TS	
.	располагаю	250	TS	
.	гламурная	249	TS	
.	застанет	249	TS	
.	поворачиваешь	249	TS	
.	расстраиваешься	249	TS	
.	выдавай	248	TS	
.	пудрить	248	TS	
.	резервацию	248	TS	
.	тампонов	248	S	
.	разобьётся	247	TS	
.	наполню	246	TS	
.	напортачили	246	S	
.	ополчились	246	TS	
.	повзрослели	246	TS	
.	хреновину	246	TS	
.	икота	245	TS	
.	люксе	245	S	
.	пощадит	245	TS	
.	мокрыми	244	TS	
.	олтер	244	S	
.	поладите	244	TS	
.	укуси	244	TS	
.	дождетесь	243	S	
.	личиком	243	S	
.	расхотелось	243	TS	
.	хило	243	S	с заглавной 41% · рядом: да 10, ты 10, хочешь 5
.	нарисуйте	242	TS	
.	вонзить	241	S	
.	заткнули	241	TS	
.	моргать	241	S	
.	пристаёт	241	TS	
.	ранов	241	S	
.	испытаю	240	TS	
.	укоротить	240	TS	
.	шевелите	240	TS	
.	яслях	240	TS	
.	девчачий	239	S	
.	копайте	239	TS	
.	разозлятся	239	TS	
.	практикую	238	TS	
.	рехнулись	238	TS	
.	сваливает	237	TS	
.	сунули	237	S	
.	братством	236	S	с заглавной 37% · рядом: меча 19, нашим 15, кольца 15
.	мхйрн	236	S	с заглавной 77% · рядом: ме 178, х 21, хг 14
.	навожу	236	TS	
.	тетушку	235	S	
.	анчоусы	234	TS	
.	бесподобна	234	TS	
.	оденешься	234	TS	
.	пята	234	TS	
.	рожаю	234	TS	
.	марсианин	233	TS	
.	побрил	233	TS	
.	помолвкой	233	TS	
.	прокачу	233	TS	
.	резак	233	TS	
.	заезжала	232	S	
.	зажило	232	S	
.	интерны	232	S	
.	раздумывал	232	TS	
.	сомнительная	232	TS	
.	станцуй	232	S	
.	старовата	232	TS	
.	отвернитесь	231	TS	
.	разверните	231	TS	
.	удивиться	231	TS	
.	зав	230	S	рядом: отделением 42, отделом 13, отделения 13
.	необъяснимо	230	TS	
.	покормил	230	TS	
.	завладеет	229	S	
.	кокаине	229	TS	
.	луковые	229	TS	
.	неблагодарной	229	TS	
.	обнаглел	229	TS	
.	отвлекал	229	TS	
.	соблазнения	229	TS	
.	произнесите	228	TS	
.	швейцара	228	S	
.	официантке	227	TS	
.	балуюсь	226	TS	
.	отсосу	226	S	
.	приберегу	226	TS	
.	съездите	226	TS	
.	трупам	226	S	
.	шизик	226	TS	
.	нагоняет	225	TS	
.	напоролся	225	TS	
.	попадешься	225	S	
.	пощадили	225	TS	
.	козий	224	TS	
.	ксерокс	224	TS	
.	нанимала	224	S	
.	незнакомом	224	TS	
.	разорены	224	TS	
.	сообразила	224	TS	
.	мамки	223	S	
.	мудозвон	223	TS	
.	наплел	223	S	
.	отговорила	223	TS	
.	падших	223	TS	
.	папках	223	TS	
.	балом	222	S	
.	милому	222	S	
.	придворная	222	S	
.	сводим	222	TS	
.	сметь	222	S	
.	сразила	222	TS	
.	запирали	221	TS	
.	кофточку	221	TS	
.	почистим	221	S	
.	пощекотать	221	TS	
.	проберемся	221	S	
.	ака	220	TS	рядом: алексей 79, мясо 7, насреддин 6
.	англичанином	220	TS	
.	варила	220	TS	
.	заглохла	220	TS	
.	педрила	220	S	
.	утрясти	220	S	
.	дыша	219	TS	
.	измотана	219	TS	
.	распирает	219	TS	
.	сгорим	219	S	
