# ПОРЦИЯ ru-127 — 127 из 178. Слова 25201–25400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	ромуланцев	140	S	
.	священному	140	S	
.	стероидами	140	TS	
.	удочерил	140	TS	
.	алмазный	139	S	
.	гадкого	139	TS	
.	грохнет	139	TS	
.	длинному	139	TS	
.	допусти	139	TS	
.	излечил	139	TS	
.	наобещал	139	TS	
.	неграмотный	139	TS	
.	опухла	139	TS	
.	отсняли	139	S	
.	побежите	139	TS	
.	позавтракаю	139	TS	
.	пообедаешь	139	TS	
.	придерживаетесь	139	TS	
.	развлекаю	139	TS	
.	рассосется	139	S	
.	флэшка	139	TS	
.	шляются	139	S	
.	благородному	138	S	
.	выставь	138	TS	
.	дебрях	138	S	
.	колоноскопию	138	TS	
.	коммунистка	138	TS	
.	независим	138	TS	
.	отхватила	138	TS	
.	передок	138	TS	
.	побоится	138	S	
.	поспешу	138	TS	
.	растягивается	138	TS	
.	страдании	138	TS	
.	тиранию	138	TS	
.	уложимся	138	TS	
.	хламидиоз	138	TS	
.	чертовщину	138	TS	
.	дайджест	137	S	с заглавной 69% · рядом: ридерз 58, ридерс 34, впервые 9
.	извинимся	137	S	
.	пекан	137	S	
.	поклонился	137	TS	
.	покопаюсь	137	S	
.	помошник	137	S	
.	разбросано	137	TS	
.	разлетелся	137	TS	
.	расспросов	137	S	
.	смолу	137	TS	
.	удосужились	137	TS	
.	ангелок	136	S	
.	афер	136	S	
.	бедром	136	TS	
.	брехун	136	TS	с заглавной 39% · Ты такой брехун.
.	внуке	136	TS	
.	внял	136	TS	
.	гремят	136	TS	
.	девках	136	TS	
.	забеременеешь	136	S	
.	зарежет	136	TS	
.	кандзи	136	TS	
.	ловким	136	TS	
.	любящими	136	TS	
.	накинул	136	TS	
.	напялила	136	TS	
.	пасте	136	TS	
.	провалена	136	TS	
.	пролетая	136	TS	
.	сварщик	136	TS	
.	скушать	136	TS	
.	смайл	136	S	с заглавной 42% · рядом: подмигивающий 23, грустный 8, сигнал 8
.	бледен	135	TS	
.	богема	135	S	с заглавной 40% · рядом: вида 5, ты 4, свое 4
.	властным	135	TS	
.	дефис	135	TS	
.	застрелим	135	S	
.	званом	135	TS	
.	иммигранта	135	TS	
.	ласточку	135	TS	
.	некроз	135	TS	
.	нелёгкий	135	TS	
.	обосрал	135	S	
.	озадачивает	135	TS	
.	оклемается	135	S	
.	окруженная	135	S	
.	опознавать	135	S	
.	остынут	135	TS	
.	отводи	135	TS	
.	патрулировал	135	TS	
.	пекарем	135	TS	
.	претенциозно	135	S	
.	припудрить	135	TS	
.	разыгрывай	135	TS	
.	раскис	135	TS	
.	седативное	135	S	
.	смертному	135	TS	
.	акулий	134	TS	
.	вдоха	134	TS	
.	вероятней	134	S	
.	взрывали	134	TS	
.	возделывать	134	TS	
.	выжидал	134	S	
.	грёбанные	134	TS	
.	игуаны	134	TS	
.	лесбийская	134	TS	
.	мечтателей	134	TS	
.	обижала	134	S	
.	океанский	134	S	
.	переговорим	134	TS	
.	разгадки	134	S	
.	разыгрываю	134	S	
.	самопожертвования	134	TS	
.	сдерживаешь	134	TS	
.	сии	134	TS	Сии трое были сыновья Ноевы, и от них населилась вся земля.
.	спасителю	134	TS	
.	спёрла	134	TS	
.	сунешься	134	TS	
.	сфабриковать	134	S	
.	чашей	134	S	
.	черепашек	134	S	
.	бойфрендов	133	S	
.	бродяге	133	S	
.	бутербродом	133	TS	
.	быль	133	S	
.	вагин	133	TS	
.	гневные	133	TS	
.	дурными	133	TS	
.	затащишь	133	TS	
.	затерялись	133	TS	
.	излучатель	133	S	
.	испарилось	133	TS	
.	корточки	133	TS	
.	неважные	133	S	
.	проживаем	133	S	
.	разрушь	133	TS	
.	селезёнки	133	S	
.	стаканчике	133	TS	
.	топлес	133	S	
.	усталая	133	TS	
.	чьему	133	TS	
.	брюлики	132	S	
.	вещичек	132	S	
.	восприимчив	132	TS	
.	впечатлительная	132	TS	
.	дверном	132	TS	
.	дерзких	132	S	
.	диктуй	132	TS	
.	дурачат	132	S	
.	закатили	132	S	
.	запредельно	132	S	
.	запропастилась	132	TS	
.	измучена	132	TS	
.	камергер	132	S	
.	лупой	132	TS	
.	медведицу	132	TS	с заглавной 48% · Найди Большую Медведицу.
.	откашливается	132	S	
.	полицай	132	S	
.	раздаем	132	S	
.	таке	132	S	с заглавной 44% · рядом: це 17, шо 7, ты 5
.	твёрд	132	TS	
.	уродливыми	132	TS	
.	успокаивала	132	S	
.	утрясётся	132	TS	
.	хреновым	132	S	
.	эрцгерцог	132	S	
.	аджума	131	S	
.	асфиксия	131	TS	
.	блевану	131	S	
.	вызволять	131	TS	
.	выпорю	131	S	
.	вычеркнут	131	TS	
.	герань	131	TS	
.	запретные	131	S	
.	затей	131	S	
.	зубочистка	131	TS	
.	кипятить	131	S	
.	козыря	131	S	
.	медлит	131	TS	
.	минутное	131	TS	
.	мчались	131	TS	
.	обогнуть	131	S	
.	поражаешь	131	TS	
.	предчувствую	131	TS	
.	примемся	131	TS	
.	проявятся	131	S	
.	редкостная	131	TS	
.	риелтора	131	S	
.	роялем	131	TS	
.	свирепствует	131	TS	
.	футболками	131	TS	
.	цыганки	131	TS	
.	шаттлы	131	S	
.	апельсином	130	S	
.	дерётесь	130	TS	
.	драконам	130	S	
.	журнальчик	130	TS	
.	завете	130	TS	с заглавной 78% · Этот оборот речи можно найти уже в Новом Завете.
.	занавесками	130	S	
.	кбнеят	130	S	
.	кисни	130	TS	
.	клерков	130	S	
