# ПОРЦИЯ ru-040 — 40 из 178. Слова 7801–8000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	неженка	346	S	
.	выпускаю	344	S	
.	весла	343	TS	
.	гребешки	343	S	
.	клюшка	342	S	
.	молим	342	TS	
.	косточку	341	TS	
.	ванильное	340	TS	
.	забавную	338	TS	
.	разбогатеем	337	TS	
.	вырубилась	336	S	
.	полезешь	336	TS	
.	успокоительного	336	TS	
.	засыпаешь	334	TS	
.	выходок	333	TS	
.	отличница	332	TS	
.	скучна	332	TS	
.	отсидеть	328	S	
.	собьет	328	S	
.	раздобуду	327	S	
.	сатану	325	S	с заглавной 66% · "Князем тьмы" называют сатану.
.	ударьте	324	TS	
.	почистила	320	TS	
.	вкусить	319	S	
.	перейдешь	319	S	
.	пройдоха	319	TS	
.	сломают	318	TS	
.	учуять	318	S	
.	перебиваю	317	TS	
.	пробуйте	317	TS	
.	тёща	316	TS	
.	последить	314	TS	
.	стейков	314	TS	
.	краденые	311	TS	
.	надерем	311	S	
.	вмятина	310	TS	
.	осмотрись	310	TS	
.	потеют	309	TS	
.	уволишь	307	TS	
.	лижет	304	TS	
.	протащить	304	S	
.	продажные	303	TS	
.	сбрил	303	TS	
.	запасную	302	TS	
.	мигает	302	TS	
.	догадаюсь	300	TS	
.	прогоню	300	TS	
.	оскорбляй	298	TS	
.	сложим	298	S	
.	иголках	297	TS	
.	выписался	296	TS	
.	карманный	296	TS	
.	хоромы	295	TS	
.	пригляди	291	TS	
.	надежном	290	TS	
