# ПОРЦИЯ ru-085 — 85 из 178. Слова 16801–17000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	аферистка	219	S	
.	впихнуть	219	TS	
.	замолвлю	219	TS	
.	незнакомому	219	TS	
.	осматриваю	219	TS	
.	очиститель	219	S	
.	пряный	219	TS	
.	будим	218	S	
.	одурачила	218	TS	
.	осуждала	218	S	
.	проглоти	218	TS	
.	самозванка	218	TS	
.	сверчков	218	S	
.	чувственная	218	S	
.	гомо	217	TS	
.	маффины	217	TS	
.	общайтесь	217	TS	
.	занятная	216	TS	
.	заплачено	216	TS	
.	наведите	216	TS	
.	насмотрелись	216	TS	
.	никчемные	216	S	
.	паршивого	216	S	
.	поглотило	216	TS	
.	психоанализ	216	TS	
.	доведешь	215	TS	
.	кобру	215	TS	с заглавной 60% · Они обнаружили в своей машине дохлую кобру.
.	смою	215	S	
.	уплыла	215	S	
.	ухаживаешь	215	S	
.	беспамятства	214	TS	
.	демонический	214	TS	
.	крёстного	214	TS	с заглавной 60% · Я получил в подарок от крёстного часы.
.	напьёмся	214	TS	
.	перережут	214	S	
.	рассержена	214	TS	
.	сём	214	TS	Мы болтали о том о сём.
.	бездарный	213	TS	
.	охраняемый	213	TS	
.	свари	213	TS	
.	швабры	213	S	
.	возлагаю	212	TS	
.	дышали	212	S	
.	костром	212	TS	
.	менно	212	S	
.	негром	212	TS	
.	обрезал	212	TS	
.	покойница	212	TS	
.	полвосьмого	212	TS	
.	тестам	212	S	
.	чуррос	212	S	
.	ёжик	212	TS	
.	выложи	211	TS	
.	мрачнее	211	TS	
.	обожать	211	TS	
.	пакуйте	211	TS	
.	повезла	211	S	
.	поправились	211	TS	
.	устаканится	211	TS	
.	избавила	210	TS	
.	курнуть	210	S	
.	мартышку	210	S	
.	натуралом	210	S	
.	обработаю	210	S	
.	разрази	210	TS	
.	бутике	209	TS	
.	виску	209	TS	
.	драная	209	S	
.	завсегда	209	S	
.	очарованы	209	TS	
.	повинуюсь	209	TS	
.	тузы	209	S	
.	запрограммировали	208	TS	
.	копались	208	S	
.	обокрала	208	TS	
.	отберет	208	S	
.	безделья	207	TS	
.	кандалах	207	S	
.	лошадиные	207	TS	
.	нянек	207	TS	
.	перепугались	207	TS	
.	спустят	207	S	
.	субординацию	207	TS	
.	хладнокровная	207	TS	
.	бесценная	206	TS	
.	бюрократ	206	TS	
.	ежу	206	TS	Да это и ежу понятно.
.	клянемся	206	S	
.	подтяжку	206	TS	
.	воображаю	205	TS	
.	красила	205	TS	
.	мессер	205	S	с заглавной 61% · рядом: рануччо 11, детектив 10, рик 8
.	почувствуем	205	S	
.	рыбном	205	TS	
.	сгнить	205	S	
.	сияющей	205	S	
.	скиталец	205	TS	с заглавной 59% · У меня разнылся палец, к нам идёт дурной скиталец.
.	тачек	205	S	
.	холодненького	205	TS	
.	целятся	205	S	
.	юрфака	205	S	
.	бизнесс	204	S	
.	касаешься	204	S	
.	лысых	204	TS	
.	повернут	204	TS	
.	постройте	204	TS	
.	расстроятся	204	S	
.	бесценное	203	TS	
.	забьем	203	S	
.	заводиться	203	TS	
.	измельчитель	203	TS	
.	проявляете	203	TS	
.	деру	202	S	
.	корзиной	202	TS	
.	красишь	202	TS	
.	накупила	202	TS	
.	повстречать	202	TS	
.	поздравьте	202	TS	
.	уговорим	202	TS	
.	услышанным	202	TS	
.	холодновато	202	TS	
.	блажь	201	TS	
.	гавайский	201	TS	
.	жи	201	S	с заглавной 54% · рядом: эм 67, кень 10, ты 9
.	зашил	201	TS	
.	ишак	201	TS	
.	кафешке	201	S	
.	куколку	201	TS	
.	надежен	201	TS	
.	напрасная	201	TS	
.	носочки	201	TS	
.	попейте	201	TS	
.	свиных	201	TS	
.	безделушек	200	S	
.	еретик	200	TS	
.	пометили	200	S	
.	рассыпается	200	TS	
.	состряпать	200	TS	
.	шарфе	200	TS	
.	вредитель	199	TS	
.	доверится	199	S	
.	документалки	199	S	
.	запутанное	199	TS	
.	намереваетесь	199	TS	
.	обезглавили	199	TS	
.	сжигал	199	TS	
.	тетушке	199	S	
.	беззаботной	198	TS	
.	негодница	198	S	
.	опытнее	198	TS	
.	отцовскую	198	TS	
.	подсказало	198	TS	
.	спалю	198	S	
.	активируй	197	S	
.	валяешься	197	S	
.	драках	197	S	
.	котятами	197	TS	
.	метом	197	S	
.	оливками	197	TS	
.	ординатора	197	S	
.	отчаивайся	197	TS	
.	переоденемся	197	S	
.	поживём	197	TS	
.	пускаете	197	TS	
.	скатиться	197	TS	
.	ужасному	197	TS	
.	хандрить	197	TS	
.	вмазал	196	TS	
.	перекроем	196	TS	
.	пересчитал	196	TS	
.	сундуки	196	S	
.	сутра	196	S	
.	хитрое	196	TS	
.	заговаривать	195	TS	
.	кощунство	195	TS	
.	навязчивым	195	TS	
.	гремучая	194	TS	
.	забеспокоилась	194	TS	
.	отлучился	194	TS	
.	поубивают	194	TS	
.	прослушивает	194	TS	
.	скрутило	194	TS	
.	тереться	194	S	
.	видеоигра	193	TS	
.	запрограммирована	193	TS	
.	перепила	193	TS	
.	подагра	193	S	
.	прищучить	193	S	
.	сарказмом	193	TS	
.	сдулся	193	TS	
.	сомкнул	193	TS	
.	стажеры	193	S	
.	устаёт	193	TS	
.	чеками	193	TS	
.	выкладываю	192	TS	
.	заснёт	192	TS	
.	копыто	192	TS	
.	локон	192	TS	
.	навредило	192	TS	
.	отвлекись	192	S	
