# ПОРЦИЯ ru-107 — 107 из 178. Слова 21201–21400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	дурочки	161	S	
.	навлекла	161	S	
.	небесную	161	TS	
.	преждевременные	161	TS	
.	претворяться	161	S	
.	рассыпались	161	TS	
.	сердитая	161	TS	
.	усердный	161	TS	
.	эмси	161	S	с заглавной 60% · рядом: дони 21, шер 14, групп 12
.	альфой	160	S	с заглавной 60% · рядом: быть 27, стать 18, стал 8
.	демонстрирую	160	S	
.	дурёха	160	TS	
.	звукооператор	160	TS	с заглавной 36% · Звукооператор — востребованная профессия.
.	лужайка	160	TS	
.	неподражаем	160	S	
.	подглядываешь	160	S	
.	хрюшка	160	TS	
.	вжиться	159	TS	
.	жнеца	159	S	с заглавной 55% · рядом: мрачного 27, бойся 5, каролинского 5
.	загрузите	159	TS	
.	консультирую	159	S	
.	неудавшийся	159	TS	
.	откровенности	159	TS	
.	перегибай	159	TS	
.	печешься	159	S	
.	пробудило	159	TS	
.	сиял	159	TS	
.	спалит	159	S	
.	суну	159	S	
.	телёнка	159	TS	
.	швыряться	159	S	
.	ьмщт	159	S	
.	брюнетку	158	TS	
.	втыкать	158	TS	
.	вытянем	158	S	
.	гольфист	158	TS	
.	забеременели	158	S	
.	загадаю	158	TS	
.	крошке	158	S	
.	помирятся	158	TS	
.	порочить	158	S	
.	разорится	158	TS	
.	рыцарям	158	S	
