# ПОРЦИЯ ru-029 — 29 из 178. Слова 5601–5800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	трусиха	524	TS	
.	флиртовал	524	TS	
.	корыто	523	TS	
.	испугается	519	TS	
.	дохлый	515	TS	
.	небезразлична	515	TS	
.	пробей	515	TS	
.	доставайте	514	TS	
.	побудьте	514	TS	
.	сыночка	514	TS	
.	почтенный	513	TS	
.	скорбеть	511	TS	
.	трахаю	510	S	
.	смски	509	TS	
.	обвинит	508	TS	
.	поаккуратней	508	TS	
.	креветками	506	TS	
.	лошадку	505	TS	
.	мучился	502	TS	
.	съезди	502	TS	
.	застрелят	497	TS	
.	микроволновку	496	TS	
.	божественно	495	TS	
.	трогаешь	494	TS	
.	домогательство	493	TS	
.	дорожу	493	TS	
.	отплачу	492	TS	
.	рушить	492	TS	
.	сноб	492	TS	
.	фею	492	TS	Я видел фею.
.	поддержишь	491	TS	
.	приставили	491	TS	
.	глушь	490	TS	
.	льет	488	TS	
.	припёрся	487	TS	
.	кобыла	486	TS	
.	отцепись	486	TS	
.	потный	482	TS	
.	смыслю	478	TS	
.	одевайтесь	477	TS	
.	сдурел	477	TS	
.	привлечёт	475	TS	
.	подонком	474	TS	
.	чуткий	474	TS	
.	туфлю	473	TS	
.	официантку	472	TS	
.	бесишься	471	TS	
.	стучится	471	TS	
.	тахикардия	471	TS	
.	ахти	469	TS	
.	наезжать	469	TS	
.	прислуживать	468	TS	
.	бунтарь	466	TS	
.	валет	466	TS	с заглавной 35% · У меня валет пик.
.	сумасшедшими	465	TS	
.	солнышке	464	TS	
.	мерзавцев	463	TS	
.	бедрами	461	TS	
.	разбудит	461	TS	
.	отпускаем	455	S	
.	сапожник	454	TS	
.	колой	452	TS	
.	обокрасть	451	S	
.	подтверждаете	451	TS	
.	везешь	450	S	
.	подозрительная	450	TS	
.	горяча	449	TS	
.	подстроила	449	S	
.	собачьего	449	TS	
.	скачи	448	TS	
.	друган	447	S	
.	крадешь	447	S	
.	назначь	446	S	
.	нагишом	445	TS	
.	опекать	445	TS	
.	спрячешься	445	TS	
.	бестолковый	444	TS	
.	сокрушить	444	TS	
.	хештег	444	TS	
.	задрот	441	TS	
.	обременять	439	TS	
.	невинное	438	TS	
.	облажаешься	438	S	
.	прячь	438	TS	
.	оплатите	437	TS	
.	твориться	435	S	
.	допросим	434	S	
.	навестила	434	TS	
.	муравей	432	TS	
.	нарушишь	432	TS	
.	перебрала	432	TS	
.	ботинка	428	TS	
.	скользкая	427	TS	
.	загадай	426	TS	
.	русалок	425	TS	
.	упаковал	425	TS	
.	переставить	423	TS	
.	психованная	422	TS	
.	раздавлен	422	TS	
.	погорячился	421	TS	
.	признаёшь	421	TS	
.	хате	420	TS	
.	этак	419	TS	
.	мерзости	418	TS	
.	боретесь	416	TS	
.	светят	415	TS	
.	пончиками	411	S	
.	бельем	409	S	
.	почуял	408	TS	
.	порнуху	406	TS	
.	настойчив	405	TS	
.	обидишь	398	TS	
.	утопили	396	TS	
.	льёт	393	TS	
.	пенисом	393	S	
.	зовётся	392	TS	
.	жилу	389	TS	
.	пнуть	388	S	
.	безумны	381	TS	
.	пошлём	381	TS	
.	тронете	381	S	
.	атакуй	380	S	
.	заденет	380	TS	
.	послушный	380	TS	
.	растворился	379	TS	
.	бесило	378	S	
.	подыграть	373	TS	
.	причёской	370	TS	
.	преувеличивает	369	TS	
.	клюет	365	TS	
.	надрала	365	S	
.	завтрашнее	364	TS	
.	лгуньей	363	TS	
.	молоденькая	334	TS	
.	напечатают	333	TS	
.	отключится	325	TS	
.	портвейн	322	TS	
.	аккуратненько	314	TS	
.	придержать	669	TS	
.	зарабатываете	628	TS	
.	чулок	604	TS	
.	вампирами	601	TS	
.	следуешь	601	TS	
.	проснёшься	600	TS	
.	наговорили	599	TS	
.	пробыть	590	TS	
.	храброй	587	TS	
.	хоп	586	TS	с заглавной 50% · рядом: хоп 208, вэй 59, вэлли 54
.	паникуй	564	TS	
.	божью	561	TS	с заглавной 60% · Мог ли Иеффай своим поступком нарушить Божью заповедь?
.	крала	559	TS	
.	нервничаете	548	TS	
.	отстойный	548	S	
.	нравимся	543	TS	
.	вышвырнут	538	S	
.	похлопаем	538	TS	
.	реликвия	538	TS	
.	каблук	537	TS	
.	выставляешь	529	TS	
.	задержимся	526	TS	
.	плотью	524	TS	
.	уделал	524	TS	
.	откусил	523	TS	
.	угнаться	521	TS	
.	доесть	520	TS	
.	кончена	519	TS	
.	пробрались	519	TS	
.	отрицаешь	514	TS	
.	остерегайся	513	TS	
.	подевалась	509	TS	
.	раскроется	508	TS	
