# ПОРЦИЯ ru-024 — 24 из 178. Слова 4601–4800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	стрип	513	S	с заглавной 73% · рядом: мерил 177, мэрил 163, сансет 71
.	пристрелят	512	TS	
.	арестовываю	511	TS	
.	невидимая	510	TS	
.	орёт	507	TS	
.	прикончим	506	S	
.	красавца	502	TS	
.	осмотрюсь	502	TS	
.	лентяй	500	TS	
.	изумительный	499	TS	
.	ниточка	499	TS	
.	ликер	497	TS	
.	пускайте	495	TS	
.	разминулись	491	TS	
.	пойло	490	TS	
.	телефончик	490	TS	
.	наркомана	489	TS	
.	успеваешь	477	TS	
.	трахнула	475	S	
.	заполучили	465	S	
.	исповедаться	457	TS	
.	приплыли	454	TS	
.	проветрить	445	TS	
.	пропадаешь	445	TS	
.	психанул	443	TS	
.	пина	425	S	с заглавной 75% · рядом: колада 94, коладу 75, колады 31
.	расисты	425	TS	
.	доча	423	S	
.	кляп	423	TS	
.	уёбок	739	TS	
.	выговориться	690	TS	
.	ревнивый	677	TS	
.	алё	675	TS	«Алё?» — «Да, здраствуйте.
.	спускаюсь	675	TS	
.	морфин	648	TS	
.	шутила	642	TS	
.	растил	635	TS	
.	трахну	633	TS	
.	ладненько	632	TS	
.	последую	626	TS	
.	чищу	626	TS	
.	чинил	621	TS	
.	назвался	616	TS	
.	спрячемся	616	TS	
.	чертиков	614	S	
.	чепухи	612	TS	
.	угощайся	611	TS	
.	страдаете	609	TS	
.	одеваюсь	606	TS	
.	сдаешься	601	TS	
.	хам	600	TS	Ну ты и хам.
.	воняют	599	TS	
.	создаешь	595	S	
.	барышни	586	TS	
.	одолжили	586	TS	
.	разнесу	578	TS	
