# ПОРЦИЯ ru-077 — 77 из 178. Слова 15201–15400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	побледнел	250	TS	
.	попутешествовать	250	TS	
.	старички	250	S	
.	перетереть	249	S	
.	пудры	249	S	
.	шрамами	249	S	
.	лимонадом	248	TS	
.	надерут	248	S	
.	нарах	248	TS	
.	похолодало	248	TS	
.	яки	248	S	с заглавной 63% · рядом: ты 9, яки 8, умер 7
.	вору	247	TS	
.	задолбали	247	TS	
.	напряжён	247	TS	
.	порыться	247	TS	
.	анархист	246	TS	
.	наю	246	S	с заглавной 50% · рядом: бш 28, знаю 15, ч 12
.	нюхай	246	TS	
.	песку	246	TS	
.	тусим	246	S	
.	настойка	245	TS	
.	обслуживаем	245	S	
.	фару	245	TS	
.	джунглям	244	TS	
.	ограбят	244	S	
.	скроет	244	TS	
.	манипулировала	243	S	
.	огр	243	TS	Я люблю лук, хоть я и не огр.
.	подопытные	243	TS	
.	аллигаторов	242	TS	
.	валун	242	S	
.	напарницей	242	S	
.	непредумышленном	242	TS	
.	перестарались	242	TS	
.	простынь	242	TS	
.	пурпурный	242	TS	
.	швея	242	TS	
.	бананами	241	TS	
.	грузчиков	241	S	
.	лохмотья	241	TS	
.	натерпелась	241	S	
.	раскройте	241	TS	
.	рассудит	241	TS	
.	россказни	241	TS	
.	салате	241	TS	
.	сияющая	241	TS	
.	выдернул	240	TS	
.	лаймом	240	S	
.	мимоходом	240	TS	
.	осквернить	240	S	
.	постучался	240	TS	
.	предсказуем	240	TS	
.	сконцентрируемся	240	S	
.	потекли	239	TS	
.	тёрки	239	S	
.	домработницей	238	TS	
.	панки	238	TS	
.	помилует	238	TS	
.	соревнуемся	238	TS	
.	ясновидящий	238	TS	
.	безупречные	237	TS	
.	испугаешься	237	TS	
.	коей	237	TS	
.	отваливается	237	TS	
.	падайте	237	TS	
.	подлецом	237	TS	
.	подсадил	237	TS	
.	тапочках	237	TS	
.	гиена	236	TS	
.	мрпсеят	236	S	
.	справлять	236	TS	
.	узелок	236	S	
.	умоляй	236	S	
.	хлопнул	236	TS	
.	хлопнула	236	TS	
.	замутим	235	TS	
.	конфискую	235	TS	
.	палтус	235	S	
.	проскользнул	235	TS	
.	судорога	235	TS	
.	выключена	234	TS	
.	заладилось	234	S	
.	наложит	234	TS	
.	немыслимое	234	TS	
.	ошибочка	234	TS	
.	резон	234	TS	
.	апельсинами	233	TS	
.	заварили	233	TS	
.	застукают	233	S	
.	подгузниках	233	S	
.	разгуливают	233	TS	
.	райские	233	TS	
.	смазку	233	TS	
.	соберёшь	233	TS	
.	упрямства	233	TS	
.	беготни	232	TS	
.	млекопитающее	232	TS	
.	отгулы	232	S	
.	почтальоном	232	TS	
.	троянский	232	S	
.	литий	231	TS	
.	пушистая	231	TS	
.	чела	231	TS	
.	элегантное	231	TS	
.	громадная	230	TS	
.	детективе	230	S	
.	крокет	230	S	
.	крёстная	230	TS	
.	бьы	229	S	рядом: еоли 21, хотя 18, тьы 17
.	зажали	229	S	
.	простудой	229	TS	
.	ужасающий	229	TS	
.	гомики	228	S	
.	догоняют	228	TS	
.	задремала	227	TS	
.	здоровенная	227	TS	
.	локтями	227	TS	
.	обученный	227	S	
.	посоветовался	227	TS	
.	присылай	227	TS	
.	сточной	227	TS	
.	цементом	227	TS	
.	водосток	226	TS	
.	гиблое	226	TS	
.	завезу	226	S	
.	обвиняем	226	TS	
.	противное	226	TS	
.	уготовано	226	TS	
.	бровью	225	TS	
.	вручу	225	S	
.	надувательство	225	TS	
.	передаём	225	TS	
.	пригнал	225	S	
.	придуриваться	225	TS	
.	проболтается	225	TS	
.	пронзил	225	S	
.	рассержусь	225	TS	
.	сослаться	225	TS	
.	ящиками	225	S	
.	клингон	224	TS	
.	отстаём	224	TS	
.	поправляться	224	TS	
.	сутенером	224	TS	
.	щетина	224	TS	
.	блэкджек	223	S	
.	разузнала	223	TS	
.	ругаюсь	223	TS	
.	щедра	223	TS	
.	великоват	222	TS	
.	задерживаем	222	S	
.	наглотался	222	TS	
.	надзирателей	222	S	
.	поработайте	222	TS	
.	торможу	222	TS	
.	достаёшь	221	TS	
.	жидкая	221	TS	
.	займём	221	TS	
.	зонтом	221	TS	
.	полуночью	221	S	
.	взвалил	220	TS	
.	вмешиваетесь	220	TS	
.	змеем	220	TS	с заглавной 36% · "С каким сказочным существом можно сравнить женщину?" — "С трёхглавым змеем.
.	крикнула	220	TS	
.	материей	220	TS	
.	мошонка	220	S	
.	нервишки	220	TS	
.	прокомментируете	220	TS	
.	уоу	220	S	рядом: уоу 308, эй 11, такой 4
.	аккуратен	219	TS	
.	обсуди	219	TS	
.	поберегись	219	TS	
.	пухлый	219	TS	
.	свихнулись	219	TS	
.	сойдем	219	TS	
.	устать	219	TS	
.	бородка	218	S	
.	загоним	218	TS	
.	заложницы	218	TS	
.	засела	218	TS	
.	зашью	218	TS	
.	кака	218	S	
.	невроз	218	TS	
.	сорян	218	TS	
.	тетрадку	218	TS	
.	упадем	218	S	
.	флешки	218	TS	
.	ботинком	217	TS	
.	вздумала	217	S	
.	жлоб	217	TS	
.	завоюю	217	S	
.	зашифровано	217	TS	
.	лавочка	217	TS	
.	мастикой	217	S	
.	набитым	217	TS	
.	напомнишь	217	TS	
.	приятелям	217	TS	
.	аутопсии	216	S	
.	выбрасываем	216	TS	
.	жаждущий	216	TS	
.	клятвой	216	TS	
